PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref
B9ytC,3r2k1/Q4pp1/2B3p1/P3P3/3r4/6Pq/1P3P1P/2R3K1 w - - 1 29,c6g2 d4d1 c1d1 d8d1 g2f1 d1f1,1500,500,100,0,endgame long mate mateIn3,https://lichess.org/jfw2Fx6U#57,,TRUE,https://lichess.org/training/B9ytC
BBSsv,r5k1/3Q2p1/1p3p1p/1P1Pp3/1KP3P1/p6P/P1q5/1R1R4 w - - 2 38,d1c1 a8a4,1645,77,94,1320,endgame mate mateIn1 oneMove,https://lichess.org/nAgjiHoz#75,,TRUE,https://lichess.org/training/BBSsv
BCenu,r5r1/1p1Q1kpR/p2p1p2/2p1q3/2P1P3/7P/P1P3P1/5R1K b - - 7 27,e5e7 f1f6 f7f6 d7f5,1587,76,93,502,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/ScAAoEJa/black#54,,FALSE,https://lichess.org/training/BCenu
BGFVU,4r2k/3R2pp/8/5p2/8/2P2PqP/r5P1/1R3QK1 w - - 8 33,b1b7 a2g2 f1g2 e8e1,1611,75,99,288,endgame mate mateIn2 sacrifice short,https://lichess.org/3CNkLarT#65,,TRUE,https://lichess.org/training/BGFVU
BHqMq,r7/pk4p1/2p1B3/1pR1pPB1/4P1Q1/3P4/PP3q1K/2R5 w - - 1 30,g4g2 a8h8 g5h4 h8h4,1341,76,100,209,mate mateIn2 middlegame pin short,https://lichess.org/tgrYM27b#59,,TRUE,https://lichess.org/training/BHqMq
BHwcg,3rR1k1/p5pr/6Qp/8/3q4/8/P1P2PPP/4R1K1 b - - 3 28,d8e8 e1e8,565,85,100,68,endgame mate mateIn1 oneMove,https://lichess.org/yt0Olgf3/black#56,,TRUE,https://lichess.org/training/BHwcg
BKY9c,r4k2/pp1n1p2/2p5/3p1N2/8/3qP1Q1/Pb3P2/4K1R1 b - - 5 39,d3f5 g3d6 f8e8 g1g8 d7f8 g8f8,1877,118,100,23,endgame long mate mateIn3,https://lichess.org/BGJ68TL6/black#78,,TRUE,https://lichess.org/training/BKY9c
BLrXa,8/5pk1/pR1p4/3Pp3/2Pp1q2/P2P1Pbr/1R2Q2p/7K w - - 0 40,e2g2 f4c1 g2f1 c1f1,842,133,100,28,endgame mate mateIn2 short,https://lichess.org/indwD0yc#79,,FALSE,https://lichess.org/training/BLrXa
BMHmg,2R1kr2/p2r4/5Q2/q2p2P1/8/6P1/P4P1K/4n3 b - - 2 33,d7d8 f6e6,1272,76,100,1005,endgame mate mateIn1 oneMove,https://lichess.org/CbxnAqBY/black#66,,FALSE,https://lichess.org/training/BMHmg
BT6EX,r5k1/r6p/1q1pQ3/3Pn3/1pP2R2/1P6/6PP/5R1K b - - 2 32,g8h8 f4f8 a8f8 f1f8 h8g7 f8g8,1497,77,94,571,long mate mateIn3 middlegame,https://lichess.org/6dwNUkTW/black#64,,TRUE,https://lichess.org/training/BT6EX
BTOK8,2r1rk1Q/p7/6p1/3q1b2/8/8/PP6/K6R b - - 2 32,d5g8 h8f6 g8f7 h1h8,1193,75,74,141,clearance endgame mate mateIn2 short,https://lichess.org/nXm0AVZG/black#64,,TRUE,https://lichess.org/training/BTOK8
BYXep,4k3/pp6/4Q3/5PR1/P3p3/2qr4/4K3/8 b - - 4 42,e8d8 g5g8 d8c7 g8c8,1462,213,100,18,endgame mate mateIn2 short,https://lichess.org/XJtdEdEO/black#84,,TRUE,https://lichess.org/training/BYXep
Bb2wC,1k6/1pp2p2/1p3Q2/4p2p/7P/PPq3P1/K1P1R3/3r4 w - - 1 36,f6e5 d1a1,1533,77,100,438,endgame mate mateIn1 oneMove,https://lichess.org/p0F1LICj#71,,TRUE,https://lichess.org/training/Bb2wC
BfQiD,4r1k1/pp3ppp/5n2/2p5/8/2N2Pq1/PPPQ2b1/R1B3K1 w - - 0 22,d2g2 e8e1,964,78,100,410,mate mateIn1 middlegame oneMove,https://lichess.org/auYQt8Yw#43,,TRUE,https://lichess.org/training/BfQiD
BfgMp,4kr2/4rq2/p3R3/1Q6/1pp5/1P4PK/P6P/8 b - - 8 42,e8d8 b5b8 d8d7 e6d6,1935,75,88,434,endgame mate mateIn2 short,https://lichess.org/ufyDK69y/black#84,,TRUE,https://lichess.org/training/BfgMp
BhKug,2r5/5kp1/p3p3/1p1pp1p1/1PpP4/P1P1PqP1/3B3K/R3Q3 w - - 4 27,h2g1 c8h8 e1f1 h8h1,1267,75,93,518,endgame mate mateIn2 quietMove short,https://lichess.org/CalEjQJS#53,,TRUE,https://lichess.org/training/BhKug
Bk3BQ,5rk1/pp1r1p2/2p2RpQ/2q4p/7P/1P1P4/2P3P1/5R1K b - - 5 28,c5c2 f6g6 f7g6 f1f8,1814,75,96,1008,discoveredAttack endgame mate mateIn2 short,https://lichess.org/3wsoAvAf/black#56,,TRUE,https://lichess.org/training/Bk3BQ
BnHfj,2r3rk/2qbb3/p2p3B/1p1Pp2Q/8/6P1/PPP4P/R4R1K b - - 4 24,d7g4 h6g7 h8g7 f1f7,1804,75,100,470,attraction doubleCheck kingsideAttack master mate mateIn2 middlegame sacrifice short,https://lichess.org/ehZ52cPZ/black#48,,TRUE,https://lichess.org/training/BnHfj
BnPBB,8/kp6/p7/7p/1R5P/q6r/3Q1P1K/5R2 w - - 1 40,h2g2 a3f3 g2g1 h3h1,1145,155,83,22,endgame mate mateIn2 short,https://lichess.org/IxqvEw8r#79,,TRUE,https://lichess.org/training/BnPBB
BneXP,r4r2/1p2Qpk1/6p1/3Pp1P1/p3P1b1/P3q3/1PPR4/2K4R b - - 0 24,e3e4 e7f6 g7g8 h1h8,1129,77,87,173,mate mateIn2 middlegame short,https://lichess.org/wLJvlHIW/black#48,,TRUE,https://lichess.org/training/BneXP
BpTtm,r4Rkq/pp5p/2b3pQ/2pp4/8/3P4/P1P3PP/5R1K b - - 0 25,a8f8 f1f8,486,88,100,113,endgame mate mateIn1 oneMove,https://lichess.org/GimlWMeN/black#50,,TRUE,https://lichess.org/training/BpTtm
BrmtZ,6k1/pp1N2pp/4p3/3p1r2/3P4/1P3qPK/P2Q1P1P/3R4 w - - 1 29,d1e1 f5h5,1290,102,100,60,endgame mate mateIn1 oneMove,https://lichess.org/25XAj4bE#57,,TRUE,https://lichess.org/training/BrmtZ
Bt3nx,7R/pp4r1/2pQ2kr/3p4/8/6P1/P1b2P1P/1qb3K1 b - - 3 37,g6f7 h8f8,1704,81,91,758,mate mateIn1 middlegame oneMove,https://lichess.org/i9fW7VY8/black#74,,TRUE,https://lichess.org/training/Bt3nx
C2wku,3r3k/1p5n/2q2pQR/4p2p/4r3/1P1P4/2PK4/8 b - - 1 34,d8d7 g6e8 h8g7 h6g6,1682,75,93,1432,endgame mate mateIn2 short,https://lichess.org/pyOMjhZd/black#68,,TRUE,https://lichess.org/training/C2wku
C311T,5rk1/p3p2p/1p4pQ/2p5/4n3/1P1P4/P1PK1P2/q5RR w - - 5 25,d3e4 f8f2 d2e3 a1d4,1465,75,98,3704,endgame mate mateIn2 short,https://lichess.org/UwWLFPW1#49,,TRUE,https://lichess.org/training/C311T
C4g01,r1b1Rbk1/p1qn1p1p/1pp2BpQ/3p4/3P4/2NB4/PPP2PPP/6K1 b - - 1 16,d7f6 e8f8,914,78,85,220,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/eUQzCCaz/black#32,French_Defense French_Defense_Knight_Variation,TRUE,https://lichess.org/training/C4g01
C5n8C,r3R1k1/2q3pr/5pQp/pp6/7N/7P/PP3PP1/4R1K1 b - - 9 45,a8e8 e1e8,483,107,94,123,endgame mate mateIn1 oneMove,https://lichess.org/jQYIF8oY/black#90,,TRUE,https://lichess.org/training/C5n8C
C9GtQ,2r4k/ppr3p1/4Q2p/4N3/8/q7/4RPPP/1K1R4 w - - 1 27,e6a2 c7c1 d1c1 c8c1,932,78,100,410,mate mateIn2 middlegame short,https://lichess.org/33m1KoOR#53,,TRUE,https://lichess.org/training/C9GtQ
CB0bn,4R3/2q2pk1/4p2p/3nP1pP/3NQ1P1/rp6/r4PK1/1R6 b - - 1 44,b3b2 d4e6 f7e6 e4g6,1577,124,57,39,mate mateIn2 middlegame sacrifice short,https://lichess.org/h4leca0X/black#88,,TRUE,https://lichess.org/training/CB0bn
CBKh3,8/8/2r3p1/7p/2q1kQ1P/6P1/2p2P1K/2R5 b - - 0 44,e4d3 f4e3,1470,75,97,1144,endgame mate mateIn1 oneMove,https://lichess.org/LGAjHr1J/black#88,,FALSE,https://lichess.org/training/CBKh3
CD36W,7k/p5pp/1p2B3/4R3/3P2Nq/PP4b1/1B2R3/5rK1 w - - 1 34,g1g2 h4h1 g2g3 f1f3,2002,82,83,63,mate mateIn2 middlegame sacrifice short,https://lichess.org/c4u1FUuA#67,,TRUE,https://lichess.org/training/CD36W
CDigE,1qkr1r2/8/2p1p3/2PpP1b1/Q2P2pp/R1P3P1/3N1P2/6K1 b - - 1 32,g5d2 a4c6 b8c7 a3a8,1425,75,100,418,endgame mate mateIn2 queensideAttack short,https://lichess.org/kjxwSUjC/black#64,,TRUE,https://lichess.org/training/CDigE
CGOtt,6k1/5ppp/4r3/1P6/P7/4PqP1/5P1K/RQ3R2 w - - 1 32,f1d1 e6h6 h2g1 h6h1,1296,75,100,674,endgame mate mateIn2 short,https://lichess.org/HgRYji0E#63,,TRUE,https://lichess.org/training/CGOtt
CH7pk,1rb3k1/2q1rR1p/4R1pQ/3pP3/1p1P4/2PB4/1P4PP/6K1 b - - 0 26,e7f7 e6e8 f7f8 e8f8,1315,80,100,173,mate mateIn2 middlegame short,https://lichess.org/U7fFVw6w/black#52,,TRUE,https://lichess.org/training/CH7pk
CLq48,r1bq1k1r/ppp3p1/5pQn/2bB4/8/P7/1B3PPP/RN2R1K1 b - - 0 15,d8d5 e1e8,850,108,69,25,mate mateIn1 oneMove opening,https://lichess.org/k4PnT6ao/black#30,Scotch_Game Scotch_Game_Scotch_Gambit,TRUE,https://lichess.org/training/CLq48
CUaMH,5rk1/p5pp/2P1p3/4Pr2/8/1P2Q1Pq/P3R2P/3R2K1 w - - 1 29,c6c7 f5f1 d1f1 f8f1,1226,115,65,15,endgame mate mateIn2 short,https://lichess.org/CdxK41pB#57,,TRUE,https://lichess.org/training/CUaMH
CXc9W,8/8/3p3q/p2PkR2/1p2P3/1P6/1PKQ4/7r b - - 2 42,e5e4 d2d3,1664,88,71,90,endgame mate mateIn1 oneMove,https://lichess.org/K2KPeW3R/black#84,,TRUE,https://lichess.org/training/CXc9W
CY1hm,8/p1Q5/2p2pk1/2b2r1q/6p1/3RP1P1/PPP1R2P/7K w - - 1 33,c7c6 f5f1 h1g2 h5h3,1103,78,100,74,endgame mate mateIn2 short,https://lichess.org/DwcSN9xa#65,,TRUE,https://lichess.org/training/CY1hm
CZ61y,r4rk1/p4p2/1p2p2p/3pQ1p1/8/3q1PK1/8/2R4R b - - 0 33,g8h7 h1h6 h7h6 e5f6 h6h7 c1h1 h7g8 h1h8,2253,76,88,234,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/yEwUNS0I/black#66,,TRUE,https://lichess.org/training/CZ61y
Cb3ks,r1q2b2/pb5p/1p4pk/n2N4/2BR4/2Q1P3/PP4PP/6K1 b - - 1 21,a5c4 d4h4 h6g5 c3f6,1812,77,94,445,mate mateIn2 middlegame short,https://lichess.org/YdCL8P3L/black#42,,TRUE,https://lichess.org/training/Cb3ks
CbIyV,r3qrk1/5p2/2bp1QP1/1p4n1/2P1Pp2/pPN2P2/P3B3/2K4R b - - 0 25,f7g6 h1h8,1446,76,96,3517,mate mateIn1 middlegame oneMove,https://lichess.org/bCELfdh7/black#50,,TRUE,https://lichess.org/training/CbIyV
CdEQk,1R6/5pk1/4p1p1/3pP1Pp/3P3P/2q5/5QK1/r7 b - - 3 47,a1a7 f2f6 g7h7 b8h8,1014,76,99,509,endgame mate mateIn2 short,https://lichess.org/rBXfw3VO/black#94,,TRUE,https://lichess.org/training/CdEQk
CdLIa,6k1/2p2p2/1p2p1p1/p2rP1QR/5P1K/3q2PP/8/8 b - - 1 34,g8f8 h5h8 f8g7 g5f6,833,79,93,81,endgame mate mateIn2 short,https://lichess.org/OMSEez81/black#68,,TRUE,https://lichess.org/training/CdLIa
ChPh2,2r1r3/p6k/1p5p/4q2n/4N3/P2Q1P2/1P6/1K5R b - - 4 35,c8d8 e4g5 h7g7 d3h7 g7f6 h7f7 f6g5 h1h5,2333,77,99,444,doubleCheck fork mate mateIn4 middlegame veryLong,https://lichess.org/1KwHBk8F/black#70,,TRUE,https://lichess.org/training/ChPh2
CjMRA,6k1/5p2/5Q1p/2p1P1p1/4q3/3p2P1/2r2P1P/1R4K1 b - - 1 34,e4g6 b1b8 g8h7 b8h8,1103,75,100,588,endgame mate mateIn2 short,https://lichess.org/lhzsSPqC/black#68,,TRUE,https://lichess.org/training/CjMRA
Clk3d,7r/5pk1/3P4/4b3/1PQ3p1/P3P1P1/B4P1K/2Rq4 w - - 3 38,h2g2 d1f3 g2f1 h8h1,1497,75,100,127,endgame mate mateIn2 short,https://lichess.org/0NsyociY#75,,TRUE,https://lichess.org/training/Clk3d
CoTkW,r4R1k/p6r/q2p3Q/p2N2p1/2P1P3/P6P/1P4P1/5RK1 b - - 2 33,a8f8 f1f8,689,103,84,328,endgame mate mateIn1 oneMove,https://lichess.org/jIiUggb7/black#66,,TRUE,https://lichess.org/training/CoTkW
CoerZ,3r3r/2R2p1p/p1Rkp1pQ/1q1p4/3P2P1/5P2/PP5P/1K6 b - - 3 25,b5c6 h6f4 e6e5 f4e5,1631,75,93,766,endgame mate mateIn2 short,https://lichess.org/kwcXMZ4v/black#50,,TRUE,https://lichess.org/training/CoerZ
Cq3r5,4r1k1/p4p2/4r1p1/1QP4p/P6P/5qB1/1R6/3R2K1 w - - 0 35,d1d3 e6e1 g3e1 e8e1 g1h2 e1h1,1641,75,100,579,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/MBRYxg42#69,,TRUE,https://lichess.org/training/Cq3r5
CrUl6,2k2r2/1p1r2p1/pQ1bR3/2p4p/2Pp4/5B2/PP3qPP/R6K b - - 1 25,f8f3 e6e8 d7d8 e8d8,859,77,100,301,mate mateIn2 middlegame queensideAttack short,https://lichess.org/rG9NsbeZ/black#50,,TRUE,https://lichess.org/training/CrUl6
CuCGI,5rk1/1Qp3pp/p5p1/8/3P4/PPN1Prbq/4RP1P/5RK1 w - - 0 27,h2g3 f3g3 f2g3 f8f1,1750,75,94,231,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/AasT6XQd#53,,TRUE,https://lichess.org/training/CuCGI
Cw83Q,R1k2r1r/2p3q1/1b2p3/1P1b1P1p/6p1/8/1PP1Q1PP/R6K b - - 1 28,d5a8 a1a8 c8b7 e2e4 c7c6 e4c6,1617,77,94,776,long mate mateIn3 middlegame queensideAttack,https://lichess.org/6NHLD8jH/black#56,,TRUE,https://lichess.org/training/Cw83Q
CzyzE,7k/pp5p/3p2p1/2PPp1bq/4Q3/P4rP1/4RP2/3R1K2 w - - 8 29,c5d6 h5h1,701,77,100,186,endgame mate mateIn1 oneMove,https://lichess.org/zej9t6be#57,,FALSE,https://lichess.org/training/CzyzE
D06Az,2kr3r/pppb1q2/2p5/6B1/1P2P1p1/P1QP2P1/2P2PK1/4R2R w - - 1 22,g5d8 f7f3 g2f1 h8h1,1465,88,88,62,deflection interference mate mateIn2 middlegame short,https://lichess.org/kmZV8ThC#43,,TRUE,https://lichess.org/training/D06Az
D2PC2,5r2/5p1k/4pQp1/pp2P3/8/P1rqnPP1/5R2/6KR b - - 3 37,h7g8 h1h8,729,83,93,113,master mate mateIn1 middlegame oneMove,https://lichess.org/s419h9Ph/black#74,,TRUE,https://lichess.org/training/D2PC2
D5Ebx,7B/1p5k/p3B1pp/P7/3Qpq2/7K/4RP2/7r w - - 11 41,h3g2 f4f3,992,77,100,288,endgame mate mateIn1 oneMove,https://lichess.org/XW5n73Kj#81,,TRUE,https://lichess.org/training/D5Ebx
D6sWh,1r4k1/p2q3p/2p1bRpQ/3p2P1/3Pp1P1/4P2K/P2rBR2/8 b - - 7 33,d2e2 f6f8 b8f8 f2f8,1046,76,88,150,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/VgRFuqjH/black#66,,TRUE,https://lichess.org/training/D6sWh
D6sxe,1r4k1/p1p2pp1/4p2p/2Pp3Q/5P1n/r1P3Pq/1B2RR1P/6K1 w - - 0 26,h5h4 a3a1 b2a1 b8b1 e2e1 b1e1 f2f1 e1f1,1520,75,95,3632,fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/63WFkqFI#51,,TRUE,https://lichess.org/training/D6sxe
D9tAg,8/pkp5/2p4P/1p5Q/5qNK/8/6R1/5r2 w - - 14 36,h6h7 f1h1 g2h2 h1h2,1241,103,69,20,endgame mate mateIn2 pin short,https://lichess.org/Qkoh7tk8#71,,TRUE,https://lichess.org/training/D9tAg
DCY9U,4r1k1/1q3pp1/p6p/8/Q4RnP/P1N5/1P3K2/R1B1r3 w - - 0 28,f4g4 e1f1 f2f1 b7f3 f1g1 e8e1 g1h2 e1h1,2271,85,89,80,attraction exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Y5oDNlpg#55,,TRUE,https://lichess.org/training/DCY9U
DCf6R,R2r3r/R1p2qpp/1kp2p2/8/3P4/1PQ4P/1K3PP1/8 b - - 0 30,d8a8 c3c5,1077,76,100,197,endgame mate mateIn1 oneMove,https://lichess.org/wgS47xVj/black#60,,TRUE,https://lichess.org/training/DCf6R
DEftU,7k/ppp3pp/2n5/5r2/4Q3/2P3Pq/PP3R1P/R1Br2K1 w - - 1 21,f2f1 d1f1,415,93,72,148,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/VcpyrlWd#41,,TRUE,https://lichess.org/training/DEftU
DItna,5r1k/6p1/7p/R3P3/3PQ1P1/5r1q/5B2/5RK1 w - - 4 42,a5a2 f3g3 f2g3 f8f1,1971,84,82,54,discoveredAttack master mate mateIn2 middlegame short,https://lichess.org/8PqXyEe9#83,,TRUE,https://lichess.org/training/DItna
DK5xE,3r2k1/1p2R1p1/3r1nQp/1P1q4/8/P6P/1P2RPPK/8 b - - 13 36,f6h5 e7e8 d8e8 e2e8,1269,76,92,898,mate mateIn2 middlegame short,https://lichess.org/MCoXZG1F/black#72,,TRUE,https://lichess.org/training/DK5xE
DKySb,4r3/p4pkp/8/1pN5/3p1B2/3P1QPq/PPP4P/4rRK1 w - - 0 24,f1e1 e8e1 f3f1 e1f1,619,89,66,80,endgame mate mateIn2 short,https://lichess.org/nRKKvGAH#47,,TRUE,https://lichess.org/training/DKySb
DMi4G,5r2/pb2q1p1/1pp5/5Q2/1P1bB3/PR4k1/8/2R2K2 b - - 3 40,g3h4 b3h3,1088,77,100,63,mate mateIn1 middlegame oneMove,https://lichess.org/9nZZePRU/black#80,,TRUE,https://lichess.org/training/DMi4G
DOoJy,8/5ppk/p6p/2R2q2/1P2p2Q/4P1PP/5P2/3r1K2 w - - 1 35,f1e2 f5f3,1001,85,95,292,endgame mate mateIn1 oneMove,https://lichess.org/8j0cXf4l#69,,TRUE,https://lichess.org/training/DOoJy
DWFD0,6k1/1b2pr1p/6pQ/8/r1qp1PP1/8/PRP5/K6R b - - 0 27,b7h1 b2b8 c4c8 b8c8 f7f8 c8f8,842,78,100,323,endgame long mate mateIn3,https://lichess.org/ZOyuhoUj/black#54,,TRUE,https://lichess.org/training/DWFD0
DXFEP,r2q2r1/p3bk2/1p2p3/2p4Q/4p2P/3P4/PPP4P/R6K b - - 1 21,f7f6 a1f1 f6g7 f1f7,1728,75,98,932,endgame mate mateIn2 short,https://lichess.org/8A88FbS4/black#42,,TRUE,https://lichess.org/training/DXFEP
DXdsi,5r1k/p6p/1p5P/3QP1R1/8/2P4q/PP6/3R1rK1 w - - 5 42,d1f1 f8f1,1429,440,54,11,endgame mate mateIn1 oneMove,https://lichess.org/DtTAPb0N#83,,TRUE,https://lichess.org/training/DXdsi
DYj6B,8/4kpp1/p1p5/1pp1pP2/3q4/P2P1Ppr/1PP5/R3QR1K w - - 0 24,h1g2 h3h2 g2g3 d4f4,1067,130,33,16,endgame mate mateIn2 short,https://lichess.org/JTFcAo0L#47,,TRUE,https://lichess.org/training/DYj6B
DeOE2,5k2/pp1r1p1p/3q1pp1/8/8/2PpQ1P1/PP3P1P/4R1K1 b - - 0 32,d3d2 e3h6 f8g8 e1e8 d6f8 e8f8,1787,76,93,1605,endgame long mate mateIn3,https://lichess.org/GXGL8zk6/black#64,,TRUE,https://lichess.org/training/DeOE2
Dl0zj,r2q2nr/ppp1kRpp/2n5/2b1p2B/4P3/1QP5/PP1P2bP/RNB1K3 b Q - 3 11,e7d6 b3d5,1183,83,88,103,mate mateIn1 middlegame oneMove,https://lichess.org/CnlLHSx2/black#22,Kings_Gambit_Declined Kings_Gambit_Declined_Classical_Variation,TRUE,https://lichess.org/training/Dl0zj
DllwL,4R1k1/6p1/p4p1p/1p4n1/2rP1Nq1/6P1/PPQ2P1K/8 b - - 1 32,g8f7 c2g6,879,93,100,35,endgame mate mateIn1 oneMove,https://lichess.org/6maSZ01F/black#64,,TRUE,https://lichess.org/training/DllwL
Dnamu,2R3k1/r3b1pp/5p2/q2p1p2/Q2P4/P3PP2/6PP/6K1 b - - 1 27,g8f7 a4e8 f7e6 c8c6,1100,76,92,366,endgame mate mateIn2 pin short,https://lichess.org/K3pVBmXC/black#54,,TRUE,https://lichess.org/training/Dnamu
DoiOK,r2R1k2/1pp2p1r/p3bQ1p/8/1P5q/P5P1/2P2P2/3R2K1 b - - 1 26,a8d8 d1d8,1219,77,93,741,endgame mate mateIn1 oneMove,https://lichess.org/NQWPtb0Z/black#52,,TRUE,https://lichess.org/training/DoiOK
DqzVf,1kr5/p2R4/Qp5p/2p5/8/PKP3q1/8/8 b - - 2 36,c8c7 d7d8 c7c8 d8c8,1181,142,38,37,endgame mate mateIn2 short,https://lichess.org/lSSlwaYW/black#72,,TRUE,https://lichess.org/training/DqzVf
DrTvI,8/ppq1k2p/2p1r1p1/2P2n2/1P2r3/PQB4P/3R2P1/5RK1 w - - 7 31,f1d1 e4e1 d1e1 e6e1 g1f2 c7g3,1289,292,82,1,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/7Qkk4T7B#61,,TRUE,https://lichess.org/training/DrTvI
DxRv9,5r1k/1R4b1/2p4p/8/3pN3/1Q1P2Pq/r6P/6K1 w - - 5 50,b3a2 f8f1,642,83,100,142,endgame master mate mateIn1 oneMove,https://lichess.org/OvuCRB1u#99,,TRUE,https://lichess.org/training/DxRv9
DzWg8,5r1k/p6p/3p4/PPp1p3/2P1Q2P/3P1rPq/5P2/1R3RK1 w - - 3 28,b1b2 f3g3 f2g3 f8f1,1668,75,89,156,discoveredAttack endgame kingsideAttack mate mateIn2 short,https://lichess.org/zvd1egcv#55,,TRUE,https://lichess.org/training/DzWg8
E1vSC,4r1k1/6pp/p2Q4/8/2Pp4/1P1P1bPq/P3rRNP/R5K1 w - - 0 30,g2f4 e2e1 a1e1 e8e1 f2f1 e1f1,1490,75,100,349,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/qepzAImW#59,,TRUE,https://lichess.org/training/E1vSC
E20kY,2r3k1/p2b1pbp/3pp1p1/1p2n3/2PNP3/qB2P2P/P3QRP1/1KR5 w - - 0 24,c4b5 c8c1,883,79,90,127,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/IS6CyZ0K#47,,TRUE,https://lichess.org/training/E20kY
E4But,2R2k1r/5Bp1/3p3p/2p1bP2/2P1P2q/8/1r4QP/5R1K b - - 5 35,f8f7 g2g6 f7e7 g6e6,1426,76,88,154,mate mateIn2 middlegame short,https://lichess.org/FVAMolIV/black#70,,TRUE,https://lichess.org/training/E4But
E5wW3,2r3k1/p1r5/7R/3p4/P3q1PQ/5R1K/2p4P/8 b - - 3 42,c2c1q h6h8 g8g7 h4f6,1927,74,95,424,mate mateIn2 middlegame short,https://lichess.org/SqiXhyPQ/black#84,,TRUE,https://lichess.org/training/E5wW3
E6Xjo,Q7/2p1q3/B1kp4/4b3/7r/P7/1rP3PP/3R3K b - - 5 40,c6c5 d1d5 c5b6 a8b7,1915,74,94,1263,mate mateIn2 middlegame short,https://lichess.org/TIcPiwCH/black#80,,TRUE,https://lichess.org/training/E6Xjo
E6YPK,b7/6P1/3Nq3/1P6/3B1P2/2P1K3/1kr5/5Q2 w - - 1 62,d6e4 e6e4,976,76,100,342,endgame mate mateIn1 oneMove,https://lichess.org/XaQDxroT#123,,TRUE,https://lichess.org/training/E6YPK
E8nDE,8/p4pk1/1p1Qp3/3p2r1/2PP4/2P2P2/P4qPK/3R2R1 w - - 1 27,d6f4 g5h5 f4h4 h5h4,1258,75,94,442,endgame mate mateIn2 short,https://lichess.org/RkV5rDrd#53,,TRUE,https://lichess.org/training/E8nDE
EBaty,5rk1/p4N2/4pQnp/4P3/8/6B1/q1r2P2/3RK3 b - - 0 31,f8f7 f6g6 g8f8 d1d8 f8e7 g3h4 f7f6 g6f6,2132,77,94,402,exposedKing hangingPiece mate mateIn4 middlegame veryLong,https://lichess.org/dqaDxsBK/black#62,,TRUE,https://lichess.org/training/EBaty
EF9t1,4r3/1p3kp1/P1q1p3/P3Qp2/2P2P2/5P1K/4r3/R3R3 w - - 0 38,e1e2 c6f3 h3h2 e8h8 h2g1 h8h1,1583,74,88,169,endgame exposedKing long mate mateIn3,https://lichess.org/uwROOUpc#75,,TRUE,https://lichess.org/training/EF9t1
EGztV,4r1k1/ppQ2pp1/8/5P1p/2PP1R2/3B1K2/P6P/6q1 w - - 3 33,c7d7 e8e3,1642,78,91,732,endgame mate mateIn1 oneMove,https://lichess.org/W3ART3Ld#65,,TRUE,https://lichess.org/training/EGztV
EILSw,2r2rk1/p4p1p/1p1pbQ2/q5P1/8/2PB4/2PK1P2/3R4 b - - 6 30,c8c5 d3h7 g8h7 d1h1 e6h3 h1h3 h7g8 h3h8,1761,75,98,1424,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/7AANfwzi/black#60,,TRUE,https://lichess.org/training/EILSw
EOYIe,r3q1kR/4b3/1p6/4B1p1/3Pp3/2P1P3/1P4r1/3QK3 b - - 2 33,g8f7 d1b3 f7g6 b3e6 e7f6 e6f6,2407,80,93,1133,exposedKing long mate mateIn3 middlegame,https://lichess.org/ow6g6zHs/black#66,,TRUE,https://lichess.org/training/EOYIe
EQyFY,2Q5/r3krp1/p3p1Rp/1p1pq3/5p1P/P1P2R2/1P3PP1/6K1 b - - 3 40,e5c7 g6e6,1710,76,81,269,endgame mate mateIn1 oneMove,https://lichess.org/9wTbYyw1/black#80,,TRUE,https://lichess.org/training/EQyFY
ES0l5,5Q1R/2p1k3/1p4K1/3r4/8/6P1/8/3q4 b - - 0 47,e7e6 f8f6 e6d7 h8d8,2019,77,95,587,endgame mate mateIn2 short,https://lichess.org/I4EryYyg/black#94,,TRUE,https://lichess.org/training/ES0l5
ETxdR,6k1/p4p1p/2N1pQp1/1p5q/4PP2/P3RP2/1P6/3r1KR1 w - - 5 33,e3e1 h5f3,960,78,98,2086,endgame mate mateIn1 oneMove,https://lichess.org/O6UPH7UH#65,,FALSE,https://lichess.org/training/ETxdR
EU5dh,r6k/5p1p/4p3/8/2B1PQ2/1Pq5/K4PP1/3R3R w - - 1 32,a2b1 a8a1,1312,75,98,1073,endgame mate mateIn1 oneMove,https://lichess.org/6A0vo7LK#63,,TRUE,https://lichess.org/training/EU5dh
