PuzzleId|FEN|Moves|Rating|RatingDeviation|Popularity|NbPlays|Themes|GameUrl|OpeningTags|PatternMatch|puzzle_ref
5urEq|r1b1k2r/ppp2ppp/5n2/4pPB1/1b2P3/1PN2N2/1PP3PP/3RK2R b Kkq - 2 12|f6e4 d1d8|507|97|95|436|mate mateIn1 middlegame oneMove|https://lichess.org/iYRkqCHb/black#24|Bishops_Opening Bishops_Opening_Vienna_Hybrid|True|https://lichess.org/training/5urEq
w8Wmu|2k5/1pp1np2/p6p/8/1P5B/P2RPK2/r6P/8 b - - 4 33|e7g6 d3d8|507|93|100|68|endgame mate mateIn1 oneMove|https://lichess.org/eC6R9jBb/black#66||True|https://lichess.org/training/w8Wmu
MJOVT|rnb1k2r/pp3pp1/4pn1p/2b5/2p1P2B/2N2N2/PP3PPP/3RKB1R b Kkq - 0 9|f6g4 d1d8|507|103|86|670|mate mateIn1 oneMove opening|https://lichess.org/xWHbzkGT/black#18|Queens_Gambit_Declined Queens_Gambit_Declined_Semi-Tarrasch_Defense|True|https://lichess.org/training/MJOVT
jiPSa|3r1kQ1/1pp2p2/4pB2/p3P3/7R/2P2qPK/P1P2P1P/8 b - - 0 27|f8g8 h4h8|507|85|69|109|endgame mate mateIn1 oneMove|https://lichess.org/Toc2ckpH/black#54||True|https://lichess.org/training/jiPSa
VBlOd|rnb1k2r/ppp2ppp/4p3/4P1B1/6n1/2N5/PPP2PPP/2KR3R b kq - 1 14|g4e5 d1d8|507|102|84|314|mate mateIn1 middlegame oneMove|https://lichess.org/7z3qX6A7/black#28|Rat_Defense Rat_Defense_Small_Center_Defense|True|https://lichess.org/training/VBlOd
45RYI|r4Qk1/1q2r2p/pb4pB/2p1P3/2Pp4/3B4/PP4RP/5R1K b - - 2 31|a8f8 f1f8|507|96|91|819|kingsideAttack mate mateIn1 middlegame oneMove|https://lichess.org/vmcJNhdy/black#62||True|https://lichess.org/training/45RYI
d0Tcy|r1bN1b1r/1ppk1ppp/p7/3p4/B7/8/PPPP1PPP/R1BnR1K1 b - - 0 10|d7d8 e1e8|507|92|69|204|mate mateIn1 middlegame oneMove|https://lichess.org/TbPq0KFw/black#20|Ruy_Lopez Ruy_Lopez_Open|True|https://lichess.org/training/d0Tcy
fbbGt|6k1/3r1p1p/6p1/8/8/1KB5/PP3rPP/4R3 b - - 1 29|h7h5 e1e8 g8h7 e8h8|507|82|85|113|endgame mate mateIn2 short|https://lichess.org/a2pgcaD2/black#58||True|https://lichess.org/training/fbbGt
KrygG|4r1k1/4rp1p/p5p1/1p6/1P5P/P1bB1R2/2P3Q1/3K1R2 w - - 1 29|h4h5 e7e1 f1e1 e8e1|507|87|100|118|mate mateIn2 middlegame short|https://lichess.org/MsNqPQdC#57||True|https://lichess.org/training/KrygG
KSNET|6k1/1b3p1p/p4p2/8/4r2P/1B4P1/P4P2/2R3K1 w - - 1 29|c1c7 e4e1 g1h2 e1h1|507|104|90|646|endgame mate mateIn2 short|https://lichess.org/IvQjtmzF#57||True|https://lichess.org/training/KSNET
