PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,puzzle_ref,Valid,Quadrant,Mating_Color,Mated_King,Knight_Attack,Knight_Restrict,Bishop_Restrict
amUZ8,r2qkbnr/1pp2ppp/p1np4/4N3/2BPPpb1/2N5/PPP3PP/R1BQK2R b KQkq - 1 7,g4d1 c4f7 e8e7 c3d5,1580,75,95,30356,attackingF2F7 mate mateIn2 opening short,https://lichess.org/zyAybipY/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/amUZ8,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
TUoBs,r2qkb1r/1pp2pp1/p2p3p/4N2b/2BnP3/3PN2P/PPP2PP1/R2Q1RK1 b kq - 0 13,h5d1 c4f7 e8e7 e3d5,1580,74,87,205,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/30TavA7j/black#26,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,https://lichess.org/training/TUoBs,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
OGFHQ,rnbqkb1r/ppp3p1/3p1n1p/4Np1Q/2B1P3/2N5/PPPP1PPP/R1B1K2R b KQkq - 2 6,f6h5 c4f7 e8e7 c3d5,1580,79,95,22179,fork mate mateIn2 opening short,https://lichess.org/9XvBoKt1/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/OGFHQ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
3OI4A,r2qkb1r/1pp3pp/p1np1pn1/4N2b/2BPP3/2N3BP/PPP3P1/R2Q1RK1 b kq - 2 11,h5d1 c4f7 e8e7 c3d5,1581,75,89,1117,mate mateIn2 middlegame short,https://lichess.org/q31mlVMg/black#22,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,https://lichess.org/training/3OI4A,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
K1WTy,rn1qkb1r/pp3pp1/3p1p1p/4N3/2B1P1b1/2N5/PP3PPP/R2QK2R b KQkq - 1 9,g4d1 c4f7 e8e7 c3d5,1581,76,93,5282,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/Q89mS50C/black#18,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,https://lichess.org/training/K1WTy,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
MqfQY,r2qkbnr/ppp3pp/2np1p2/4N2b/2B1P3/P1N4P/1PPP1PP1/R1BQK2R b KQkq - 0 7,h5d1 c4f7 e8e7 c3d5,1582,75,72,81,mate mateIn2 opening short,https://lichess.org/zsr8aCAy/black#14,Italian_Game Italian_Game_Other_variations,https://lichess.org/training/MqfQY,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
51SgS,r2qkb1r/pp3ppp/2np1n2/2p1N1B1/2B1P1b1/2NP4/PPP2PPP/R2QK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1583,79,67,49,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/7oR25kJe/black#14,Sicilian_Defense Sicilian_Defense_Old_Sicilian,https://lichess.org/training/51SgS,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ezMtC,r2qkbnr/2p2ppp/p2p4/1p2N3/3nPPb1/1BN5/PPPP2PP/R1BQK2R b KQkq - 0 8,g4d1 b3f7 e8e7 c3d5,1583,76,95,6181,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/e5AzRTtP/black#16,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/ezMtC,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
vqgYU,2rqkbnr/2p2ppp/p2p4/1p1BN2b/3nP3/2N4P/PPPP1PP1/R1BQ1RK1 b k - 0 10,h5d1 d5f7 e8e7 c3d5,1585,76,94,4571,attackingF2F7 mate mateIn2 opening short,https://lichess.org/NgoiN7zV/black#20,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/vqgYU,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
yyocl,r2qkb1r/pp3ppp/2np1n2/2p1N1Bb/2B1P3/2NP3P/PPP2PP1/R2QK2R b KQkq - 0 8,h5d1 c4f7 e8e7 c3d5,1586,76,84,156,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/m5e2WJHX/black#16,Sicilian_Defense Sicilian_Defense_Old_Sicilian,https://lichess.org/training/yyocl,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rYxli,r2qkbnr/ppp2p2/2np3p/4N1p1/2B1P1b1/2N5/PPPP1P1P/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1588,76,95,32246,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/UHsmWKwb/black#14,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,https://lichess.org/training/rYxli,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xYFWz,r2qkbnr/ppp2B2/2np3p/4N1p1/3PPp2/2N5/PPP3PP/R1Bb1RK1 b kq - 0 9,e8e7 c3d5,1588,80,65,936,mate mateIn1 oneMove opening,https://lichess.org/k4CjNuwC/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Becker_Defense,https://lichess.org/training/xYFWz,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
prKg4,rn1qkb1r/ppp2ppp/3p1n2/4N2Q/2B1P3/2N5/PPPP1PPP/R1B1K2R b KQkq - 0 6,f6h5 c4f7 e8e7 c3d5,1589,76,94,997,attackingF2F7 fork mate mateIn2 opening short,https://lichess.org/n0ll4Cds/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/prKg4,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
F3KsM,r2qkbnr/pp3pp1/3p3p/2p1N3/2BnPpb1/1PN5/PBPP2PP/R2Q1RK1 b kq - 5 9,g4d1 c4f7 e8e7 c3d5,1589,75,95,8230,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/5hotC3Pb/black#18,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_English_Variation,https://lichess.org/training/F3KsM,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
XKNrS,r2qk2r/ppp2ppp/2np4/2bNp1B1/4n3/3P1P1P/PPP2P2/R2QKB1R w KQkq - 0 9,g5d8 c5f2 e1e2 c6d4,1589,75,86,281,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/9lJjUcJj#17,Russian_Game Russian_Game_Other_variations,https://lichess.org/training/XKNrS,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5Jgk8,r1bqk2r/ppp2ppp/1bn5/3Np1B1/1P2n3/P2P1P2/2P3PP/R2QKBNR w KQkq - 0 9,g5d8 b6f2 e1e2 c6d4,1590,77,99,788,mate mateIn2 middlegame short,https://lichess.org/xWhOBGlp#17,Vienna_Game Vienna_Game_Falkbeer_Variation,https://lichess.org/training/5Jgk8,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ORFyZ,r3k2r/ppp1qppp/2n5/2bN2B1/4n1b1/3P1N2/PPP2PPP/R2QKB1R w KQkq - 0 9,g5e7 c5f2 e1e2 c6d4,1592,75,50,215,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/8pBLkvTy#17,Petrovs_Defense Petrovs_Defense_Three_Knights_Game,https://lichess.org/training/ORFyZ,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
m5ta3,rn1qkb1r/2p2pp1/p2p3p/1p2N3/4PPb1/1BNP4/PPP5/R1BQK2R b KQkq - 0 11,g4d1 b3f7 e8e7 c3d5,1593,78,92,5988,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/gDwn4uPe/black#22,Vienna_Game Vienna_Game_Vienna_Gambit,https://lichess.org/training/m5ta3,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ahb9k,r2qk2r/ppp2p2/1bnpb3/4p2p/N3n1pB/3P1P1P/PPPN2P1/R2QKB1R w KQkq - 0 13,h4d8 b6f2 e1e2 c6d4,1593,76,91,641,mate mateIn2 middlegame short,https://lichess.org/0asKXb1p#25,Four_Knights_Game Four_Knights_Game_Other_variations,https://lichess.org/training/ahb9k,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
lWEBH,r2qk2r/pb3ppp/2n5/2b1p1B1/4n3/3P4/PPP2PPP/R2QKBNR w KQkq - 0 9,g5d8 c5f2 e1e2 c6d4,1594,77,80,555,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/Keihy3SZ#17,Alekhine_Defense Alekhine_Defense_Scandinavian_Variation,https://lichess.org/training/lWEBH,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
nhLI1,r2qkb1r/pp1n1ppp/2p2n2/4p1Nb/2BP4/6NP/PPP2PP1/R1BQK2R b KQkq - 1 9,h5d1 c4f7 e8e7 g3f5,1594,74,100,2324,attackingF2F7 mate mateIn2 opening short,https://lichess.org/XfCETWhI/black#18,Caro-Kann_Defense Caro-Kann_Defense_Main_Line,https://lichess.org/training/nhLI1,True,bottom-left 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
P0EpX,r1bqk2r/pppp1ppp/2n5/2b1p1B1/4n2P/2NP4/PPP2PP1/R2QKBNR w KQkq - 0 6,g5d8 c5f2 e1e2 c6d4,1594,78,91,725,attackingF2F7 mate mateIn2 opening short,https://lichess.org/zaLEUYvC#11,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,https://lichess.org/training/P0EpX,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Dekrp,r2qkb1r/pp3ppp/3p1n2/4N1Bb/2BnP3/2N4P/PPP2PP1/R2QK2R b KQkq - 0 10,h5d1 c4f7 e8e7 c3d5,1594,76,88,2357,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/op7iV9CJ/black#20,Sicilian_Defense Sicilian_Defense_Sozin,https://lichess.org/training/Dekrp,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
kopXC,r1bqk2r/pppp1ppp/2n5/2b1N1B1/4n3/3P4/PPP2PPP/RN1QKB1R w KQkq - 0 6,g5d8 c5f2 e1e2 c6d4,1596,75,96,4736,attackingF2F7 mate mateIn2 opening short,https://lichess.org/ppno0YH6#11,Alekhine_Defense Alekhine_Defense_Maroczy_Variation,https://lichess.org/training/kopXC,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
p6zzW,r2qkb1r/pp3ppp/3p1n2/4N1B1/2BnP1b1/2N5/PPP2PPP/R2QK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1597,75,76,224,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/pLQB8ioL/black#18,Sicilian_Defense Sicilian_Defense_Other_variations,https://lichess.org/training/p6zzW,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5oziR,rn1qkb1r/pp3p1p/3p1pp1/4N3/2B1P1b1/2N5/PP3PPP/R2QK2R b KQkq - 1 9,g4d1 c4f7 e8e7 c3d5,1600,76,94,18118,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/KZm4eyEI/black#18,Sicilian_Defense Sicilian_Defense_Other_variations,https://lichess.org/training/5oziR,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
blnqU,r2qkb1r/ppp2ppp/2np4/4N3/2B1P1b1/2N5/PPPP1P2/R1BQ1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1602,74,83,337,attackingF2F7 mate mateIn2 opening short,https://lichess.org/eXXs96GJ/black#18,Russian_Game Russian_Game_Italian_Variation,https://lichess.org/training/blnqU,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
IiOE3,r2qkb1r/ppp2pp1/2np1p1p/4N2b/2BPP3/2N5/PPP2PPP/R2QK2R b KQkq - 1 9,h5d1 c4f7 e8e7 c3d5,1603,75,95,1345,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/HLux6coK/black#18,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,https://lichess.org/training/IiOE3,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
UjyQT,1k3r2/R7/R3B2p/p3P3/3Pb3/2n1n3/3N2PP/7K w - - 7 36,d4d5 e4g2 h1g1 c3e2,1603,76,93,3950,cornerMate mate mateIn2 middlegame short,https://lichess.org/qAwF6poI#71,,https://lichess.org/training/UjyQT,True,bottom-right 2,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
j32My,r2qk2r/pp3ppp/2n5/2b1p1B1/4n1b1/3P1N2/PPP2PPP/R2QKB1R w KQkq - 0 9,g5d8 c5f2 e1e2 c6d4,1604,78,93,3704,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/bPz4yYWR#17,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit,https://lichess.org/training/j32My,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ES1NT,r2qkbnr/ppp2p2/2np3p/4N1p1/2B1Ppb1/2NP4/PPP3PP/R1BQ1RK1 b kq - 4 8,g4d1 c4f7 e8e7 c3d5,1606,77,94,7493,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/eCj67RIP/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Becker_Defense,https://lichess.org/training/ES1NT,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dsykN,r1bqk2r/1ppp1pp1/p1n4p/2b1p3/4n2B/P1NP3P/1PP2PP1/R2QKBNR w KQkq - 0 8,h4d8 c5f2 e1e2 c6d4,1606,74,72,159,attackingF2F7 mate mateIn2 opening short,https://lichess.org/XLj5LAK0#15,Vienna_Game Vienna_Game_Max_Lange_Defense,https://lichess.org/training/dsykN,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
c3OOK,r2qkbnr/ppp2pp1/2np3p/4N2b/4P3/1BN4P/PPPP1PP1/R1BQK2R b KQkq - 0 7,h5d1 b3f7 e8e7 c3d5,1610,76,94,31719,attackingF2F7 mate mateIn2 opening short,https://lichess.org/F4IxE1iB/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/c3OOK,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
aGKSK,r2qkb1r/2p2ppp/p1np2n1/1p2N2b/3PP3/1BN4P/PPP2PP1/R1BQ1RK1 b kq - 0 10,h5d1 b3f7 e8e7 c3d5,1612,75,83,440,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/V6tNPvZO/black#20,Ruy_Lopez Ruy_Lopez_Cozio_Defense,https://lichess.org/training/aGKSK,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
mZumP,r2qkb1r/ppp2p1p/3p1np1/4N1B1/2BnP1b1/2N5/PPP2PPP/R2Q1RK1 b kq - 0 8,g4d1 c4f7 e8e7 c3d5,1613,76,93,499,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/I3R5O9Rg/black#16,Philidor_Defense Philidor_Defense_Nimzowitsch_Variation,https://lichess.org/training/mZumP,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Nt01U,r2qkb1r/2p2p1p/p2p1p2/1p2N3/3nP1b1/1BNP4/PPP2PPP/R2QK2R b KQkq - 0 10,g4d1 b3f7 e8e7 c3d5,1618,77,94,1648,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/XwX4eCCV/black#20,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/Nt01U,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
DMz0z,r2qkb1r/2p2ppp/p2p4/1p2N3/3nP1b1/1BN5/PPPP1P2/R1BQR1K1 b kq - 0 12,g4d1 b3f7 e8e7 c3d5,1618,74,57,306,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/yuq20Zj8/black#24,Ruy_Lopez Ruy_Lopez_Berlin_Defense,https://lichess.org/training/DMz0z,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
AZbNr,r2qkbnr/2p2pp1/p2p4/1p2N2p/3nP1b1/1BN4P/PPPP1PP1/R1BQ1RK1 b kq - 0 9,g4d1 b3f7 e8e7 c3d5,1619,75,87,689,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/XxdYsI7e/black#18,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/AZbNr,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
z0UnA,r2qkbnr/ppp2pp1/3p4/3BN3/4P1b1/2N4p/PPPP2PP/R1BQ1RK1 b kq - 0 9,g4d1 d5f7 e8e7 c3d5,1620,115,83,29,attackingF2F7 mate mateIn2 opening short,https://lichess.org/ARmF293Y/black#18,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/z0UnA,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rrxJe,r2qkb1r/pp3pp1/2np1p1p/4N2b/2B1P3/2N4P/PP3PP1/R2Q1RK1 b kq - 2 11,h5d1 c4f7 e8e7 c3d5,1621,78,94,22365,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/CxEa4W7L/black#22,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,https://lichess.org/training/rrxJe,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
7qP2v,r2qkb1r/1p3pp1/p1np1p1p/2p1N3/2B1P1b1/P1NP4/1PP2PPP/R2QK2R b KQkq - 2 9,g4d1 c4f7 e8e7 c3d5,1621,77,88,648,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/NNBWYXWE/black#18,Sicilian_Defense Sicilian_Defense_Modern_Variations,https://lichess.org/training/7qP2v,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
DyFsA,r2qkb1r/1pp2p2/p2p4/4N3/2B1P1bp/2N5/PPP2PPK/R2QR3 b kq - 0 15,g4d1 c4f7 e8e7 c3d5,1622,75,96,12859,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/7sUOdn0R/black#30,Vienna_Game Vienna_Game_Max_Lange_Defense,https://lichess.org/training/DyFsA,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xRKLB,r2qkbnr/5ppp/p2p4/1pp1N3/4P1b1/1BN5/PPPP2PP/R1BQK2R b KQkq - 0 9,g4d1 b3f7 e8e7 c3d5,1625,75,87,268,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/3djGgOUI/black#18,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/xRKLB,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
AvbcG,r1bq1rk1/pppp1ppp/2n5/2b1p1B1/4n3/P1NP3P/1PP2PP1/R2QKBNR w KQ - 0 7,g5d8 c5f2 e1e2 c6d4,1627,75,96,28667,attackingF2F7 mate mateIn2 opening short,https://lichess.org/pxTPnZma#13,Kings_Pawn_Game Kings_Pawn_Game_Mengarinis_Opening,https://lichess.org/training/AvbcG,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ZLKc6,r2qkbnr/pp3p2/2np3p/2p1N2b/2B1P3/3PN3/PPP2PP1/R1BQ1RK1 b kq - 0 11,h5d1 c4f7 e8e7 e3d5,1627,76,95,19828,attackingF2F7 mate mateIn2 opening short,https://lichess.org/jKCbN6Kv/black#22,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/ZLKc6,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
1179e,r2qkb1r/ppp2pp1/2np3p/4N3/2B1P1b1/2N5/PPPP1P2/R1BQR1K1 b kq - 0 10,g4d1 c4f7 e8e7 c3d5,1630,74,87,1162,attackingF2F7 mate mateIn2 opening short,https://lichess.org/GB1yiz5O/black#20,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,https://lichess.org/training/1179e,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dZPoJ,r2qkb1r/ppp2pp1/2np1n1p/4N1B1/2B1P1b1/2NP4/PPP2PPP/R2QK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1630,76,86,129,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/4wFeGINY/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/dZPoJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
HNuPZ,r2q1b1r/2p1kBp1/p2p1B1p/1p2N3/3nP3/2NP4/PPP2PPP/R2bK2R b KQ - 0 12,g7f6 c3d5,1630,79,82,315,mate mateIn1 middlegame oneMove,https://lichess.org/Lp5ccULu/black#24,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/HNuPZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
pm7eh,r2qkbnr/ppp2ppp/2np4/4N2b/2B1P3/2N4P/PPPP1PP1/R1BQK2R b KQkq - 0 8,h5d1 c4f7 e8e7 c3d5,1631,75,95,15323,attackingF2F7 mate mateIn2 opening short,https://lichess.org/jMkU2hoH/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/pm7eh,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
pN1I6,r2qkb1r/ppp2ppp/2np2n1/4N2b/2B1Pp2/2NP3P/PPP3P1/R1BQ1RK1 b kq - 2 9,h5d1 c4f7 e8e7 c3d5,1634,76,95,753,attackingF2F7 mate mateIn2 opening short,https://lichess.org/CmZEsL5E/black#18,Vienna_Gambit_with_Max_Lange_Defense Vienna_Gambit_with_Max_Lange_Defense_Knight_Variation,https://lichess.org/training/pN1I6,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
FAdA8,r2qkbnr/ppp4p/2np1p2/4N1pb/2BPPp2/2N4P/PPP3P1/R1BQ1RK1 b kq - 2 9,h5d1 c4f7 e8e7 c3d5,1634,76,53,129,mate mateIn2 middlegame short,https://lichess.org/sYQTTTCP/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,https://lichess.org/training/FAdA8,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
9qIL4,r2qkbnr/1pp2p2/p1np3p/4N1p1/2BPPpb1/2N5/PPP1Q1PP/R1B2RK1 b kq - 3 9,g4e2 c4f7 e8e7 c3d5,1635,76,95,18918,attackingF2F7 mate mateIn2 opening short,https://lichess.org/6L1AX7IH/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,https://lichess.org/training/9qIL4,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
LJB99,r2qkbnr/2p2ppp/p1np4/1p2N2b/4P3/1BN4P/PPPP1PP1/R1BQ1RK1 b kq - 0 9,h5d1 b3f7 e8e7 c3d5,1636,75,89,385,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/ANKrb23E/black#18,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,https://lichess.org/training/LJB99,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
zg8AO,r1bq1rk1/pp3ppp/6n1/2bPp1B1/2P1n3/5N2/PP3PPP/R2QKB1R w KQ - 0 11,g5d8 c5f2 e1e2 g6f4,1638,76,57,84,attackingF2F7 mate mateIn2 opening short,https://lichess.org/1qJbx6wK#21,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit,https://lichess.org/training/zg8AO,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
D3Hvj,r1bqk2r/ppp2ppp/6n1/2bP2B1/2P1n3/5N2/PP4PP/R2QKB1R w KQkq - 0 12,g5d8 c5f2 e1e2 g6f4,1639,76,71,56,mate mateIn2 opening short,https://lichess.org/fk6zaADV#23,Kings_Gambit_Accepted Kings_Gambit_Accepted_Modern_Defense,https://lichess.org/training/D3Hvj,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
u5HQH,1r1qkbnr/2p2ppp/1pnp4/p3N3/P1B1P1b1/1PN5/R1PP1PPP/2BQK2R b Kk - 0 11,g4d1 c4f7 e8e7 c3d5,1643,77,86,267,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/vGStckUx/black#22,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/u5HQH,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
APFu1,r2qkbnr/2p3p1/p2p1p2/1p2N2p/4P1b1/1BN5/PPP2PPP/R1BQ1RK1 b kq - 0 10,g4d1 b3f7 e8e7 c3d5,1643,78,94,15289,mate mateIn2 middlegame short,https://lichess.org/T7kLen70/black#20,Ruy_Lopez Ruy_Lopez_Nurnberg_Variation,https://lichess.org/training/APFu1,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
1E7LE,r2qkb1r/1p3ppp/p1np1n2/2p1N1Bb/P1B1P3/2NP3P/1PP2PP1/R2QK2R b KQkq - 0 9,h5d1 c4f7 e8e7 c3d5,1643,76,91,1137,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/RndLRpoA/black#18,Sicilian_Defense Sicilian_Defense_Old_Sicilian,https://lichess.org/training/1E7LE,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xBdmt,r2qkbnr/1pp2pp1/p1np3p/4N3/2BPPpb1/2N5/PPP3PP/R1BQ1RK1 b kq - 1 8,g4d1 c4f7 e8e7 c3d5,1644,76,85,1150,attackingF2F7 mate mateIn2 opening short,https://lichess.org/PVwnd2DC/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,https://lichess.org/training/xBdmt,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
35qdf,r2qkbnr/pp4pp/2np1p2/2p1N2b/2B1P3/2N4P/PP3PP1/R1BQR1K1 b kq - 2 10,h5d1 c4f7 e8e7 c3d5,1645,77,94,1060,mate mateIn2 opening short,https://lichess.org/3RWyRPps/black#20,Center_Game Center_Game_Kieseritzky_Variation,https://lichess.org/training/35qdf,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
oJsDR,rn1qkb1r/ppp2pp1/3p3p/4N2b/2B1n3/4N3/PPPP1PPP/R1BQ1RK1 b kq - 0 8,h5d1 c4f7 e8e7 e3d5,1645,76,87,210,attackingF2F7 mate mateIn2 opening short,https://lichess.org/nnCO6iBF/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/oJsDR,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
