PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Queen_Bishop,puzzle_ref
UlcnS,2kr4/ppp1bp1p/8/3P4/5N2/1P4rq/P4P1P/R2Q2KR w - - 0 19,f2g3 e7c5 d1d4 c5d4,1130,132,60,13,mate mateIn2 middlegame short,https://lichess.org/rszdrKmP#37,Danish_Gambit Danish_Gambit_Other_variations,True,https://lichess.org/training/UlcnS
UqFt6,8/1p5p/2p2npQ/p7/7k/1Bq5/P4PPK/8 b - - 1 30,h4g4 b3e6,1669,80,67,225,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/OXNU8CCE/black#60,,True,https://lichess.org/training/UqFt6
V2tGu,8/p1Q5/2p1pb1k/1p3p2/3P4/PqP5/1P3P2/1BK5 w - - 0 34,c7c6 f6g5 f2f4 g5f4,988,86,90,59,endgame mate mateIn2 short,https://lichess.org/dP5FpqK5#67,,True,https://lichess.org/training/V2tGu
VCSI8,3r2r1/pp1k1p2/1np2P2/2QpP2n/3P3q/3B3b/PP2NRPP/2R3K1 b - - 0 27,h3g4 c5d6 d7c8 c1c6 b7c6 d3a6,2197,77,92,1815,deflection discoveredAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/esifq7es/black#54,,True,https://lichess.org/training/VCSI8
VEB7w,5k2/1p5p/1qp1Q1p1/2b2p2/3p1B2/6P1/5P1P/6K1 b - - 1 45,b6d8 f4h6,1207,75,95,3223,endgame mate mateIn1 oneMove,https://lichess.org/qNDNRoyn/black#90,,True,https://lichess.org/training/VEB7w
VECPh,4r1k1/Q6p/6p1/P2b4/4p3/5q1P/1R6/1R4K1 w - - 0 31,b2b8 f3g3 g1f1 d5c4,1581,75,96,606,endgame mate mateIn2 short,https://lichess.org/juGxMbR4#61,,True,https://lichess.org/training/VECPh
VOJdY,r4k1r/p6p/bqp1p2Q/2bp4/4n3/2P5/PP3PPP/RNB1K2R b KQ - 1 15,f8g8 h6e6 g8f8 c1h6,1117,76,100,97,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/u4HQulME/black#30,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,https://lichess.org/training/VOJdY
VRKUL,2k5/p7/2Q1p1p1/2P2pP1/1P2pb2/PK6/1B1q4/8 b - - 9 43,c8d8 b2f6,1149,75,100,562,endgame mate mateIn1 oneMove,https://lichess.org/QjhbTtmF/black#86,,True,https://lichess.org/training/VRKUL
VWR51,r2q2kr/ppp4p/2n2p1Q/5b2/2B5/2P5/PPP2PPP/R4RK1 b - - 3 16,f5e6 c4e6,719,76,97,943,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Vkbzp0SL/black#32,Four_Knights_Game Four_Knights_Game_Italian_Variation,True,https://lichess.org/training/VWR51
ViNE0,r5r1/pR3pkp/2p1bq1P/3p4/5Q2/5B2/P4PP1/5K1R b - - 0 28,g7g6 f3h5,1241,78,93,4860,master mate mateIn1 middlegame oneMove,https://lichess.org/EFbK9GG2/black#56,,True,https://lichess.org/training/ViNE0
Viujv,r1b2b1r/ppqpkPpp/3n4/2pQ4/4n3/2P2N2/PP3PPP/RNB1R1K1 b - - 6 11,c7c6 c1g5,1743,146,60,23,mate mateIn1 oneMove opening,https://lichess.org/d5Zt9aXQ/black#22,Sicilian_Defense Sicilian_Defense_Old_Sicilian,True,https://lichess.org/training/Viujv
VnhsE,r6r/1k4p1/6Q1/p2BpP2/8/1Pq5/2n2KP1/8 b - - 1 31,b7b8 g6b6 b8c8 d5e6,1981,76,95,10793,endgame mate mateIn2 short,https://lichess.org/cPm6etM9/black#62,,True,https://lichess.org/training/VnhsE
VoqKm,6rq/p2b2kp/1p2p3/1P2P1pQ/P3B1P1/4P3/1B4K1/8 b - - 0 36,h7h6 h5g6 g7f8 b2a3,1334,76,93,4108,endgame mate mateIn2 short,https://lichess.org/wgdcAlQT/black#72,,True,https://lichess.org/training/VoqKm
VpYxv,2r1r1k1/4p1Pn/3p1p1Q/3P4/4qPB1/4B3/2p2K2/4R3 b - - 1 37,e4d3 g4e6,1154,86,68,35,master mate mateIn1 middlegame oneMove,https://lichess.org/ihUckdR2/black#74,,True,https://lichess.org/training/VpYxv
VqBTa,8/6kp/6p1/p1b1Q3/5P1P/6PK/5qB1/6q1 b - - 4 46,g7g8 g2d5 g8f8 e5f6 f8e8 d5c6,1686,78,88,96,endgame long master mate mateIn3,https://lichess.org/6ZTXDjJI/black#92,,True,https://lichess.org/training/VqBTa
VrQMo,8/3kbp2/2p5/P2p4/1P1P4/1QPq3p/8/1R2K3 w - - 0 40,c3c4 e7h4,1597,75,91,1386,endgame mate mateIn1 oneMove,https://lichess.org/8SrZsjvv#79,,True,https://lichess.org/training/VrQMo
W0Z4o,7r/p1p2pk1/5b2/Q2p2p1/4p3/3P1PPq/PP2P2P/R5KR w - - 0 23,d3e4 f6d4 e2e3 d4e3,1101,84,83,194,endgame kingsideAttack mate mateIn2 short,https://lichess.org/jFvdgIxV#45,,True,https://lichess.org/training/W0Z4o
W0ewM,r5k1/p7/2p2R1b/2Np1p2/3P4/6qP/PPP5/R2Q2K1 w - - 0 26,g1h1 g3h3 h1g1 h6e3,997,79,99,1320,mate mateIn2 middlegame short,https://lichess.org/IUJKe4Vb#51,,True,https://lichess.org/training/W0ewM
W1QHT,3r3k/8/Q6p/5p1P/8/2K1pP2/5q2/3R1Br1 b - - 9 54,d8d1 a6h6 h8g8 f1c4 d1d5 c4d5,1720,75,95,766,endgame exposedKing long master mate mateIn3,https://lichess.org/upSybTDY/black#108,,True,https://lichess.org/training/W1QHT
W3Qbn,1r3rk1/p4ppp/b3pn2/2p1Q3/3R4/qBN5/2PB1PPP/1K5R w - - 0 19,d4a4 b8b3 c2b3 a6d3,2141,81,88,2106,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/Wo7NzU2u#37,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,True,https://lichess.org/training/W3Qbn
W62vD,5k2/pp5p/4Qpp1/4b3/2B1q3/1P4P1/P1P3KP/8 w - - 2 31,g2f2 e5d4 f2f1 e4f3 f1e1 d4c3,1899,75,87,222,endgame long mate mateIn3,https://lichess.org/4qrWtXjF#61,,True,https://lichess.org/training/W62vD
W7t16,k1b5/1p3p1p/3Q1p1b/3B4/8/3P2PP/PPP1q2K/RN6 w - - 1 24,h2h1 e2f1 h1h2 f1h3 h2g1 h6e3,1715,77,95,8840,exposedKing long mate mateIn3 middlegame,https://lichess.org/ZtYHAxdZ#47,,True,https://lichess.org/training/W7t16
W91KI,5Q2/1pp2Rpk/3p2q1/3P3p/3Bb3/6r1/PP5P/6K1 w - - 0 28,h2g3 g6g3 g1f1 e4d3,1667,80,82,48,endgame mate mateIn2 short,https://lichess.org/Aofu9v3H#55,,True,https://lichess.org/training/W91KI
WHZvk,4Q3/5k2/p1B3pp/5p2/5P2/1P1b2qP/P7/7K b - - 7 43,f7f6 e8e5 f6f7 c6d5 f7f8 e5f6 f8e8 d5c6,2283,77,95,2992,endgame mate mateIn4 veryLong,https://lichess.org/eW0unIFT/black#86,,True,https://lichess.org/training/WHZvk
WLnhV,3k1b1r/p3ppp1/Q2p4/1B1P2Bp/5K2/2r4P/P4PP1/nq5R b - - 1 24,b1h1 a6d6 d8c8 b5a6,2319,105,32,25,mate mateIn2 middlegame pin short,https://lichess.org/x5ky5tdb/black#48,,True,https://lichess.org/training/WLnhV
WRBnR,6R1/8/3kpp2/1r4b1/1P6/6qP/1P2Q3/7K w - - 2 43,e2b5 g3h3 h1g1 g5e3,1560,75,91,1949,endgame mate mateIn2 short,https://lichess.org/ASUChZN6#85,,True,https://lichess.org/training/WRBnR
WRETc,8/pb5k/1p5p/2p5/2P1q1p1/6B1/PP3QP1/6K1 b - - 6 43,e4c4 f2f5 h7g7 g3e5 g7g8 f5g6 g8f8 e5d6,1904,76,95,10343,endgame mate mateIn4 veryLong,https://lichess.org/7Xa2NuUS/black#86,,True,https://lichess.org/training/WRETc
WUgNq,7k/4Q3/6p1/4b2p/4q3/BP4PP/6K1/8 w - - 4 45,g2f2 e5d4 f2f1 e4f3 f1e1 d4c3,1895,84,85,98,endgame long mate mateIn3,https://lichess.org/YTMUfDhM#89,,True,https://lichess.org/training/WUgNq
WUuGe,6r1/p3kp2/2p4B/b3P2P/8/7q/PP4Q1/R5K1 w - - 3 35,g2g8 a5b6 h6e3 b6e3,1263,75,100,795,endgame mate mateIn2 short,https://lichess.org/cL9rnqQ8#69,,True,https://lichess.org/training/WUuGe
WWl7r,4B2k/Q5bp/8/8/P1P2n2/BP4P1/3K1Pq1/3R4 w - - 5 38,d2c2 g2e4 c2c1 f4e2 c1d2 g7c3,1849,74,92,1219,fork long mate mateIn3 middlegame,https://lichess.org/yCirg2zr#75,,True,https://lichess.org/training/WWl7r
We9xf,5r2/4kpQ1/2Pbp1p1/pB1p2P1/Pq3PK1/4P3/7R/8 b - - 11 55,b4e4 g7f6 e7e8 c6c7,1192,75,97,612,advancedPawn discoveredAttack endgame mate mateIn2 short,https://lichess.org/QqyJmbs2/black#110,,True,https://lichess.org/training/We9xf
WfCA2,r5kr/pp5p/2n3pQ/3pqb2/8/8/PP3BBP/R4K1R b - - 1 23,e5b2 g2d5 f5e6 d5e6,1053,129,85,17,mate mateIn2 middlegame short,https://lichess.org/QuOEXO6g/black#46,,True,https://lichess.org/training/WfCA2
WgRdv,r4rk1/2p2ppp/p1np4/1p2p3/4P1nb/2PP1NNq/PPB2P2/R1BQR1K1 w - - 4 15,g3f5 h4f2,1054,81,92,1647,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/RcHkJdno#29,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,True,https://lichess.org/training/WgRdv
WsCK4,r1b1k2r/p4pp1/1qpQ1n1p/4N3/2B1PB2/8/PPP1KbPP/R6R b kq - 2 13,f6e4 c4f7,1040,77,100,114,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/iA1yQO7h/black#26,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack,True,https://lichess.org/training/WsCK4
X0cCw,r4rk1/ppp3p1/7p/4P3/3P1pB1/2P1q3/bP3NPR/3K1R1Q w - - 0 24,h2h3 a2b3,1026,77,97,754,mate mateIn1 middlegame oneMove,https://lichess.org/zSyl8KZj#47,,True,https://lichess.org/training/X0cCw
XDkNV,rn5Q/1b1k3p/pp2p3/8/3B4/q1p5/P4PP1/RK3BNR w - - 1 22,d4c3 b7e4 f1d3 e4d3,1081,79,66,75,mate mateIn2 middlegame queensideAttack short,https://lichess.org/SSMGXerp#43,,True,https://lichess.org/training/XDkNV
XKJuG,2bk1r2/1p1n2pp/1P2Qp2/2b5/2B1P3/2q3B1/2P2PPP/5RK1 b - - 0 24,f8e8 g3c7,1026,81,94,990,mate mateIn1 middlegame oneMove,https://lichess.org/XfhcvCfQ/black#48,,True,https://lichess.org/training/XKJuG
XOGqW,3krb1r/pp2p1p1/2p1Qn2/3p3p/qP6/3PB2P/P4PP1/R3R1K1 b - - 0 19,a7a6 e3b6,803,92,90,712,mate mateIn1 middlegame oneMove,https://lichess.org/zale8uAO/black#38,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,https://lichess.org/training/XOGqW
XgaD6,r3k3/2p4p/1p2Q1p1/1N1pP3/1b1Pp3/2P5/PP4PK/R1B1qr2 b q - 8 27,e8f8 c1h6,1342,95,71,53,mate mateIn1 middlegame oneMove,https://lichess.org/1M1jpiVi/black#54,,True,https://lichess.org/training/XgaD6
XgbnY,2krr2n/3b1p2/p1pQ4/2pN1P2/4P3/8/PPPqB1PP/R5K1 b - - 1 23,c6d5 e2a6,1275,75,93,2724,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/vCYCPuh9/black#46,,True,https://lichess.org/training/XgbnY
XhvKt,r1b1k2r/1p2nppp/p7/4P3/3q1B2/1QN5/PPP1KbPP/R4B1R w kq - 0 14,g2g3 c8g4,1082,76,86,202,mate mateIn1 middlegame oneMove,https://lichess.org/3Cw6C79z#27,Kings_Gambit_Accepted Kings_Gambit_Accepted_Polerio_Gambit,True,https://lichess.org/training/XhvKt
Xjv9J,7Q/k2p4/p5p1/5b2/7P/5q2/8/R6K w - - 0 42,h1g1 f3g3 g1f1 f5d3,2031,76,88,79,endgame mate mateIn2 short,https://lichess.org/LgE2DNSe#83,,True,https://lichess.org/training/Xjv9J
Xkkof,3R4/p1p2p2/4PNp1/1pkP1bP1/2P5/4q1P1/P3B3/4RK2 w - - 5 33,e6e7 f5h3,1028,77,86,108,endgame master mate mateIn1 oneMove,https://lichess.org/5yHuhTKf#65,,True,https://lichess.org/training/Xkkof
XpSfV,5k2/8/4PPp1/2pB4/1p2K3/8/6p1/2b5 b - - 0 49,g2g1q e6e7 f8e8 d5c6 e8f7 e7e8q f7f6 e8e5 f6f7 c6d5 f7f8 e5f6 f8e8 d5c6,2051,73,94,12304,advancedPawn endgame exposedKing mate mateIn5 promotion veryLong,https://lichess.org/eqTK1J77/black#98,,True,https://lichess.org/training/XpSfV
Xpipn,r4k2/p7/1q2bQ2/4p1B1/4P3/8/pP3PP1/3B1K2 b - - 2 30,e6f7 g5h6 f8e8 d1a4 b6b5 a4b5,1841,88,86,64,endgame exposedKing long mate mateIn3,https://lichess.org/8F0G1CYD/black#60,,True,https://lichess.org/training/Xpipn
Xrclt,6k1/1N3p1p/p3pQp1/1p1bP3/1P4P1/P4Pq1/8/3R2K1 w - - 1 41,g1f1 d5c4 d1d3 c4d3,1812,80,86,799,endgame mate mateIn2 short,https://lichess.org/8k0BTLkp#81,,True,https://lichess.org/training/Xrclt
XwuKF,r2q3k/1pp1n1p1/p4R1p/3Nn3/2B5/7P/PPPQ2P1/6K1 b - - 0 19,g7f6 d2h6 h8g8 d5e7,940,80,88,1466,doubleCheck mate mateIn2 middlegame short,https://lichess.org/giTSAdpf/black#38,Italian_Game Italian_Game_Giuoco_Pianissimo,True,https://lichess.org/training/XwuKF
XyPoE,r1b1k1nr/ppB2ppp/3p4/8/1bNqP3/3P4/P1P1K1PP/R2Q1B1R w kq - 0 11,a1b1 c8g4,1036,108,80,44,mate mateIn1 oneMove opening,https://lichess.org/a94MgrOj#21,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,True,https://lichess.org/training/XyPoE
Y0aVC,2k5/p1p5/8/1p3b2/3P1p1q/2P2P2/7K/6RQ w - - 6 40,h2g2 h4g3 g2f1 f5d3,1181,77,93,3486,endgame mate mateIn2 short,https://lichess.org/ieuy2PnX#79,,True,https://lichess.org/training/Y0aVC
Y6XVg,1k6/pB6/2Q1p2b/2p5/2P4p/1P2q1rP/P5P1/3R2K1 w - - 0 26,g1h1 g3h3 g2h3 e3h3 h1g1 h6e3,1425,75,97,281,endgame long mate mateIn3 sacrifice,https://lichess.org/odImkNRN#51,,True,https://lichess.org/training/Y6XVg
YFZ5w,rn5k/ppp1B2p/3p2p1/7n/2B2b2/7q/PPPN3N/R2Q3K w - - 0 18,d2f3 h5g3 h1g1 f4e3,1213,75,74,221,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ePGsi8yg#35,Modern_Defense Modern_Defense_Other_variations,True,https://lichess.org/training/YFZ5w
YK4Bz,r1b1k2r/1p1n3p/p1npQ1p1/q5B1/8/8/PPP2PPP/RN3RK1 b - - 2 15,e8f8 g5h6,1616,83,88,629,mate mateIn1 oneMove opening,https://lichess.org/leQ6sXDk/black#30,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/YK4Bz
YQkS9,6Q1/ppkq1r2/3p3N/2pPp1b1/2P1B3/5P1P/PP6/R6K w - - 3 29,h6f7 d7h3 h1g1 g5e3,826,78,94,437,endgame mate mateIn2 short,https://lichess.org/7DBFbl6m#57,,True,https://lichess.org/training/YQkS9
YQyDX,5k2/p6p/5Q2/1ppB3b/2n5/6PP/q4P1K/8 b - - 0 37,f8e8 d5c6,1598,80,83,346,endgame master mate mateIn1 oneMove,https://lichess.org/xppDfmcp/black#74,,True,https://lichess.org/training/YQyDX
YSK2X,7k/p6p/1p4p1/2b1p1q1/4B3/P1Q2P1P/1P4P1/7K b - - 2 30,g5e3 c3e5 h8g8 e4d5 g8f8 e5f6 f8e8 d5c6,1929,75,95,11558,endgame mate mateIn4 veryLong,https://lichess.org/DS2UIT9J/black#60,,True,https://lichess.org/training/YSK2X
YUuNn,5k2/6bQ/p3p1r1/1p4P1/6qP/8/PP4B1/R3R2K w - - 0 35,h7g6 g4h4 g2h3 h4h3 h1g1 g7d4 e1e3 d4e3,1254,104,79,71,endgame exposedKing master mate mateIn4 veryLong,https://lichess.org/vmrbI2qd#69,,True,https://lichess.org/training/YUuNn
YYeZj,7k/p7/BpQ5/4b1p1/8/6PP/PP3q2/7K b - - 2 39,f2g3 c6h6 h8g8 a6c4,1476,101,55,38,endgame mate mateIn2 short,https://lichess.org/B7YnXLix/black#78,,True,https://lichess.org/training/YYeZj
YZRIq,5Q2/7p/6p1/q3p1k1/2B4P/2pP4/4n1PK/8 b - - 0 45,g5h4 f8h6 h4g4 c4e6,1759,76,93,983,endgame mate mateIn2 short,https://lichess.org/2cMHI4Bk/black#90,,True,https://lichess.org/training/YZRIq
YfNjg,2b3k1/6p1/p3p2R/1pp1B3/4Q3/2PKP3/PP3qP1/8 b - - 4 27,g7h6 e4g6 g8f8 e5d6,1780,74,90,2278,endgame mate mateIn2 short,https://lichess.org/e1dmuMSO/black#54,,True,https://lichess.org/training/YfNjg
YfVwt,r3r3/p3kp2/7Q/P2bq1N1/1P4P1/2P4P/3N4/R5KR w - - 1 30,d2f3 e5g3 g1f1 d5c4,2253,77,88,377,mate mateIn2 middlegame short,https://lichess.org/G473AgxR#59,,True,https://lichess.org/training/YfVwt
YgDzM,8/1Q3p2/3pbk2/pNp1p3/2P1P3/1P6/P2q1K1P/1R5R w - - 2 29,f2g1 d2e3 g1f1 e6h3,2181,77,89,670,endgame mate mateIn2 short,https://lichess.org/mSOa6t3q#57,,True,https://lichess.org/training/YgDzM
Yi8sc,3k4/6p1/3Q1b2/3P4/2pq4/2p4P/6PK/1B6 b - - 7 43,d8e8 b1g6,1254,75,91,2252,endgame mate mateIn1 oneMove,https://lichess.org/GUwG8YKu/black#86,,True,https://lichess.org/training/Yi8sc
Yix3a,k7/p1Q2p1p/1p1r1n1b/4N3/1P6/P2P2rq/5P2/2RR2K1 w - - 0 25,f2g3 h6e3,1468,91,41,677,mate mateIn1 middlegame oneMove,https://lichess.org/rrmDks1m#49,,True,https://lichess.org/training/Yix3a
YjkSV,4b1k1/8/pP3Pp1/4p1QP/1P1p2P1/6q1/P7/2R3K1 w - - 1 41,g1f1 e8b5 c1c4 b5c4,1174,78,81,169,endgame mate mateIn2 short,https://lichess.org/n7TW5f1P#81,,True,https://lichess.org/training/YjkSV
Yq2pD,6r1/p6R/1bQ3pk/5P1p/4B2P/4q1PK/8/8 b - - 2 39,h6h7 f5g6 h7h6 g6g7 h6g7 c6g6 g7f8 g6f6 f8e8 e4c6,1664,75,95,18696,advancedPawn attraction discoveredAttack endgame mate mateIn5 veryLong,https://lichess.org/9syHr10U/black#78,,True,https://lichess.org/training/Yq2pD
Yr9sQ,r5k1/pp2R3/7Q/2pn1p2/3p2q1/3B2P1/1PP1P2P/2K5 b - - 0 30,d5e7 d3c4 e7d5 c4d5,1932,79,84,345,endgame master mate mateIn2 short,https://lichess.org/J655T1zv/black#60,,True,https://lichess.org/training/Yr9sQ
Yvm58,4kb2/p1r5/1p6/4p1NR/4P3/P1PqBP2/1P6/2K4Q w - - 1 46,g5e6 c7c3 b2c3 f8a3,1956,76,92,2637,deflection mate mateIn2 middlegame sacrifice short,https://lichess.org/bXU8Rx5C#91,,True,https://lichess.org/training/Yvm58
Z1h4G,8/7q/2BK4/8/8/6Q1/7p/5k2 b - - 4 65,h2h1q c6b5 h7d3 b5d3,1793,75,78,536,endgame mate mateIn2 short,https://lichess.org/DO0WJbuT/black#130,,True,https://lichess.org/training/Z1h4G
Z2kF8,k7/8/Q7/p1Bp3p/3P3K/2n2pP1/Pq5P/8 b - - 1 51,a8b8 c5d6,1498,85,55,108,endgame mate mateIn1 oneMove,https://lichess.org/TizseORM/black#102,,True,https://lichess.org/training/Z2kF8
Z3Shz,5k2/p7/1pbQ2p1/4B3/8/5q2/PP5P/6K1 b - - 2 35,f8g8 d6g6 g8f8 e5d6,1941,77,93,836,endgame mate mateIn2 short,https://lichess.org/TbZNae6u/black#70,,True,https://lichess.org/training/Z3Shz
ZAUzV,8/p1pR3p/2Q1p2k/2P2p2/1P3b1q/P6r/6P1/3R3K w - - 0 40,g2h3 h4h3 h1g1 f4e3,1784,101,58,29,endgame mate mateIn2 short,https://lichess.org/LifFLV6H#79,,True,https://lichess.org/training/ZAUzV
ZBstQ,8/5k2/6Q1/5P2/4n3/P3Bb2/5P1K/3q4 b - - 2 41,f7e7 g6e6 e7f8 e3h6,1685,75,92,1481,endgame mate mateIn2 short,https://lichess.org/IPTIre4j/black#82,,True,https://lichess.org/training/ZBstQ
ZF4sO,1k4r1/pp3R1p/1b6/3p4/8/7q/3N1P2/2Q2RK1 w - - 4 33,f7g7 g8g7,647,81,76,233,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/KAKEZiqY#65,,True,https://lichess.org/training/ZF4sO
ZHSQX,r7/1b4R1/4p3/4Bp1k/2pPq3/2p1P3/1P3K2/3Q4 b - - 1 32,h5h6 g7h7 h6h7 d1h5 h7g8 h5g6 g8f8 e5d6,2057,100,88,45,attraction endgame exposedKing mate mateIn4 sacrifice veryLong,https://lichess.org/6Juatha2/black#64,,True,https://lichess.org/training/ZHSQX
ZQAZA,4kbnB/1Q5p/5pp1/1p1P4/8/1q6/4BPPP/3K2NR w - - 2 22,d1c1 f8h6 f2f4 h6f4,2286,79,94,4446,mate mateIn2 middlegame short,https://lichess.org/WChXsKhI#43,,True,https://lichess.org/training/ZQAZA
ZT76O,6k1/7r/2p1Q3/p2pP3/1p1P1B2/8/P1P1KRr1/7q b - - 1 43,g8f8 f4h6,1445,76,92,1151,doubleCheck endgame mate mateIn1 oneMove,https://lichess.org/BdrQ0Ar2/black#86,,True,https://lichess.org/training/ZT76O
ZbQTF,1b5k/6pp/p3Q3/1p6/8/P5qP/8/2R1K3 w - - 6 38,e1d1 g3d3 d1e1 b8g3,1553,75,96,16225,endgame mate mateIn2 short,https://lichess.org/3qUCETlm#75,,True,https://lichess.org/training/ZbQTF
Zf3Nf,6k1/8/4p1Q1/1qr4p/5B1P/4P2K/8/8 b - - 0 43,g8f8 f4d6,1347,74,97,4700,endgame master mate mateIn1 oneMove,https://lichess.org/tCqgXUrW/black#86,,True,https://lichess.org/training/Zf3Nf
ZfBVL,1r1q1b2/1b4k1/pp1pP2Q/7B/8/4B3/PPP3rP/R4K2 b - - 0 22,g7g8 h5f7,1153,76,95,3592,mate mateIn1 middlegame oneMove,https://lichess.org/bQFmf2Ql/black#44,,True,https://lichess.org/training/ZfBVL
ZikJb,r5k1/pp5p/4p1R1/2P1Br2/n7/6QP/P1q2PP1/K6R b - - 0 24,h7g6 g3g6 g8f8 e5d6,1824,74,90,1868,mate mateIn2 middlegame short,https://lichess.org/8ox1gORC/black#48,,True,https://lichess.org/training/ZikJb
ZwLQN,4k3/p7/bp2Q3/7p/7P/4B1P1/4qP2/6K1 b - - 4 41,e8f8 e3h6,997,78,91,108,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/HemKa4at/black#82,,True,https://lichess.org/training/ZwLQN
ZyGrf,4k2r/5pp1/4p3/1B1pP2p/b4P2/2p3P1/5K1P/2Q4q b k - 1 28,e8e7 c1a3 e7d8 a3d6 d8c8 b5a6,1790,119,56,13,endgame fork long mate mateIn3,https://lichess.org/WRBOGwBG/black#56,,True,https://lichess.org/training/ZyGrf
ZzwpQ,6k1/pp1q4/6p1/4p1b1/3p3p/3P1r1P/PPR1N1P1/3Q3K w - - 0 25,g2f3 d7h3 h1g1 g5e3,921,88,93,211,endgame mate mateIn2 short,https://lichess.org/yH32qUrk#49,,True,https://lichess.org/training/ZzwpQ
a1YjY,2b3k1/p7/1p5p/6p1/1P1pP3/q2N2P1/3K3P/1Q5B w - - 0 44,d2c2 a3c3 c2d1 c8g4 h1f3 g4f3,1102,82,93,6847,endgame exposedKing long mate mateIn3,https://lichess.org/c6G6bRzQ#87,,True,https://lichess.org/training/a1YjY
a8XwB,4k2r/p3ppbp/1p1p2p1/3n4/P1BP1B1N/5PPq/1P1N3P/R5KR w k - 3 22,c4d5 g7d4 f4e3 d4e3,1000,102,71,32,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/vXfAue0I#43,,True,https://lichess.org/training/a8XwB
aAtnX,2r4k/1p6/8/3pp2p/1q6/1B2QPb1/PP3R2/5K2 b - - 1 34,g3f2 e3h6 h8g8 b3d5,1995,78,83,229,endgame mate mateIn2 short,https://lichess.org/UJT3Q0gr/black#68,,True,https://lichess.org/training/aAtnX
aFehY,r2qkr2/pb3p2/2pQR3/1p2N3/2pP4/2n3P1/P3BPP1/R4K2 b q - 0 21,f7e6 e2h5 f8f7 h5f7,1714,75,87,193,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/Gfdemkvt/black#42,,True,https://lichess.org/training/aFehY
aFtYM,8/pR6/k2pB3/P2Pp1b1/2p3P1/2P1q3/8/R6K w - - 1 40,e6c8 e3h3 h1g1 g5e3,2147,80,95,12350,endgame mate mateIn2 short,https://lichess.org/r1PRUR99#79,,True,https://lichess.org/training/aFtYM
aLgvv,5b1k/8/p4Npp/1p1P4/6Q1/1P2q3/P7/1B1R3K w - - 7 45,g4g6 e3h3 h1g1 f8c5 d1d4 c5d4,2198,76,94,5352,endgame exposedKing long mate mateIn3,https://lichess.org/M4dZpmH1#89,,True,https://lichess.org/training/aLgvv
aRbtv,rnb4r/p2np2p/k3N1p1/1pP5/5B2/3Q4/P4KPP/7q b - - 0 22,b8c6 e6c7 a6b7 d3b5 d7b6 b5a6 b7b8 c7e6 c6e5 f4e5,2397,79,95,1187,deflection discoveredAttack fork mate mateIn5 middlegame veryLong,https://lichess.org/MTT5FEl6/black#44,,True,https://lichess.org/training/aRbtv
aSO7z,2r3k1/1br2p2/p5pQ/1p3B1p/3P3q/2P3R1/6PP/2R3K1 b - - 0 30,c7c3 g3g6 f7g6 f5e6,2298,75,93,2902,mate mateIn2 middlegame sacrifice short,https://lichess.org/qU49gzQ3/black#60,,True,https://lichess.org/training/aSO7z
ajFje,6k1/p7/1pb1p1p1/3BB2p/3P4/PN2b2P/1P3qP1/1Q5K b - - 0 31,c6d5 b1g6 g8f8 e5d6,1617,74,88,677,endgame mate mateIn2 short,https://lichess.org/MOligqVl/black#62,,True,https://lichess.org/training/ajFje
amXfp,2b3k1/6pp/2Q5/1pP1N3/1P1P4/3KP1bP/6P1/1q6 w - - 1 31,d3c3 g3e1,1238,75,94,2421,endgame mate mateIn1 oneMove,https://lichess.org/twgDQVGn#61,,True,https://lichess.org/training/amXfp
ap5f1,rn3rk1/pp3pp1/2p4p/2b1p2P/4n1bR/1BPq1PQ1/PP6/RNB1K1N1 w Q - 2 13,g3g4 c5f2,1153,75,93,412,mate mateIn1 middlegame oneMove,https://lichess.org/BpoH08cT#25,Bishops_Opening Bishops_Opening_Philidor_Variation,True,https://lichess.org/training/ap5f1
askOM,5R2/7p/4pQp1/2Bp2Pk/3Pb3/2q4P/8/6K1 w - - 1 35,f8h8 c3g3 g1f1 e4d3,2142,75,92,187,endgame mate mateIn2 short,https://lichess.org/zCWJC9Aw#69,,True,https://lichess.org/training/askOM
