PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,RookMoves,puzzle_ref
hO1D1,2r2k2/R5R1/6p1/8/2r1p1Pp/4P3/P7/6K1 w - - 2 48,g7h7 c4c1 g1h2 c8c2 h2h3 c1h1,868,78,99,692,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/OdPIYdZr#95,,True,2,https://lichess.org/training/hO1D1
1oa3v,3r2k1/pp6/4pRp1/6rp/8/8/PP5K/5R2 b - - 1 31,d8d6 f6f8 g8h7 f1f7 h7h6 f8h8,868,99,94,249,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/GPzHuKmq/black#62,,True,2,https://lichess.org/training/1oa3v
Qbyvg,8/5Rk1/4p1p1/3p3p/1r1r3P/5R2/6PK/8 b - - 0 44,g7g8 f7f8 g8h7 f3f7 h7h6 f8h8,870,87,100,198,endgame exposedKing long master mate mateIn3 rookEndgame,https://lichess.org/BD0F78PS/black#88,,True,2,https://lichess.org/training/Qbyvg
DBvC0,6k1/pp4p1/2b1p3/4P1qp/3p4/8/PP3RPP/1B3R1K b - - 1 33,g7g6 f2f8 g8h7 f1f7 h7h6 f8h8,870,99,95,531,endgame exposedKing long mate mateIn3,https://lichess.org/N7XrcVCk/black#66,,True,2,https://lichess.org/training/DBvC0
S3jbF,6k1/5R2/pp4p1/2p1r2p/3pB1rb/3P1R2/PPP5/5K2 b - - 7 39,e5g5 f7f8 g8h7 f3f7 h7h6 f8h8,871,92,95,273,endgame exposedKing long mate mateIn3,https://lichess.org/mrZuO0oP/black#78,,True,2,https://lichess.org/training/S3jbF
bj20C,5rk1/pp4p1/7p/3R4/6QP/1P4P1/P4r2/6K1 w - - 0 31,d5d7 f2f1 g1h2 f8f2 h2h3 f1h1,871,77,100,128,endgame exposedKing long master mate mateIn3 queenRookEndgame,https://lichess.org/tuzSuyj1#61,,True,2,https://lichess.org/training/bj20C
zagB5,6k1/p1R5/7p/3Pr2B/5pP1/P2P1P2/1P2r3/5K2 w - - 7 41,d5d6 e2e1 f1g2 e5e2 g2h3 e1h1,871,79,84,80,endgame exposedKing long mate mateIn3,https://lichess.org/3CrPEptN#81,,True,2,https://lichess.org/training/zagB5
ss8cd,5r2/2p2r2/1p4k1/p2pQ1p1/3P4/2P1P1P1/P5P1/1R2K3 w - - 2 29,b1b3 f7f1 e1e2 f8f2 e2d3 f1d1,872,102,67,66,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/CBasTgYz#57,,True,2,https://lichess.org/training/ss8cd
WoZna,7k/8/5p1p/3R4/2p2rP1/2P1bP2/1r5P/3R3K b - - 3 31,f4f3 d5d8 h8g7 d1d7 g7g6 d8g8,872,129,82,24,endgame exposedKing long mate mateIn3,https://lichess.org/i5yhoZwR/black#62,,True,2,https://lichess.org/training/WoZna
HeCOc,8/1k3r2/1pp1Q3/p2p4/P7/1R2P3/1PP2rP1/2K5 w - - 2 32,b3c3 f2f1 c1d2 f7f2 d2d3 f1d1,872,81,90,541,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/cFcNWdkv#63,,True,2,https://lichess.org/training/HeCOc
vmbwF,8/4kpr1/1p1ppR2/p1pq4/P7/KP6/8/5R2 b - - 6 36,g7g3 f6f7 e7e8 f7f8 e8d7 f1f7 d7c6 f8c8,872,85,92,939,endgame mate mateIn4 queenRookEndgame veryLong,https://lichess.org/Q8QuiNtx/black#72,,True,2,https://lichess.org/training/vmbwF
3jJaS,5k2/1p1R1p2/1rp1P1pp/8/p4P2/P4K2/1r4PP/3R4 b - - 1 30,f7e6 d7d8 f8e7 d1d7 e7f6 d8f8,872,80,68,133,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/Vw9eUokO/black#60,,True,2,https://lichess.org/training/3jJaS
00gNl,6k1/5R2/pp4p1/2p4p/7P/1P1r4/P3r1PK/5R2 b - - 0 38,d3d2 f7f8 g8h7 f1f7 h7h6 f8h8,872,78,97,1401,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/JhG6365X/black#76,,True,2,https://lichess.org/training/00gNl
LaoZr,2r3k1/5R2/4p1p1/p3P2p/7P/1P4P1/r7/5RK1 b - - 0 32,c8c2 f7f8 g8h7 f1f7 h7h6 f8h8,873,77,85,160,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/ROyiC27G/black#64,,True,2,https://lichess.org/training/LaoZr
Kq4oh,r1b3k1/1pp2R2/p1n3pp/6N1/2PrP3/P2B3P/8/5RK1 b - - 1 24,h6g5 f7f8 g8h7 f1f7 h7h6 f8h8,873,92,95,1350,exposedKing long mate mateIn3 middlegame,https://lichess.org/f6L78PdO/black#48,,True,2,https://lichess.org/training/Kq4oh
eTNaw,r1b2k2/1p3R2/p3p1p1/q1n1P1b1/8/2Nr4/PP4PP/5RK1 b - - 0 28,f8g8 f7f8 g8h7 f1f7 h7h6 f8h8,873,84,80,67,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/FGxyezs2/black#56,,True,2,https://lichess.org/training/eTNaw
80gA5,1r5k/5Q2/1r2B1p1/5p2/3P1P1p/4P3/6PP/6K1 w - - 0 40,f7g6 b6b1 g1f2 b8b2 f2f3 b1f1,873,87,97,210,endgame long mate mateIn3,https://lichess.org/jGcKAtib#79,,True,2,https://lichess.org/training/80gA5
MqVs6,6k1/7R/3pp1p1/3P1bP1/1r3P1R/2K5/1r6/8 b - - 4 38,e6d5 h7h8 g8f7 h4h7 f7e6 h8e8,874,86,93,692,endgame exposedKing long mate mateIn3,https://lichess.org/l0m82gFW/black#76,,True,2,https://lichess.org/training/MqVs6
CnFKB,4r1k1/1p3R2/p5p1/3P2q1/8/1P3RPp/P3Q2P/6K1 b - - 0 32,e8e2 f7f8 g8h7 f3f7 h7h6 f8h8,874,78,96,1545,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/w7XcfBHE/black#64,,True,2,https://lichess.org/training/CnFKB
YiJe1,8/6k1/1p3rp1/p3Nr2/3P2R1/1PP3PP/1P6/6K1 w - - 1 32,h3h4 f5f1 g1h2 f6f2 h2h3 f1h1,874,92,95,217,endgame exposedKing long mate mateIn3,https://lichess.org/WF7d2DLd#63,,True,2,https://lichess.org/training/YiJe1
oVFCG,4r1k1/p4R2/1p4p1/6q1/4Q2p/P7/1P4PP/5RK1 b - - 0 28,e8e4 f7f8 g8h7 f1f7 h7h6 f8h8,875,77,89,532,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/UsnAiZxP/black#56,,True,2,https://lichess.org/training/oVFCG
HjI21,6k1/1p1q1R2/2p3p1/2Pp3p/PB1P3P/1P4P1/4r3/5RK1 b - - 1 31,d7h3 f7f8 g8h7 f1f7 h7h6 f8h8,875,93,94,423,endgame exposedKing long mate mateIn3,https://lichess.org/kQsryMMf/black#62,,True,2,https://lichess.org/training/HjI21
t1DIP,3rk3/ppp5/2Q1p3/5pPp/2P5/1P4q1/P2RP3/3R3K b - - 0 22,b7c6 d2d8 e8f7 d1d7 f7g6 d8g8,875,79,91,274,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/d6bPi29U/black#44,,True,2,https://lichess.org/training/t1DIP
EZkwe,1k1r4/8/1p2p3/1P3p2/2R5/R3P1p1/3r1P2/5K2 w - - 0 34,f2g3 d2d1 f1g2 d8d2 g2h3 d1h1,876,87,96,345,endgame exposedKing long master mate mateIn3 rookEndgame,https://lichess.org/2mkD9lqD#67,,True,2,https://lichess.org/training/EZkwe
TgOr9,7k/8/5Rp1/p1p4p/Pp1p3P/1P2q1P1/2P5/5R1K b - - 2 39,e3g3 f6f8 h8g7 f1f7 g7h6 f8h8,876,80,100,406,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ZdaIrnfW/black#78,,True,2,https://lichess.org/training/TgOr9
TC8gr,8/5Rk1/p1p3p1/1p5p/P3r2P/1P6/2q3P1/5R1K b - - 0 34,g7g8 f7f8 g8h7 f1f7 h7h6 f8h8,877,98,67,154,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/g1Qui0UN/black#68,,True,2,https://lichess.org/training/TC8gr
n4Ea9,1k3r2/1pp5/p7/3Pp3/4P1Q1/2N3P1/PPP2r1P/6K1 w - - 1 26,h2h4 f2f1 g1h2 f8f2 h2h3 f1h1,877,78,99,790,endgame exposedKing long mate mateIn3,https://lichess.org/zwxHAygq#51,,True,2,https://lichess.org/training/n4Ea9
4DmQI,8/p4rk1/3R4/7p/RP5P/6P1/5r2/6K1 w - - 0 37,d6a6 f2f1 g1h2 f7f2 h2h3 f1h1,877,90,60,45,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/Dy4NfpDV#73,,True,2,https://lichess.org/training/4DmQI
4Qr9u,7k/8/5p1p/2P3p1/6P1/4R2P/r1r5/4R1K1 b - - 0 53,c2c5 e3e8 h8g7 e1e7 g7g6 e8g8,878,79,86,164,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/vukY0spE/black#106,,True,2,https://lichess.org/training/4Qr9u
20bky,8/2p5/p2p1kp1/1p2p1PR/4P2R/P2q2PK/8/8 b - - 0 35,f6g7 h5h7 g7g8 h7h8 g8f7 h4h7 f7e6 h8e8,878,88,81,168,endgame mate mateIn4 queenRookEndgame veryLong,https://lichess.org/uuA9ayuq/black#70,,True,2,https://lichess.org/training/20bky
YXYXZ,3r1k2/8/3Q1pp1/7p/7P/1P3q2/1P2R2K/4R3 b - - 0 39,d8d6 e2e8 f8g7 e1e7 g7h6 e8h8,879,77,96,348,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/3jENAkch/black#78,,True,2,https://lichess.org/training/YXYXZ
QZ7DJ,7k/p7/1p4pq/8/8/5RP1/PPPr2P1/5RK1 b - - 3 27,h6g5 f3f8 h8g7 f1f7 g7h6 f8h8,879,79,99,1375,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/RS1N8ZRc/black#54,,True,2,https://lichess.org/training/QZ7DJ
luRYG,6k1/1p2b3/6p1/p1p1r2p/P4R2/1P3R2/5KP1/8 b - - 7 41,e7g5 f4f8 g8h7 f3f7 h7h6 f8h8,880,77,100,392,endgame exposedKing long mate mateIn3,https://lichess.org/gyACF8YS/black#82,,True,2,https://lichess.org/training/luRYG
kVCcM,3r4/pp3kr1/2pp2p1/8/8/2R5/PP3KPP/4R3 b - - 1 24,d8d7 c3f3 f7g8 e1e8 g8h7 f3h3,881,93,92,1108,endgame long mate mateIn3 rookEndgame,https://lichess.org/bEqamrrX/black#48,,True,2,https://lichess.org/training/kVCcM
xwo4U,8/6Q1/8/3p1r1k/3P4/1PP3P1/P4r2/n5K1 w - - 0 40,c3c4 f2f1 g1h2 f5f2 h2h3 f1h1,881,77,91,794,endgame exposedKing long mate mateIn3,https://lichess.org/wfvOB9BE#79,,True,2,https://lichess.org/training/xwo4U
zA5VG,7k/pp2pR2/3p2p1/6N1/4P3/3P4/P2q4/5R1K b - - 2 27,d2g5 f7f8 h8g7 f1f7 g7h6 f8h8,882,81,91,262,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/FK6Vf71X/black#54,,True,2,https://lichess.org/training/zA5VG
PDoiD,8/p7/1p2kr2/2pR2Rp/4P2P/1P4P1/5rK1/8 w - - 0 51,g2g1 f2f1 g1h2 f6f2 h2h3 f1h1,883,81,98,763,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/tD4kEJPX#101,,True,2,https://lichess.org/training/PDoiD
fqMPB,2n2k2/pR4R1/6p1/3pr2p/P7/1P2P3/1r3PBP/6K1 w - - 2 27,g7h7 b2b1 g2f1 e5g5 g1h1 b1f1,883,86,84,187,deflection endgame long mate mateIn3,https://lichess.org/soSSLsTk#53,,True,2,https://lichess.org/training/fqMPB
IXGv7,5rk1/2p3p1/p3R3/1pqp3p/1Q5P/2P1R1P1/PP3r2/6K1 w - - 0 26,b4c5 f2f1 g1h2 f8f2 h2h3 f1h1,883,77,86,225,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/tYQl3I1K#51,,True,2,https://lichess.org/training/IXGv7
TUT19,8/4k3/3p1p2/3PpPb1/1pR1Pp1p/5q1P/1P6/2R3K1 b - - 0 45,e7f8 c4c8 f8g7 c1c7 g7h6 c8h8,883,78,88,146,endgame exposedKing long mate mateIn3,https://lichess.org/SWLKqJZG/black#90,,True,2,https://lichess.org/training/TUT19
KeMQs,8/5k2/1p1r1p2/p1p2Pp1/P1Pr3p/1P1PR2P/2K5/4R3 b - - 2 33,d4f4 e3e7 f7g8 e7e8 g8g7 e1e7 g7h6 e8h8,884,79,77,202,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/Kr3LXqe4/black#66,,True,2,https://lichess.org/training/KeMQs
XtXik,1r6/2p1kp1R/2p1p3/Q1Pp4/3P2p1/P1P1P1P1/1r3PP1/5qK1 w - - 0 26,g1f1 b2b1 f1e2 b8b2 e2d3 b1d1,885,79,97,2846,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/sul3K7SB#51,,True,2,https://lichess.org/training/XtXik
CEYQs,4k3/R4p2/2p1r1p1/1p1p2P1/1r1P1P2/4PK2/R7/8 b - - 1 43,b4b3 a7a8 e8d7 a2a7 d7d6 a8d8,885,79,100,433,endgame long mate mateIn3 rookEndgame,https://lichess.org/7KzXz5dV/black#86,,True,2,https://lichess.org/training/CEYQs
7BbVn,3r1k2/R5Rp/8/2pr1p2/8/4P1P1/8/6K1 w - - 2 31,g7h7 d5d1 g1h2 d8d2 h2h3 d1h1,885,80,97,1461,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/BfAh0hQz#61,,True,2,https://lichess.org/training/7BbVn
EbM0M,8/r7/1pk1PpR1/2p2P2/2PpR3/1P6/r7/1K6 w - - 5 41,g6f6 a2a1 b1c2 a7a2 c2d3 a1d1,886,81,90,232,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/14zBxGQ9#81,,True,2,https://lichess.org/training/EbM0M
wgO7W,5rk1/1p3p2/p3N1p1/4p1b1/r6p/5R1P/6P1/5RK1 b - - 1 31,f7e6 f3f8 g8h7 f1f7 h7h6 f8h8,886,86,79,377,endgame exposedKing long mate mateIn3,https://lichess.org/lSJCrBnX/black#62,,True,2,https://lichess.org/training/wgO7W
AlxIl,8/1R4k1/4p1p1/3pPp1p/7P/6PK/r4r2/1R6 b - - 2 36,g7f8 b7b8 f8g7 b1b7 g7h6 b8h8,886,89,95,735,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/m1vE2Uhr/black#72,,True,2,https://lichess.org/training/AlxIl
nd67D,6k1/p1p2R2/6p1/2K1p1Pp/2P5/1P6/r5r1/5R2 b - - 0 30,g2g5 f7f8 g8h7 f1f7 h7h6 f8h8,887,112,100,59,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/cJrLiCXF/black#60,,True,2,https://lichess.org/training/nd67D
rSxJi,2r4k/2r3p1/5p2/1B5p/PR2PP1P/6P1/1P6/1K6 w - - 1 33,b2b3 c7c1 b1b2 c8c2 b2a3 c1a1,887,83,90,71,endgame exposedKing long mate mateIn3,https://lichess.org/LDhp9m6f#65,,True,2,https://lichess.org/training/rSxJi
kInSC,2kr4/pR4p1/4p1p1/5p2/2P2P1r/1P6/1P3PBP/R5K1 w - - 5 24,a1a7 d8d1 g2f1 h4g4 g1h1 d1f1,887,82,90,382,deflection endgame long mate mateIn3,https://lichess.org/umY1HWt8#47,,True,2,https://lichess.org/training/kInSC
2AeSP,5r2/p2R4/1p3r1k/2p5/6RP/4P3/PP4P1/6K1 w - - 7 30,g2g3 f6f1 g1h2 f8f2 h2h3 f1h1,887,96,93,1754,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/DXNX0ks5#59,,True,2,https://lichess.org/training/2AeSP
5iYi7,3k4/4Rp2/p1rp1p2/1p3P2/1P3P1p/6rP/PKP3P1/4R3 b - - 0 29,g3g2 e7e8 d8c7 e1e7 c7b6 e8b8,888,99,97,1077,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/j2OBUyIK/black#58,,True,2,https://lichess.org/training/5iYi7
h2N2k,2N5/2k5/Rp2p3/1P1p4/1PpP3p/2P3r1/2r5/R6K b - - 2 37,c7c8 a6a8 c8c7 a1a7 c7d6 a8d8,888,81,84,300,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/cDFRrtNU/black#74,,True,2,https://lichess.org/training/h2N2k
OgmAi,7r/5p2/5pk1/6p1/1R6/3R1PP1/PP5r/6K1 w - - 0 39,b4d4 h2h1 g1f2 h8h2 f2e3 h1e1,889,94,94,449,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/Rs6XerFs#77,,True,2,https://lichess.org/training/OgmAi
c0w5o,5rk1/1pp2p2/p2p2Q1/3Pr2p/2P4P/1Pq3P1/P4R2/5RK1 b - - 0 28,f7g6 f2f8 g8h7 f1f7 h7h6 f8h8,889,88,95,2164,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/nEB4X40c/black#56,,True,2,https://lichess.org/training/c0w5o
J36nY,4k3/3R4/4p1r1/p1p2p1p/5P2/3R2P1/r6P/6K1 b - - 9 42,h5h4 d7d8 e8f7 d3d7 f7f6 d8f8,890,80,96,465,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/By7R4xAG/black#84,,True,2,https://lichess.org/training/J36nY
z0iwi,8/8/8/R7/R5pk/4K3/p1q2P2/8 b - - 11 71,h4h3 a5h5 h3g2 a4g4 g2f1 h5h1,892,81,91,998,deflection endgame long mate mateIn3 queenRookEndgame,https://lichess.org/CaRVGrR7/black#142,,True,2,https://lichess.org/training/z0iwi
OplYc,1k6/7p/1p1r1pp1/pB2r3/2RP4/5K2/2R3PP/8 b - - 0 34,e5b5 c4c8 b8a7 c2c7 a7a6 c8a8,893,88,93,594,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/s2q9JRYW/black#68,,True,2,https://lichess.org/training/OplYc
CR3lC,2r5/5pkp/6p1/pB6/P2pN3/1P6/2r2PPP/1K1R4 w - - 0 32,d1d4 c2c1 b1b2 c8c2 b2a3 c1a1,894,87,90,183,endgame exposedKing long mate mateIn3,https://lichess.org/rp0o4udP#63,,True,2,https://lichess.org/training/CR3lC
04ULx,6k1/p4R2/3pp1p1/7p/4P1bP/qBr1P1P1/P1P5/1K3R2 b - - 0 26,c3e3 f7f8 g8h7 f1f7 h7h6 f8h8,894,78,100,170,endgame exposedKing long mate mateIn3,https://lichess.org/wA6SFpUD/black#52,,True,2,https://lichess.org/training/04ULx
SrQg3,k7/1p6/p3p2r/5p2/8/1PR3P1/P1P4r/4R1K1 w - - 6 35,e1e3 h2h1 g1g2 h6h2 g2f3 h1f1,895,82,98,646,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/wvNOwIA3#69,,True,2,https://lichess.org/training/SrQg3
p9VQT,8/4k3/2R5/p1Pp4/3P1R2/5P2/r5rK/8 w - - 0 44,h2h3 g2h2 h3g4 a2g2 g4f5 h2h5,895,82,50,91,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/1QC8qsqu#87,,True,2,https://lichess.org/training/p9VQT
rxP5f,5r1k/p5p1/1pPR4/7p/2R5/P3P1P1/1P3r2/6K1 w - - 0 31,c4h4 f2f1 g1h2 f8f2 h2h3 f1h1,895,80,63,85,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/CYLHT9Qj#61,,True,2,https://lichess.org/training/rxP5f
LwGMR,6k1/p4R2/1p4p1/2p4p/P6P/1P3RP1/3r2r1/5K2 b - - 5 42,g2h2 f7f8 g8h7 f3f7 h7h6 f8h8,895,90,88,43,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/tz2bTeUa/black#84,,True,2,https://lichess.org/training/LwGMR
dv449,7k/2p4p/1p1p2p1/3P1rP1/P2r4/2K5/1P5R/7R b - - 1 43,d4d5 h2h7 h8g8 h7h8 g8f7 h1h7 f7e6 h8e8,895,82,71,805,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/AXfSqRGP/black#86,,True,2,https://lichess.org/training/dv449
k3ZPK,5r1k/R5R1/1p5p/2p1p3/2Q3nP/1PP3P1/1P3r2/6K1 w - - 1 32,c4g4 f2f1 g1h2 f8f2 h2h3 f1h1,895,96,96,296,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/h9nbcE0y#63,,True,2,https://lichess.org/training/k3ZPK
HLJxp,6k1/1R6/3p2pp/3Pp3/4Pb1P/3P1K2/r1r1B3/1R6 b - - 3 37,c2e2 b7b8 g8f7 b1b7 f7f6 b8f8,896,79,85,153,endgame exposedKing long mate mateIn3,https://lichess.org/xoFzv3o1/black#74,,True,2,https://lichess.org/training/HLJxp
dmyh8,5r2/1p4k1/4Brp1/p1p3Qp/2P1P2P/3P2P1/PP6/6K1 w - - 9 35,e6d5 f6f1 g1h2 f8f2 h2h3 f1h1,896,82,97,1662,endgame exposedKing long mate mateIn3,https://lichess.org/l9RWsgZ9#69,,True,2,https://lichess.org/training/dmyh8
Bv8P7,5r1k/5r2/p2p2Q1/1p1N3P/3PR3/P5P1/8/7K w - - 3 42,e4g4 f7f1 h1h2 f8f2 h2h3 f1h1,896,80,100,134,endgame exposedKing long mate mateIn3,https://lichess.org/X9NwScUK#83,,True,2,https://lichess.org/training/Bv8P7
IbCxr,6k1/5R2/p5p1/1p4Pp/8/6r1/r7/5R1K b - - 2 44,g3g5 f7f8 g8h7 f1f7 h7h6 f8h8,896,84,94,162,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/1YcISPEF/black#88,,True,2,https://lichess.org/training/IbCxr
nJj3I,3kr3/p5qR/2p1r3/2P2Qp1/P2P1pP1/5P2/8/6K1 w - - 4 42,h7g7 e6e1 g1g2 e8e2 g2h3 e1h1,898,91,94,914,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/vPKYCmxe#83,,True,2,https://lichess.org/training/nJj3I
5Ltow,3k4/1p3Rp1/4p3/1rPp2p1/p2P4/P6r/1P3R1P/K7 b - - 5 34,g7g6 f7f8 d8c7 f2f7 c7c6 f8c8,899,78,91,125,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/2GNV0dua/black#68,,True,2,https://lichess.org/training/5Ltow
6T59F,5rk1/p1B3p1/2p2r1p/2p5/2P1Q1q1/1P4P1/P7/5RK1 w - - 3 30,e4g4 f6f1 g1h2 f8f2 h2h3 f1h1,899,78,93,757,endgame exposedKing long mate mateIn3,https://lichess.org/K8sMu5pg#59,,True,2,https://lichess.org/training/6T59F
6akKE,6k1/1p3R2/p2p2p1/2pP2qn/2P1r1P1/6Q1/PP6/5RK1 b - - 0 31,h5g3 f7f8 g8h7 f1f7 h7h6 f8h8,899,126,100,35,endgame exposedKing long mate mateIn3,https://lichess.org/ApWk9n76/black#62,,True,2,https://lichess.org/training/6akKE
xJh4P,2r2k2/5ppp/4b3/pB1p4/P2q4/1P3Q2/2r3PP/1K1R4 w - - 0 27,d1d4 c2c1 b1b2 c8c2 b2a3 c1a1,899,77,100,159,endgame exposedKing long mate mateIn3,https://lichess.org/yqDG3CeN#53,,True,2,https://lichess.org/training/xJh4P
oB1lZ,8/2R2k2/r2p4/3P1pPp/4pP1P/8/2R2K2/r7 b - - 9 43,f7e8 c7c8 e8f7 c2c7 f7g6 c8g8,899,97,95,862,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/PD73JnRc/black#86,,True,2,https://lichess.org/training/oB1lZ
0ajCe,6R1/8/8/1p3r1k/p5R1/P5P1/5rK1/8 w - - 0 42,g2g1 f2f1 g1h2 f5f2 h2h3 f1h1,900,82,91,259,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/UEyaziV5#83,,True,2,https://lichess.org/training/0ajCe
WrALP,1k6/3r4/1p1N4/3Pp1n1/P3P1r1/8/2R3PK/2R5 b - - 0 33,d7d6 c2c8 b8a7 c1c7 a7a6 c8a8,900,76,100,384,endgame exposedKing long mate mateIn3,https://lichess.org/nadfXGUZ/black#66,,True,2,https://lichess.org/training/WrALP
W1T6b,5k2/4R3/5pp1/8/1p3P2/1P4P1/5rr1/4R2K b - - 6 42,g2g3 e7e8 f8g7 e1e7 g7h6 e8h8,900,101,91,207,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/4F4ZCtoP/black#84,,True,2,https://lichess.org/training/W1T6b
exkVp,8/8/7R/1p4p1/pP3k2/P6P/6rr/4RK2 b - - 6 40,g2a2 h6f6 f4g3 e1e3 g3h4 f6h6,901,97,93,802,endgame long mate mateIn3 rookEndgame,https://lichess.org/LXjnuQY5/black#80,,True,2,https://lichess.org/training/exkVp
v8GyK,4r1k1/3R4/2Q1r1pp/5p2/7P/1P3PP1/P1P2K2/8 w - - 5 45,c6c7 e6e2 f2g1 e2e1 g1h2 e8e2 h2h3 e1h1,901,85,87,600,endgame mate mateIn4 queenRookEndgame veryLong,https://lichess.org/gTGCvxVe#89,,True,2,https://lichess.org/training/v8GyK
ejsYh,1kr5/R7/1pP1prn1/3p3p/3P1pp1/6P1/5PN1/R5K1 b - - 0 37,c8c6 a7a8 b8c7 a1a7 c7d6 a8d8,901,84,97,2275,endgame exposedKing long master mate mateIn3,https://lichess.org/oYfbbNND/black#74,,True,2,https://lichess.org/training/ejsYh
o1f1D,5rk1/3R4/pp4p1/2p4p/P6P/1P2p1P1/2P2r2/4R2K w - - 0 35,e1e3 f2f1 h1h2 f8f2 h2h3 f1h1,902,78,83,232,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/XTwJVV8C#69,,True,2,https://lichess.org/training/o1f1D
7NFvq,8/4kR1p/1p2p3/p2pP3/P1pP4/2P5/1q6/5RK1 b - - 9 43,e7e8 f7f8 e8d7 f1f7 d7c6 f8c8,902,79,95,2485,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/RebB6EwH/black#86,,True,2,https://lichess.org/training/7NFvq
AfzX4,5rk1/2p2p2/3p2Q1/pp1P4/4rR1P/4q3/P5P1/5R1K b - - 0 34,f7g6 f4f8 g8h7 f1f7 h7h6 f8h8,902,87,79,55,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/xfeQtkGB/black#68,,True,2,https://lichess.org/training/AfzX4
gyk11,2r2k2/8/2N2pp1/8/r1P1RPb1/8/P7/4R1K1 b - - 0 36,c8c6 e4e8 f8g7 e1e7 g7h6 e8h8,903,91,93,738,endgame exposedKing long mate mateIn3,https://lichess.org/F0VYsFPh/black#72,,True,2,https://lichess.org/training/gyk11
Njdp1,3r4/3r2kp/p1R3p1/1pR5/1P3bP1/PQP5/5P2/1K6 w - - 7 32,b3e6 d7d1 b1c2 d8d2 c2b3 d1b1,903,96,95,1103,endgame exposedKing long mate mateIn3,https://lichess.org/XOo9i1yt#63,,True,2,https://lichess.org/training/Njdp1
vuyo2,8/7r/2k5/p2RR3/3ppP2/1P4P1/P6r/5K2 w - - 6 42,d5d4 h2h1 f1f2 h7h2 f2e3 h1e1,903,83,92,506,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/YIQBNzDM#83,,True,2,https://lichess.org/training/vuyo2
X72Al,5rk1/p1p2p2/1p4Q1/6p1/2P3q1/1P2PR2/P2r2P1/5RK1 b - - 0 27,f7g6 f3f8 g8h7 f1f7 h7h6 f8h8,903,80,100,438,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/sOJginR7/black#54,,True,2,https://lichess.org/training/X72Al
