PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
LOlId,6r1/4k3/4p3/7P/7K/6r1/6P1/5Q2 w - - 6 49,f1b5 g8g4,1172,119,56,33,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/3n7RWzzh#97,,True,https://lichess.org/training/LOlId
wSFKv,8/1p5k/p2pr1p1/2p2q1p/2PP1Rn1/2P3PQ/P4r1P/2B1R1K1 w - - 0 29,f4f5 e6e1 h3f1 e1f1,1172,75,100,302,fork hangingPiece mate mateIn2 middlegame short,https://lichess.org/IYANRcTr#57,,True,https://lichess.org/training/wSFKv
rg7Sl,8/7p/4p3/3pPp1R/kr1r1P2/1pK3P1/1P2R3/8 w - - 1 40,h5h7 b4c4,1173,77,79,304,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/xB8QmDkq#79,,True,https://lichess.org/training/rg7Sl
7nGME,8/6k1/6p1/p1pNp1Pp/2P1Pp1P/P7/3r3r/1R1K1R2 w - - 8 36,d1e1 h2e2,1173,78,83,100,endgame master mate mateIn1 oneMove,https://lichess.org/0bsssZ2Z#71,,True,https://lichess.org/training/7nGME
7GWrP,1k5r/1ppn4/p2p4/P2PpR2/2P1n3/B1P1Q1rq/4R1PK/8 w - - 0 30,g2h3 h8h3,1173,76,98,3902,mate mateIn1 middlegame oneMove,https://lichess.org/TBjEI4ZO#59,,True,https://lichess.org/training/7GWrP
FQ55c,1k1r4/2p5/1p6/bP2p1pp/R7/2Nr2PP/6P1/R6K b - - 0 32,a5c3 a4a8 b8b7 a1a7,1173,77,87,1095,endgame mate mateIn2 short,https://lichess.org/RIsCAgHd/black#64,,True,https://lichess.org/training/FQ55c
2VXYb,8/8/4R3/2p2kp1/8/1P2RK2/1q6/8 b - - 4 54,b2b1 e3e5,1173,126,81,42,endgame master masterVsMaster mate mateIn1 oneMove queenRookEndgame,https://lichess.org/cbVskmGX/black#108,,True,https://lichess.org/training/2VXYb
p73Sx,1r2rk2/6R1/7R/7p/3BP3/1bP2P2/p2K4/8 b - - 7 44,a2a1q h6h8 b3g8 h8g8,1173,76,100,144,mate mateIn2 middlegame short,https://lichess.org/Q3Nh0zxp/black#88,,True,https://lichess.org/training/p73Sx
MbTVK,4r3/5pk1/5pp1/p1pR4/2P2PP1/1P1R1K2/P3r3/8 w - - 2 40,d3d2 e8e3,1173,81,69,118,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/0kC5M19B#79,,True,https://lichess.org/training/MbTVK
zJpt4,r7/1R2R3/2kp3p/4p1p1/p3P3/7P/P1rN2P1/6K1 b - - 1 42,c2d2 e7c7,1173,76,98,2482,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/x6un3FPd/black#84,,True,https://lichess.org/training/zJpt4
LgqOA,2r5/p4p2/1p1kP1p1/4R2p/1P5P/2rK1P2/P3RP2/8 w - - 3 37,d3d4 c8c4,1173,79,78,291,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/dMPhJH9m#73,,True,https://lichess.org/training/LgqOA
l9Q8q,8/2k5/3r4/p7/2P1B3/1PK5/P2r2n1/4R2R w - - 0 40,e4g2 d6d3,1173,77,94,585,endgame mate mateIn1 oneMove,https://lichess.org/Ndw3DJy6#79,,True,https://lichess.org/training/l9Q8q
hDwAs,4r3/R7/5k2/p4p2/P1P1r3/6p1/3RBKP1/8 w - - 0 36,f2f3 e4e3 f3f4 e8e4,1173,77,68,159,endgame mate mateIn2 short,https://lichess.org/kejF4Wr9#71,,True,https://lichess.org/training/hDwAs
Xm7mZ,4r3/1p1Rkrp1/p3Np1p/2p1p3/4P3/2P5/PP3PPP/3R2K1 b - - 0 25,e7e6 d1d6,1173,79,91,778,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Q38KWPD2/black#50,,True,https://lichess.org/training/Xm7mZ
70cJX,2k4r/ppp2pb1/4p3/4P3/2P3p1/2Q1B1Pr/PP2PP1P/2R4K w - - 1 21,f2f3 h3h2 h1g1 h2h1 g1g2 h8h2,1173,158,88,27,endgame kingsideAttack long mate mateIn3,https://lichess.org/2JkuPgD5#41,,True,https://lichess.org/training/70cJX
Hkw8a,8/5p2/k3p1n1/Pp2Pp2/1r2rP2/2K3RP/3B1R2/8 w - - 0 54,g3d3 e4c4,1173,80,90,434,endgame master mate mateIn1 oneMove,https://lichess.org/vs5w9soJ#107,,True,https://lichess.org/training/Hkw8a
4cdR4,8/pp6/6kR/8/1r4p1/5rP1/P4P1R/5K2 b - - 1 44,g6g5 h2h5,1174,77,69,115,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/zbuOZKuG/black#88,,True,https://lichess.org/training/4cdR4
louil,1k1rr3/R1b2p1p/1p3q2/3Pn3/1P1Q4/4Bb1p/2P2PPP/R5K1 b - - 2 21,f3g2 a7a8 b8b7 a1a7,1174,80,93,4466,mate mateIn2 middlegame queensideAttack short,https://lichess.org/6fFOG1Cx/black#42,,True,https://lichess.org/training/louil
HJllG,5rk1/4R2R/5pp1/p2r4/2p2PP1/3b2K1/P7/8 b - - 3 36,g6g5 e7g7,1174,174,71,15,endgame mate mateIn1 oneMove,https://lichess.org/TIV5nLMR/black#72,,True,https://lichess.org/training/HJllG
EIKrz,8/p2N1k1p/3P2p1/5p2/3R4/6P1/Pr4rP/4R1K1 w - - 1 28,g1f1 b2f2,1174,89,71,41,endgame master mate mateIn1 oneMove,https://lichess.org/0MaYKknx#55,,True,https://lichess.org/training/EIKrz
o4aAn,r1b1r2R/5kQ1/1p1q1p2/p2p1B2/P2P4/4P1P1/1P3PK1/7R b - - 0 32,f7g7 h1h7,1174,75,94,2044,master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/u9APTlNt/black#64,,True,https://lichess.org/training/o4aAn
HW6Mk,8/4kpp1/8/2KRPP1p/1r4r1/3p4/1P1R4/8 w - - 6 47,d2d3 g4c4,1175,76,73,147,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/YRSVrZ9i#93,,True,https://lichess.org/training/HW6Mk
Nr37H,7r/pkp2Qpr/1pp5/8/2P3p1/1P2P1q1/P1P2R1P/3R2K1 w - - 0 22,h2g3 h7h1 g1g2 h8h2,1175,75,97,3856,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/7VHrVGOJ#43,,True,https://lichess.org/training/Nr37H
FMhbm,4r1k1/2pq1r1p/p2p2Q1/1p6/4N3/7R/PPP5/2K4R b - - 0 25,h7g6 h3h8 g8g7 h1h7,1175,77,84,1188,endgame mate mateIn2 short,https://lichess.org/7IGhxj0v/black#50,,True,https://lichess.org/training/FMhbm
W97UE,2k3r1/1pR2R2/p3p3/7B/7p/q7/6PP/4K3 b - - 0 37,c8d8 f7d7,1175,81,93,120,endgame mate mateIn1 oneMove,https://lichess.org/zKpQctyP/black#74,,True,https://lichess.org/training/W97UE
Z55sX,8/2R2R2/3p1Np1/r1bk4/6P1/8/r4P2/5K2 b - - 5 41,d5e6 c7e7,1175,78,96,1560,endgame mate mateIn1 oneMove,https://lichess.org/ygiCgUDX/black#82,,True,https://lichess.org/training/Z55sX
5seWY,b3rR1k/8/6pp/8/1p2r2P/6K1/B7/5R2 b - - 7 46,h8g7 f1f7,1175,79,88,273,endgame mate mateIn1 oneMove,https://lichess.org/8DidYJPb/black#92,,True,https://lichess.org/training/5seWY
tsrQk,8/1b2R2R/2q3p1/p1r3k1/2p4P/P4p2/BPP3P1/6K1 b - - 0 35,g5f6 h7f7,1175,76,88,196,endgame mate mateIn1 oneMove,https://lichess.org/7Hm3aQG3/black#70,,True,https://lichess.org/training/tsrQk
vpykK,r5k1/p3p1q1/6pQ/2p3P1/1n1b1P2/8/PP5R/1K5R b - - 2 35,g7f7 h6h8 d4h8 h2h8 g8g7 h1h7,1175,81,87,902,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/oMey9xIR/black#70,,True,https://lichess.org/training/vpykK
rgrOd,1r4k1/p3bpp1/2p2n1p/2p1N3/3p1P2/1r1P1N1P/3B3R/2K1R3 w - - 2 26,e5c6 b3b1 c1c2 b8b2,1175,168,50,21,mate mateIn2 middlegame queensideAttack short,https://lichess.org/1t9EVYrK#51,,True,https://lichess.org/training/rgrOd
xJwDB,2Rb3r/ppQkn1pp/q3pp2/3pP3/3P4/P3BK2/1P2NPPP/2R5 b - - 6 20,d8c7 c1c7,1175,79,87,726,mate mateIn1 middlegame oneMove,https://lichess.org/vhd4Q2Dn/black#40,,True,https://lichess.org/training/xJwDB
hnHHK,r1b2r2/p2n2p1/1b4k1/3R3R/2B1p1P1/1P2P3/1B3PP1/2K5 b - - 6 27,d7f6 d5g5,1176,136,47,15,mate mateIn1 middlegame oneMove,https://lichess.org/oF8Jq6XD/black#54,,True,https://lichess.org/training/hnHHK
ZO4Br,7r/p1p5/8/8/2kPp2r/1N6/PP3RP1/4R1K1 w - - 10 39,g2g3 h4h1 g1g2 h8h2,1176,75,98,636,endgame mate mateIn2 short,https://lichess.org/QdqeHDtS#77,,True,https://lichess.org/training/ZO4Br
aZtPi,6k1/p4pp1/5b2/6P1/5P2/2P2RK1/PP1pr2r/3R4 w - - 1 38,g5f6 e2g2,1176,76,84,1345,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/3st5SnaM#75,,True,https://lichess.org/training/aZtPi
YRHlr,3r2k1/5p2/2b1n1pp/p3P3/2B2P2/4K1P1/P2r3P/2R1R3 w - - 2 35,c4e6 d8d3,1176,103,54,34,endgame master mate mateIn1 oneMove,https://lichess.org/hjTxCtXM#69,,True,https://lichess.org/training/YRHlr
Y6CJx,8/5r2/3p3p/pN1R2pk/2PR4/1P4KP/P4r2/8 w - - 9 60,d5d6 f7f3,1176,76,83,65,endgame mate mateIn1 oneMove,https://lichess.org/Ka8RWqDD#119,,True,https://lichess.org/training/Y6CJx
bNB3z,7r/ppk5/2p1BNp1/4P3/3P1p1r/5P2/PR6/R5K1 w - - 1 29,a1b1 h4h1 g1g2 h8h2,1176,75,100,489,endgame mate mateIn2 short,https://lichess.org/eB4rTroy#57,,True,https://lichess.org/training/bNB3z
diciN,5Q2/8/1p6/4P3/4k3/8/PP2KP2/3r2r1 w - - 5 53,e5e6 g1e1,1176,75,100,1680,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/Vtlg9LT9#105,,True,https://lichess.org/training/diciN
NAlCR,7r/1pp5/p2p1k2/6p1/P2PB3/BP2P1Kr/1R6/8 w - - 3 33,g3g4 h8h4,1176,76,95,9754,endgame mate mateIn1 oneMove,https://lichess.org/jXK6oQ29#65,,True,https://lichess.org/training/NAlCR
NFKIS,8/1p3pk1/3p1pr1/1B1PpR2/P1P4P/5R1K/5nr1/8 w - - 5 46,f3f2 g6g3,1176,74,97,1561,endgame master mate mateIn1 oneMove,https://lichess.org/qBfrfLWu#91,,True,https://lichess.org/training/NFKIS
Y4tn4,1k3r2/pbp4p/1p2p3/4N3/P2Q4/2BP4/1PP2qrP/R3RK2 w - - 0 25,d4f2 f8f2,1176,78,90,109,mate mateIn1 middlegame oneMove,https://lichess.org/zN0rln4G#49,,True,https://lichess.org/training/Y4tn4
JU5VI,2k2r2/pR1r1p2/2p1p1p1/q2nP2p/3P3P/1RQ2N2/P4PP1/6K1 b - - 0 23,d5c3 b7b8 c8c7 b3b7,1177,136,78,44,mate mateIn2 middlegame queensideAttack short,https://lichess.org/JoyH88o7/black#46,,True,https://lichess.org/training/JU5VI
tjblv,7k/8/p2P3p/8/7P/8/1r3r2/1K1R2R1 w - - 0 32,b1c1 f2c2,1177,97,71,140,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/67OYo2SH#63,,True,https://lichess.org/training/tjblv
8uUkE,2k4r/p1qr1ppp/2p1p1n1/Q2pP3/3P1PP1/2P5/PR5P/1RB2BK1 b - - 0 23,c7a5 b2b8 c8c7 b1b7,1177,76,93,797,mate mateIn2 middlegame queensideAttack short,https://lichess.org/4KTnQqd8/black#46,,True,https://lichess.org/training/8uUkE
fHeVJ,6k1/p1p1p3/1pn1N3/7P/3P2P1/2PPK1R1/r4r2/1R6 w - - 1 24,d4d5 a2e2,1177,75,98,879,endgame master mate mateIn1 oneMove,https://lichess.org/U0qwNyA8#47,,True,https://lichess.org/training/fHeVJ
UK4G6,1r3k2/5p1p/5p2/4P3/R4R1P/K7/1r6/8 w - - 3 64,e5f6 b8b3,1177,231,82,17,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Wx3Lpk2D#127,,True,https://lichess.org/training/UK4G6
AoAE0,6k1/p1p2pp1/8/3P4/P1P3pP/4R1Pr/7r/2R3K1 w - - 12 38,c1e1 h2h1 g1g2 h3h2,1177,77,93,6842,endgame mate mateIn2 rookEndgame short,https://lichess.org/9mLvyurr#75,,True,https://lichess.org/training/AoAE0
1IlXA,3R3R/ppp1kp2/6r1/8/8/8/r4P1P/5K2 b - - 12 37,g6f6 h8e8,1177,80,89,436,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/jbSlj6Ti/black#74,,True,https://lichess.org/training/1IlXA
0Ux8z,4r3/3n1pp1/1p1r2k1/pP1PpR1R/2P1P3/7P/4B3/7K b - - 6 40,d6f6 f5g5,1177,76,91,859,endgame mate mateIn1 oneMove,https://lichess.org/BNKW0eD5/black#80,,True,https://lichess.org/training/0Ux8z
GjYX3,6r1/pQpkb2p/2np4/4p3/3PR3/2P2N1b/PP1N2rK/R1B5 w - - 1 22,h2h3 g8g3,1178,297,85,13,mate mateIn1 middlegame oneMove,https://lichess.org/vDQOK88V#43,,True,https://lichess.org/training/GjYX3
IVU0s,8/pp4kp/2n2p2/8/2Q5/P4P2/1r4rP/4R1K1 w - - 0 34,g1f1 b2f2,1178,78,88,459,endgame mate mateIn1 oneMove,https://lichess.org/YC02ApQK#67,,True,https://lichess.org/training/IVU0s
OCw5j,r6r/4R2p/p2k2pb/2p4n/8/2N2P2/PPP3PP/1K2R3 b - - 1 22,h6g5 e1e6,1178,75,91,2528,mate mateIn1 middlegame oneMove,https://lichess.org/27VGy4Dt/black#44,,True,https://lichess.org/training/OCw5j
ZMxpO,8/p3pk2/3pR1p1/6P1/5P2/1P6/P1r4r/2K1R3 w - - 3 37,c1d1 h2d2,1178,76,90,251,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/86uYYMwY#73,,True,https://lichess.org/training/ZMxpO
Fjr6m,r5k1/5pq1/2p1p1p1/1p1pP1P1/2nP2B1/r1PK3Q/7R/7R b - - 6 36,b5b4 h3h8 g7h8 h2h8 g8g7 h1h7,1178,82,87,1843,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/nuGomFYu/black#72,,True,https://lichess.org/training/Fjr6m
wmzCH,6r1/5p2/R4P2/2kp4/7R/7K/P5r1/8 w - - 0 37,a6a7 g8g3,1178,81,88,640,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/5U6lq9hh#73,,True,https://lichess.org/training/wmzCH
orthN,8/4k2p/1pB3p1/2p5/P3n3/1P2P3/3r1r1P/2RRK3 w - - 2 29,c6e4 d2e2,1178,183,89,42,endgame master mate mateIn1 oneMove,https://lichess.org/43vWs0ot#57,,True,https://lichess.org/training/orthN
KTwk8,8/pR6/2p2k2/P7/1PK1P3/2r2rp1/8/6R1 w - - 1 38,c4d4 f3d3,1178,94,86,49,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/EzcTZMJr#75,,True,https://lichess.org/training/KTwk8
jgTFg,k7/3n1p2/P2P2p1/2p4p/N1P5/R4P2/4r1r1/1R2bK2 w - - 0 42,b1e1 e2f2,1178,75,70,163,endgame master mate mateIn1 oneMove,https://lichess.org/lqS20YbI#83,,True,https://lichess.org/training/jgTFg
WTtuC,r4rk1/pbp4R/2n2pp1/2KB1q2/2p5/8/P5P1/7R b - - 0 25,f8f7 h7h8 g8g7 h1h7,1178,77,100,96,mate mateIn2 middlegame pin short,https://lichess.org/cgAimtQZ/black#50,,True,https://lichess.org/training/WTtuC
f6zsQ,1r4k1/5ppp/p1p5/2R5/3pP1PP/1r1P4/3B4/2K4R w - - 1 23,h1e1 b3b1 c1c2 b8b2,1179,76,87,184,endgame mate mateIn2 short,https://lichess.org/WIlnIYWt#45,,True,https://lichess.org/training/f6zsQ
C5UKo,r6r/pp1R2pp/2n1k3/5p2/4pP2/2B5/PPP2P1P/2KR4 b - - 5 23,a8d8 d1d6,1179,76,90,3738,endgame mate mateIn1 oneMove,https://lichess.org/kGERtxCH/black#46,,True,https://lichess.org/training/C5UKo
kLrNw,3r3k/2pq1prQ/p2p1p2/1pn1pP2/4P2R/2P4R/PP1N2PP/7K b - - 0 25,g7h7 h4h7 h8g8 h7h8 g8g7 h3h7,1179,76,89,280,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/hLuySfBN/black#50,,True,https://lichess.org/training/kLrNw
dj3uL,8/6p1/7p/1p2R3/2p2kr1/P1P5/4RK2/1r6 b - - 1 56,g4g5 e2e4,1179,78,90,734,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/BmxZuCsz/black#112,,True,https://lichess.org/training/dj3uL
6l2kn,2k2n1r/bp3p2/p3p3/6N1/P1n2BP1/1N4K1/1PP4r/1R3R2 w - - 7 28,g5f7 h8h3,1179,75,80,321,mate mateIn1 middlegame oneMove,https://lichess.org/oM2R5a2K#55,,True,https://lichess.org/training/6l2kn
yf0PA,5r2/p1p2n1R/1p2p1k1/3p2P1/3P4/2PKN3/Pr6/7R b - - 0 32,f7g5 h1h6,1179,77,93,2850,endgame master mate mateIn1 oneMove,https://lichess.org/PMYfiPgL/black#64,,True,https://lichess.org/training/yf0PA
UFBPw,3r2k1/1p3p2/2p2Rp1/p3P3/4p3/P2rK2P/1P4P1/5R2 w - - 6 28,e3e4 d8d4,1179,77,83,362,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/7FPVOFns#55,,True,https://lichess.org/training/UFBPw
Me3wB,4R3/5k2/1rp2r1p/4RP2/6P1/8/8/7K b - - 11 52,b6b3 e5e7,1179,109,81,41,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/0pDwZhLP/black#104,,True,https://lichess.org/training/Me3wB
pSzXV,7r/p1p5/3p2k1/3P2p1/4p1q1/4R1P1/P3QPK1/7r w - - 0 37,e2g4 h8h2,1179,78,75,336,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/zcugE3hB#73,,True,https://lichess.org/training/pSzXV
rkYjf,5rk1/p7/4p2p/2RpP1p1/1N4P1/Pb4KP/3N1r2/7R w - - 0 34,d2b3 f8f3,1180,76,91,780,endgame mate mateIn1 oneMove,https://lichess.org/CsXqJUSl#67,,True,https://lichess.org/training/rkYjf
FZfqB,6rk/p4R2/1p5p/2p1PN2/2P1b2P/7K/PP4r1/3R4 w - - 11 34,d1d6 e4f5 f7f5 g8g3,1180,76,95,9061,endgame mate mateIn2 short,https://lichess.org/3Gy1WR9w#67,,True,https://lichess.org/training/FZfqB
wBO1G,R3R3/2rk2r1/2p2q2/1p1p1Q2/1P1P3P/4P1P1/5P2/6K1 b - - 0 44,f6f5 a8d8,1180,78,94,1392,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/chFtPXEh/black#88,,True,https://lichess.org/training/wBO1G
fUhne,3r4/5k2/p6p/1P1rPB2/2p5/2P1R1P1/1P5P/2K5 w - - 1 32,b5a6 d5d1 c1c2 d8d2,1180,78,82,101,endgame mate mateIn2 short,https://lichess.org/I4cziu7E#63,,True,https://lichess.org/training/fUhne
N4Qo8,6k1/p5p1/8/7r/8/2P1BRPr/P1P2P2/R5K1 w - - 1 33,a1c1 h3h1 g1g2 h5h2,1180,74,94,233,endgame mate mateIn2 short,https://lichess.org/zMS9o36C#65,,True,https://lichess.org/training/N4Qo8
28Obk,4R3/pp3k1p/2p5/8/2P5/6PP/P1Pr2r1/4R1K1 w - - 6 34,g1f1 d2f2,1180,77,85,73,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/XonY9Wxp#67,,True,https://lichess.org/training/28Obk
3OwYs,4r3/1p1R1p1p/pr2k1p1/4p3/2P1P3/8/PP4PP/3R2K1 b - - 0 30,b6b2 d1d6,1180,75,97,4338,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/yho4A9Vu/black#60,,True,https://lichess.org/training/3OwYs
QMyVr,3r2k1/5pq1/p5p1/1pPrPpP1/3P3Q/7R/7R/6K1 b - - 7 39,d5d4 h4h8 g7h8 h3h8 g8g7 h2h7,1180,77,89,334,endgame long mate mateIn3,https://lichess.org/lIZvkE4u/black#78,,True,https://lichess.org/training/QMyVr
FSiVi,7k/1p4p1/2pB3p/1rPp4/3PnP1P/2K5/1rB5/4R2R w - - 2 31,c2e4 b5b3,1181,79,89,518,endgame mate mateIn1 oneMove,https://lichess.org/DmoqvAeB#61,,True,https://lichess.org/training/FSiVi
3UgoG,2r1r1k1/1pp1np2/6p1/p2p2P1/1P1P4/P3PKP1/7R/7R b - - 0 28,e7f5 h2h8 g8g7 h1h7,1181,77,80,124,endgame mate mateIn2 short,https://lichess.org/GofPfx0c/black#56,,True,https://lichess.org/training/3UgoG
gmKAo,1r4k1/p3bppp/4p3/2PpN3/3P4/P1K2P2/1r4PP/R6R w - - 3 25,e5c6 b8b3,1181,75,96,2011,endgame mate mateIn1 oneMove,https://lichess.org/cRUWFS5a#49,,True,https://lichess.org/training/gmKAo
xaiWt,1k5r/ppp4r/2nb4/3Q2p1/1P1P4/2P2P2/PB3PB1/R3R1Kq w - - 3 27,g2h1 h7h1 g1g2 h8h2,1181,76,94,7326,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/8ekias8F#53,,True,https://lichess.org/training/xaiWt
XK35k,5k2/1p2Rp2/p1brNB1p/6p1/8/7P/r4PP1/3R2K1 b - - 7 31,d6e6 d1d8 c6e8 d8e8,1181,75,88,485,endgame mate mateIn2 short,https://lichess.org/HJMAzXtG/black#62,,True,https://lichess.org/training/XK35k
Xe1Vl,5k2/1p1R2Rp/p5p1/2pP4/P1P1r3/2BK4/1P2r3/8 w - - 9 36,g7h7 e4e3,1181,75,94,2098,endgame mate mateIn1 oneMove,https://lichess.org/8rxIl5kB#71,,True,https://lichess.org/training/Xe1Vl
y2Ugl,r2q2k1/5r1p/p3ppQ1/2bp4/5P2/1PP1P1P1/3N1KPR/7R b - - 0 22,h7g6 h2h8 g8g7 h1h7,1181,77,93,3713,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/GG8m5Pmr/black#44,,True,https://lichess.org/training/y2Ugl
5whpo,3r4/1r3pp1/R3p2p/2kp3n/3P4/1P5P/1PN2P2/R6K b - - 0 32,c5b5 a1a5,1182,79,93,150,endgame mate mateIn1 oneMove,https://lichess.org/7un7Z5B4/black#64,,True,https://lichess.org/training/5whpo
3cpjF,3r1k2/R4R1p/2pr1p2/4p1p1/3p4/7P/2P2PP1/6K1 b - - 3 32,f8e8 a7e7,1182,90,91,59,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ffrIEaPE/black#64,,True,https://lichess.org/training/3cpjF
RrxUe,r7/p1R2R1p/1p1pk2r/7p/4P3/7P/2P3P1/6K1 b - - 1 36,a7a5 c7e7,1182,84,44,64,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Qm7g7jda/black#72,,True,https://lichess.org/training/RrxUe
dSkGo,1r1Rk3/6pp/5p2/5P2/6PP/K1P5/4r3/1q1R4 b - - 1 44,e8e7 d1d7,1182,76,93,118,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/WtkT96XN/black#88,,True,https://lichess.org/training/dSkGo
kpEvr,8/2R4R/3kpK2/3b1p1p/7r/pr6/8/8 b - - 1 44,a3a2 h7d7,1182,75,98,3684,endgame mate mateIn1 oneMove,https://lichess.org/FwcSHRks/black#88,,True,https://lichess.org/training/kpEvr
vwRTY,8/R7/8/1pP3k1/1P1R4/P1PK1P2/4r2r/8 w - - 6 52,d4e4 e2d2 d3e3 h2e2,1182,76,87,535,endgame mate mateIn2 rookEndgame short,https://lichess.org/YWO8x7ni#103,,True,https://lichess.org/training/vwRTY
1GJMJ,4kr2/pp1r1p2/2p1Q2p/2P2R1n/1P1pP1q1/6P1/P3N1P1/5RK1 b - - 7 26,f7e6 f5f8 e8e7 f1f7,1182,163,88,18,mate mateIn2 middlegame short,https://lichess.org/WmDQk1hi/black#52,,True,https://lichess.org/training/1GJMJ
xlz6x,7r/6R1/6p1/5rk1/3K4/8/8/6R1 b - - 5 59,g5f6 g1g6,1182,77,94,4031,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/meIk5V9R/black#118,,True,https://lichess.org/training/xlz6x
PVvAA,7r/p1k2p2/1pP2P2/3p3r/6p1/PN4b1/2Q2R1P/2R3K1 w - - 0 31,h2g3 h5h1 g1g2 h8h2,1182,77,88,559,endgame mate mateIn2 short,https://lichess.org/GC1ckpKE#61,,True,https://lichess.org/training/PVvAA
ukgsC,r5kQ/2p2p1p/p5pR/1p4P1/6b1/2P3p1/P1PqB1K1/7R b - - 4 25,g8h8 h6h7 h8g8 h7h8 g8g7 h1h7,1182,74,88,329,endgame long mate mateIn3,https://lichess.org/v7OKgSh0/black#50,,True,https://lichess.org/training/ukgsC
7nYR3,7k/7R/pp1r1r2/1b2Np2/8/5K2/P4P2/7R b - - 0 33,h8g8 h7h8 g8g7 h1h7,1182,84,78,38,endgame master mate mateIn2 short,https://lichess.org/jaDFrgGV/black#66,,True,https://lichess.org/training/7nYR3
9s1Gn,2r5/1rP2R2/2R2p2/4pkpp/8/p4P1P/4KP2/8 b - - 1 39,f5g6 c6f6,1182,90,80,58,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/JI4rEb24/black#78,,True,https://lichess.org/training/9s1Gn
Iornq,6k1/6p1/1R3pp1/p7/2P1p3/6PP/PR2KP2/3r2r1 w - - 0 38,c4c5 g1e1,1183,76,94,1903,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/YaoaXvAj#75,,True,https://lichess.org/training/Iornq
w7RlZ,8/p4R2/1pr1p3/3pPk2/3P1p2/1P3R2/r4PP1/6K1 b - - 3 46,f5e4 f7f4,1183,76,93,5683,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/a26J2Ofo/black#92,,True,https://lichess.org/training/w7RlZ
psDBs,6rk/1p1P3p/2R1N3/5p2/p4P2/P6P/7K/1R3nr1 w - - 0 40,b1f1 g8g2,1183,77,94,758,endgame master mate mateIn1 oneMove,https://lichess.org/dMqVTFbz#79,,True,https://lichess.org/training/psDBs
WqW4j,2k4r/pp2p3/2n3p1/3pP3/3P4/2N1bPK1/PP3N1r/R4R2 w - - 0 26,f2g4 h8h3,1183,77,88,858,mate mateIn1 middlegame oneMove,https://lichess.org/R6MaLQp5#51,,True,https://lichess.org/training/WqW4j
02QA4,2r1k3/pR2R3/6pp/1p4r1/1Pp1P3/5P2/P4K2/2q5 b - - 5 42,e8d8 b7d7,1183,164,-49,15,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/0BCLJYQg/black#84,,True,https://lichess.org/training/02QA4
BAhFL,1k4r1/1pp5/p2p3p/3P1p2/1PP5/3PQ2P/P4RqK/5Rr1 w - - 7 30,f2g2 g8g2,1183,79,89,372,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/g2wPAqyW#59,,True,https://lichess.org/training/BAhFL
XcEQ0,7r/ppp1kR2/3p2p1/4p1p1/2P3P1/1P5r/P5K1/5R2 b - - 1 35,e7e6 f1f6,1183,79,88,186,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/4OUFBzII/black#70,,True,https://lichess.org/training/XcEQ0
