PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
9lLYS,1r1q2rk/1p2b2p/2n2np1/p1p1pPN1/P2pP3/3P2QP/1PP3B1/R1B2RK1 b - - 1 21,g6f5 g5f7,702,82,76,148,master mate mateIn1 middlegame oneMove,https://lichess.org/V1rHWajV/black#42,,True,https://lichess.org/training/9lLYS
3v9Bu,2rqrbk1/p2n1p2/1pb2n1p/3pp1Np/7P/1P1BP1Q1/PB1P1PP1/1K1R3R b - - 1 20,g8h8 g5f7,704,85,84,76,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/UVi5lEJE/black#40,,True,https://lichess.org/training/3v9Bu
RWLGU,4kb1r/pp1n1pp1/1q2p1p1/3pN1P1/1n1P3P/2r1B3/PPPQ1P2/2KR3R w k - 0 16,b2c3 b4a2,704,83,85,115,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/RsMmQLva#31,Alekhine_Defense Alekhine_Defense_Other_variations,True,https://lichess.org/training/RWLGU
1BxJg,r1bqnr1k/ppp1n2p/3p4/3Pp1NN/4Pp2/2PB3P/PP2KP2/R5QR b - - 0 18,f8g8 g5f7,704,86,100,586,mate mateIn1 middlegame oneMove,https://lichess.org/WhI9Y3ko/black#36,East_Indian_Defense East_Indian_Defense_Other_variations,True,https://lichess.org/training/1BxJg
uIZSD,2bqk2r/1pp2ppp/8/2P5/1nPn4/8/3BPPPP/Q3KB1R w Kk - 0 13,d2b4 d4c2,705,112,96,464,mate mateIn1 middlegame oneMove,https://lichess.org/rWqmds0n#25,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,True,https://lichess.org/training/uIZSD
RNtKZ,r1b3k1/pp4qp/2n5/3p4/3Ppbn1/P1P1B3/1P1QBP1P/RN5K w - - 3 21,e3f4 g4f2,705,78,100,99,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Xr4JfGcH#41,,True,https://lichess.org/training/RNtKZ
BLxKi,r3r1k1/p1pb1ppB/2p2q2/4N3/7R/2P3P1/PP2Q2P/6K1 b - - 0 22,g8f8 e5d7,706,101,70,316,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/f6Y4lyyK/black#44,,True,https://lichess.org/training/BLxKi
IS2NU,7k/pp5p/2p5/4q1N1/2P5/1P2b1QP/P5BK/3r4 b - - 9 33,e3f4 g5f7,707,117,94,312,endgame master mate mateIn1 oneMove,https://lichess.org/JQe04pAu/black#66,,True,https://lichess.org/training/IS2NU
HN80r,r1b1kbnr/ppp1pppp/2nq4/2BN4/8/8/PP2PPPP/R2QKBNR b KQkq - 5 7,d6c5 d5c7,707,79,100,104,mate mateIn1 oneMove opening,https://lichess.org/tBHpXYHr/black#14,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense,True,https://lichess.org/training/HN80r
Wg9WP,r1bqr2k/pp3p1p/1n3n2/2pP2N1/8/6Q1/PP2BPPP/R3K2R b KQ - 5 17,b6d5 g5f7,709,95,88,275,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aK9VaUdu/black#34,French_Defense French_Defense_Franco-Sicilian_Defense,True,https://lichess.org/training/Wg9WP
