PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
08qPE,5k1r/ppp2p2/3b4/3Pn3/6n1/1P2Q1P1/P4PK1/4RR2 w - - 3 34,e3a7 h8h2 g2g1 e5f3,1183,75,86,342,mate mateIn2 middlegame short,https://lichess.org/ZgfJxlej#67,,True,https://lichess.org/training/08qPE
7Wkt8,r1q2rk1/4b2p/2p3N1/1pPpB3/pP1Pp1Q1/P3n2P/6P1/R4RK1 b - - 0 27,e3g4 g6e7,1184,76,100,320,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/VlhKsX9J/black#54,,True,https://lichess.org/training/7Wkt8
bmITA,6k1/6p1/4R1p1/5p2/6P1/5P1P/r7/5nBK w - - 1 39,e6g6 f1g3,1184,75,84,428,endgame master mate mateIn1 oneMove,https://lichess.org/B60CW0Il#77,,True,https://lichess.org/training/bmITA
2iAi8,R1kr1r2/6pp/2p1b3/2P5/3bNpP1/3p3P/5PKn/1R6 b - - 3 31,c8d7 b1b7 d7e8 e4d6,1184,75,98,3072,mate mateIn2 middlegame short,https://lichess.org/Wz4zNWss/black#62,,True,https://lichess.org/training/2iAi8
XihUA,6k1/p6p/R2p2p1/2pP1p2/6P1/4bB1P/P2n1RK1/4r3 w - - 4 31,f2e2 e1g1 g2h2 d2f3,1184,78,93,2160,deflection endgame mate mateIn2 short,https://lichess.org/VBKkjTHJ#61,,True,https://lichess.org/training/XihUA
SZnVu,6k1/2R4p/3r4/1P4N1/8/3n2P1/5rKP/1R6 w - - 1 36,g2h3 d6h6 h3g4 d3e5,1184,75,97,1866,endgame mate mateIn2 short,https://lichess.org/Y3GTCRsA#71,,True,https://lichess.org/training/SZnVu
CMW3T,r7/1pb3k1/p1p3Np/3p2p1/3B4/2P4b/PPB5/5R1K b - - 1 31,g7g8 g6e7,1184,75,100,571,mate mateIn1 middlegame oneMove,https://lichess.org/4ru5T9Ye/black#62,,True,https://lichess.org/training/CMW3T
ImlWF,4B3/1R3p2/4p1kp/4P1pn/4P3/5PK1/2r3PP/8 w - - 8 41,g3g4 c2g2 g4h3 h5f4,1184,76,88,627,endgame mate mateIn2 short,https://lichess.org/dUW1YtY0#81,,True,https://lichess.org/training/ImlWF
jOvHQ,6k1/p5pp/1b2R3/1N2PK2/Pr6/8/7P/8 b - - 3 40,b4a4 e6e8 g8f7 b5d6,1184,84,95,2044,endgame mate mateIn2 short,https://lichess.org/ftfsow66/black#80,,True,https://lichess.org/training/jOvHQ
Ib0wx,2R5/5pk1/4p1p1/6p1/2BP2P1/4P1KP/3n1P2/1r6 w - - 6 46,c4d3 b1g1 g3h2 d2f3,1184,75,97,1897,endgame mate mateIn2 short,https://lichess.org/P9gqLr4c#91,,True,https://lichess.org/training/Ib0wx
l08oB,r1bR1k2/5pp1/4pn1p/pB2N3/4P3/P4P2/6PP/6K1 b - - 2 24,f8e7 e5c6,1185,77,94,388,endgame mate mateIn1 oneMove,https://lichess.org/uTrkDNbg/black#48,,True,https://lichess.org/training/l08oB
B8aYg,3rk3/pQ1b1N1R/6n1/3pp1K1/1P1q1P2/6P1/P7/8 b - - 1 35,g6f8 f7d6,1185,77,91,631,mate mateIn1 middlegame oneMove,https://lichess.org/WL4r3ZW9/black#70,,True,https://lichess.org/training/B8aYg
1XSc0,7r/p2kR2p/1nbB2p1/5N2/3P4/8/P4K2/8 b - - 1 26,d7d8 d6c7 d8c8 f5d6,1185,80,94,1039,endgame mate mateIn2 short,https://lichess.org/ShurGNQb/black#52,,True,https://lichess.org/training/1XSc0
BBFKA,8/1p1RN3/p1r1nppk/4p3/4p1PK/4P3/PP6/8 b - - 1 34,c6c7 e7g8,1185,83,94,865,endgame mate mateIn1 oneMove,https://lichess.org/C1VXJbU0/black#68,,True,https://lichess.org/training/BBFKA
yBq2Y,6k1/1p5p/2p2R2/8/5N2/P3n3/3r1r2/4R1K1 b - - 3 37,e3d5 e1e8 g8g7 f4h5,1185,75,63,351,endgame mate mateIn2 short,https://lichess.org/VMMenJke/black#74,,True,https://lichess.org/training/yBq2Y
oJc3m,8/4k3/6B1/3pB3/3P1KP1/5P2/7r/5n2 w - - 0 42,g4g5 h2h4 f4f5 f1e3,1185,79,88,855,endgame mate mateIn2 short,https://lichess.org/OsUmMwek#83,,True,https://lichess.org/training/oJc3m
K32ZD,8/8/1p2N3/r4p2/1K5p/2p4k/1bP3R1/5B2 b - - 7 60,a5a1 e6f4,1185,75,100,220,endgame mate mateIn1 oneMove,https://lichess.org/evOM9OuM/black#120,,True,https://lichess.org/training/K32ZD
uce3R,Q2r1b2/1R5p/1N1pk1p1/5p2/5P2/8/r7/2KR4 b - - 0 46,a2a8 d1e1 e6f6 b6d5,1186,75,97,3679,endgame mate mateIn2 short,https://lichess.org/85idK6WL/black#92,,True,https://lichess.org/training/uce3R
sijPr,8/6pk/6rp/3R2n1/4n3/1P5P/7K/B2R1N2 w - - 1 39,f1e3 g5f3 h2h1 e4f2,1186,75,100,352,mate mateIn2 middlegame short,https://lichess.org/M1eJxODS#77,,True,https://lichess.org/training/sijPr
