PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref
bOTcz,r4rk1/5p2/p3pQp1/2pp4/1q1P4/bPN4R/P1P2PPP/1K5R b - - 1 21,b4d4 h3h8,1302,75,94,3588,mate mateIn1 middlegame oneMove,https://lichess.org/YN19HIoM/black#42,,True,https://lichess.org/training/bOTcz
bPWQG,1rr5/p1p1kRpp/2QpP3/4n1q1/4P3/8/PPP3PP/R6K b - - 2 21,e7e6 c6d5,1365,75,99,820,mate mateIn1 middlegame oneMove,https://lichess.org/XK4Vq0bj/black#42,,True,https://lichess.org/training/bPWQG
bQ5yf,3rR1k1/5r1p/6pQ/3p4/p2q4/8/6P1/4R2K b - - 3 37,d8e8 e1e8 f7f8 e8f8,707,96,85,665,endgame mate mateIn2 short,https://lichess.org/yh6MbFJV/black#74,,True,https://lichess.org/training/bQ5yf
bQHan,5r2/p5kR/1p1p2P1/7Q/2r5/P2q4/1P3p2/K5R1 b - - 1 31,g7f6 h5g5 f6e6 h7e7,2042,80,67,113,endgame mate mateIn2 short,https://lichess.org/0wGDnOuR/black#62,,True,https://lichess.org/training/bQHan
bRDaV,3r2k1/6p1/p1b3Qp/3qb3/2B5/2p5/PP4P1/3R3K b - - 1 33,d5c4 d1d8 c6e8 d8e8,1150,81,70,52,endgame hangingPiece mate mateIn2 short,https://lichess.org/9MitHZdP/black#66,,True,https://lichess.org/training/bRDaV
bVReK,k2r4/p4p2/2N5/4p2p/1R2P3/2P1bPPq/1PQ3bP/7K w - - 1 32,c2g2 d8d1 g2f1 d1f1,934,77,100,494,endgame mate mateIn2 short,https://lichess.org/tyoagr46#63,,True,https://lichess.org/training/bVReK
bXnGl,6R1/2prqp2/knQ4p/1N1Pp3/4P3/5r1b/1P6/2KR4 b - - 1 32,e7b4 g8a8,1533,76,91,2921,master masterVsMaster mate mateIn1 middlegame oneMove pin,https://lichess.org/xBilN0pa/black#64,,True,https://lichess.org/training/bXnGl
bY2wF,4r1k1/pbp2p1p/1p4p1/8/5P2/PBP1rQPq/2P2R1P/3R2K1 w - - 0 24,f3b7 e3e1 d1e1 e8e1 f2f1 e1f1,742,86,96,576,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/S5v3KFUr#47,,True,https://lichess.org/training/bY2wF
bZP27,4r3/Q4p1k/6pp/8/3B4/5q1P/5P2/3R2K1 w - - 5 36,d1d3 e8e1 g1h2 e1h1,1700,74,94,10872,endgame mate mateIn2 short,https://lichess.org/0yrofT3e#71,,True,https://lichess.org/training/bZP27
bZUWN,3R1krQ/qp3p2/p3p3/4P2p/1P5P/P7/5P1K/8 b - - 3 35,f8e7 h8f6,1496,82,88,670,endgame mate mateIn1 oneMove,https://lichess.org/fyEK4G5c/black#70,,True,https://lichess.org/training/bZUWN
bZhtC,r3rn2/pp4k1/2p3p1/4n3/1P6/P2qP2R/5QPP/5RK1 b - - 3 32,f8e6 f2f6 g7g8 h3h8,1389,75,96,15990,fork mate mateIn2 middlegame short,https://lichess.org/F9KlGd8o/black#64,,True,https://lichess.org/training/bZhtC
bZu9t,8/4r1k1/p2p2p1/2pPq3/1pP4P/1P3rP1/P1QR2B1/6K1 w - - 0 32,g2f3 e5g3 f3g2 e7e1,1668,76,97,4919,endgame fork mate mateIn2 short,https://lichess.org/hM7dAXgT#63,,True,https://lichess.org/training/bZu9t
baF25,5rr1/8/5Qnk/p2ppBp1/2P1P2R/1P3P1R/P4PKP/2q5 b - - 0 42,g5h4 h3h4,1147,122,100,45,mate mateIn1 middlegame oneMove pin,https://lichess.org/Z5oABVMk/black#84,,True,https://lichess.org/training/baF25
bbhzc,8/p3Rpp1/1kp2n2/5B2/7Q/1Pq3P1/P2r3P/5K2 w - - 13 32,h4c4 c3f3 f1e1 d2d1,1719,76,86,79,endgame fork mate mateIn2 short,https://lichess.org/0Z9CDQA4#63,,True,https://lichess.org/training/bbhzc
bbpTf,4r3/6pk/5p1p/2P5/3B4/1QPq4/R5PP/6K1 w - - 3 40,b3c2 e8e1 g1f2 e1f1,1578,77,88,44,endgame mate mateIn2 short,https://lichess.org/922qTg1t#79,,True,https://lichess.org/training/bbpTf
bdeLb,R1Q5/1p3pk1/8/3p1nN1/6KP/1P3pq1/8/4r3 w - - 0 37,g4f5 e1e5,1765,79,53,252,endgame mate mateIn1 oneMove,https://lichess.org/YfIzMDC8#73,,True,https://lichess.org/training/bdeLb
beEgp,2r5/3bkpR1/p3p1Qp/1p1p4/1P1P4/P1r2q2/B4P1B/R5K1 w - - 2 26,h2g3 c3c1 a1c1 c8c1 g1h2 c1h1,961,76,95,2337,long mate mateIn3 middlegame,https://lichess.org/PtaDP31U#51,,True,https://lichess.org/training/beEgp
beJvJ,4r3/3q1p1k/2pb1Q1p/3p4/8/2P1PKP1/3r4/7R b - - 1 32,d7e6 h1h6 h7g8 h6h8,1112,76,96,9488,endgame mate mateIn2 short,https://lichess.org/P7P3oSgW/black#64,,True,https://lichess.org/training/beJvJ
bf6UX,8/3P2pk/p1p3p1/1pP1r3/1P2P3/5q1K/P3R3/4Q3 w - - 1 44,e1g3 e5h5,1195,75,91,694,endgame mate mateIn1 oneMove,https://lichess.org/Ht8lkUX1#87,,True,https://lichess.org/training/bf6UX
bfyFr,5r2/3q2kp/p2prnp1/1ppN4/4P3/P2P3R/1P1Q2PP/5RK1 b - - 3 24,f6d5 d2h6 g7h8 f1f8,1318,76,95,19669,deflection mate mateIn2 middlegame short,https://lichess.org/MNEDTlGL/black#48,,True,https://lichess.org/training/bfyFr
bgVNa,4rk2/pp3p2/2p1bQp1/q1n5/4B3/2N3P1/PP3PK1/7R b - - 7 31,c5d7 h1h8,1545,75,94,7331,mate mateIn1 middlegame oneMove,https://lichess.org/IVRlJXVB/black#62,,True,https://lichess.org/training/bgVNa
bit88,r1b2k2/1p2r3/p1n1p1Q1/5BN1/3b4/8/1p3PPP/4R1K1 b - - 0 26,e6f5 g5h7 e7h7 e1e8,1940,74,90,221,mate mateIn2 middlegame sacrifice short,https://lichess.org/A6P9xeEf/black#52,,True,https://lichess.org/training/bit88
bjWMI,3r3r/pbq2pkB/1pp1pQp1/4P3/2P1R3/7P/PP3PP1/R5K1 b - - 5 23,g7h7 e4h4 h7g8 h4h8,935,86,92,1498,mate mateIn2 middlegame short,https://lichess.org/m2KD7ic2/black#46,,True,https://lichess.org/training/bjWMI
bjhCX,1Q2b1k1/p7/4pr2/1P1pN3/3Ppq1K/7P/8/1RR5 w - - 0 34,e5g4 f6h6,1119,76,100,154,mate mateIn1 middlegame oneMove pin,https://lichess.org/lbAEVfaF#67,,True,https://lichess.org/training/bjhCX
bjqRr,5rk1/p3R2p/1p4p1/2p5/8/1NP1Brbq/PPQ2P1P/5RK1 w - - 2 30,h2g3 f3g3 f2g3 f8f1,1647,295,-100,3,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/anDkKrxQ#59,,True,https://lichess.org/training/bjqRr
bmrOi,1r5r/1q1P1Qp1/p7/4P2p/4n1p1/3R2k1/PP4P1/4K2R b K - 8 36,g3g2 f7f1,1195,74,97,274,mate mateIn1 middlegame oneMove,https://lichess.org/lkhdL8MU/black#72,,True,https://lichess.org/training/bmrOi
bpN70,br6/p4r1k/P1n1pQ1R/4q2p/1Pp4P/2P5/3p1PP1/R5K1 b - - 2 34,h7g8 h6h8,1728,90,73,261,mate mateIn1 middlegame oneMove,https://lichess.org/3Op8akh8/black#68,,True,https://lichess.org/training/bpN70
bpRyz,8/RQ6/1P3pk1/5p2/1P2p1qr/2P1P1P1/1B4r1/5NK1 w - - 6 36,g1g2 g4f3 g2g1 h4h1,1956,90,84,88,endgame mate mateIn2 short,https://lichess.org/m667NccC#71,,True,https://lichess.org/training/bpRyz
bq9PI,6k1/1p3p2/p2Rr1p1/4b2p/2P1r2P/1P1QBqP1/P2R1P1K/8 w - - 1 31,d6e6 e4h4 h2g1 h4h1,1606,76,88,544,mate mateIn2 middlegame pin short,https://lichess.org/1KKhaWgr#61,,True,https://lichess.org/training/bq9PI
bqKuk,5k2/1pRb1r2/p3p2p/3pQn1q/3P4/P5P1/1P3P2/4R1K1 b - - 4 27,h5f3 e5h8 f8e7 e1e6 e7e6 h8e5,1730,78,96,18319,attraction discoveredAttack exposedKing long mate mateIn3 middlegame pin sacrifice,https://lichess.org/5XhGZM44/black#54,,True,https://lichess.org/training/bqKuk
bsl3H,5Qk1/4r3/1p4p1/p5P1/8/5R1K/4q2P/8 b - - 4 46,g8h7 f8h6 h7g8 f3f8,1406,75,84,323,endgame mate mateIn2 short,https://lichess.org/fKYjvo77/black#92,,True,https://lichess.org/training/bsl3H
btaUR,8/p7/1n3p1p/7r/P7/1kQ3Pq/5P2/2R3K1 b - - 7 39,b3a4 c1a1 a4b5 a1a5,1876,78,95,11602,endgame mate mateIn2 short,https://lichess.org/WSrEC4aF/black#78,,True,https://lichess.org/training/btaUR
bvLOl,6k1/4K3/5PpR/1p2p3/p4n2/3P4/4r3/8 b - - 1 40,a4a3 f6f7 g8g7 f7f8q,985,74,95,2534,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/cUS0yxdE/black#80,,True,https://lichess.org/training/bvLOl
bw6Wi,7k/p4Qpn/7P/1pr1p1B1/3p2p1/1P6/PKq5/5R1R w - - 1 36,b2a3 b5b4 a3b4 c2c3 b4a3 c5a5,1471,75,90,2331,attraction long mate mateIn3 middlegame,https://lichess.org/SvNL9CD0#71,,True,https://lichess.org/training/bw6Wi
by76l,4r3/5pPk/b7/p2p2P1/2qP4/2P2Q2/4rP2/3K3R b - - 0 35,h7g7 f3f6 g7g8 h1h8,1032,75,98,2798,endgame mate mateIn2 short,https://lichess.org/0sJIT6SB/black#70,,True,https://lichess.org/training/by76l
byRbl,4r1k1/5pp1/p2P3p/8/5B2/PqPQ3P/1P3PP1/2K5 w - - 0 32,d6d7 e8e1 d3d1 e1d1,1065,81,83,69,endgame mate mateIn2 short,https://lichess.org/o6E8hbMl#63,,True,https://lichess.org/training/byRbl
byfkX,5k2/1pp4p/1p4pN/3P2Q1/2P1p3/1P1q3r/P4P2/2R2R1K w - - 17 37,h1g2 d3f3 g2g1 h3h1,1096,74,100,227,endgame mate mateIn2 short,https://lichess.org/JsLz8h7H#73,,True,https://lichess.org/training/byfkX
byvQ9,4r1k1/5pp1/pp1Q3p/2p5/5NP1/5qBP/PP3P2/3Rr1K1 w - - 2 32,d1e1 e8e1 g1h2 e1h1,978,79,87,298,endgame mate mateIn2 short,https://lichess.org/8W10un71#63,,True,https://lichess.org/training/byvQ9
c1QJv,2q4k/1R1b1p1p/2p1rPpR/2Q3P1/p2nP3/7P/6BK/3r4 b - - 2 47,c8b7 c5f8,577,86,100,178,mate mateIn1 middlegame oneMove,https://lichess.org/QiMJzBKg/black#94,,True,https://lichess.org/training/c1QJv
c1jqA,Q5r1/1pkrq3/p1Rb1p2/P2p3p/4pPP1/1P5P/1B6/2R3K1 b - - 0 28,b7c6 c1c6,1593,95,82,204,mate mateIn1 middlegame oneMove,https://lichess.org/goU0tv4b/black#56,,True,https://lichess.org/training/c1jqA
c2F90,r7/1R3pk1/2p5/2P5/P1QPp1p1/2b1PqP1/5P1p/5R1K w - - 5 40,h1h2 a8h8 h2g1 h8h1,857,94,96,442,endgame master mate mateIn2 short,https://lichess.org/BS20cbgu#79,,True,https://lichess.org/training/c2F90
c46Hd,5r1k/p2q3p/4N2Q/2p1p2B/1nP1P3/3PK2P/1PP2r2/R5R1 w - - 7 27,e6f8 d7d4,1579,78,91,1230,mate mateIn1 middlegame oneMove,https://lichess.org/XqR2Xlb3#53,,True,https://lichess.org/training/c46Hd
c46Rp,6k1/5p1p/p2q2pQ/1p4N1/6P1/P1P4P/1P2n3/4rRK1 w - - 7 44,g1f2 d6g3,1640,79,93,4295,endgame mate mateIn1 oneMove,https://lichess.org/ADLBpCFO#87,,True,https://lichess.org/training/c46Rp
c4wJA,8/1p3p1p/p3b1p1/5k2/8/P1P1QR2/qPK5/8 b - - 5 44,f5g4 f3g3 g4f5 e3g5 f5e4 g3e3,2213,88,19,44,endgame long mate mateIn3,https://lichess.org/OxGwNYKG/black#88,,True,https://lichess.org/training/c4wJA
c5fby,8/5ppk/p6p/1p3r2/8/3Q2P1/PP1RNqKP/8 w - - 0 37,g2h3 f2f1 h3h4 g7g5 h4g4 h6h5 g4h5 f1h3,1439,75,86,592,attraction endgame mate mateIn4 veryLong,https://lichess.org/iPfcrztW#73,,True,https://lichess.org/training/c5fby
c6pO5,5rk1/1pr2p2/p3pRpQ/3pP2p/7P/2P5/Pq4P1/5R1K b - - 5 29,b2c3 f6g6 f7g6 f1f8,1842,103,51,50,discoveredAttack endgame mate mateIn2 short,https://lichess.org/40CtQFgz/black#58,,True,https://lichess.org/training/c6pO5
c7MtP,4R2k/pp1b3p/5qpQ/3p1p2/3P4/P7/5rPP/4R2K b - - 5 29,d7e8 e1e8 f6f8 e8f8,983,92,94,621,endgame mate mateIn2 short,https://lichess.org/br6k2omi/black#58,,True,https://lichess.org/training/c7MtP
c7RAu,8/1R6/QP2pk1p/3p1p2/3PqP2/P4K2/8/2B2Rr1 w - - 13 49,f3f2 g1g2,1969,80,88,131,endgame mate mateIn1 oneMove,https://lichess.org/ZVjPCIyC#97,,True,https://lichess.org/training/c7RAu
cAJys,3r1b1r/R2n1p2/R1kPp2p/1q1p4/3P1p2/2P3QP/1P3PP1/6K1 b - - 1 22,d7b6 a7c7 c6d6 g3f4 e6e5 f4e5,1481,75,97,7434,long mate mateIn3 middlegame,https://lichess.org/lh8JLykD/black#44,,True,https://lichess.org/training/cAJys
cAKly,2r1rk2/1b1p1p2/q2Qp1p1/1pP5/5P2/7R/P5PP/R5K1 b - - 3 29,e8e7 d6e5 f7f6 e5f6 e7f7 h3h8,2663,93,91,918,long mate mateIn3 middlegame,https://lichess.org/fyA1MONk/black#58,,True,https://lichess.org/training/cAKly
cBL77,8/6kp/Q4pp1/1p6/8/P4qPP/1PR2P1K/3r4 w - - 3 36,a6c6 d1h1,1643,80,71,163,endgame mate mateIn1 oneMove,https://lichess.org/DY6I7hgy#71,,True,https://lichess.org/training/cBL77
cBRwv,8/5kp1/3R4/3Q1bp1/5r2/8/5r2/4K3 b - - 8 43,f7f8 d6d8 f8e7 d5d6 e7f7 d8f8,1615,74,87,287,endgame long mate mateIn3,https://lichess.org/lPokL2y8/black#86,,True,https://lichess.org/training/cBRwv
cCCsp,1R6/2r4k/1p3Qpp/p7/8/7P/5PPK/2q5 b - - 0 37,c1c3 b8h8,1347,376,67,9,endgame mate mateIn1 oneMove,https://lichess.org/GbK0l3Eg/black#74,,True,https://lichess.org/training/cCCsp
cCOrF,r5k1/ppp2r1p/6pQ/4R2n/1P1p4/P2P1q2/7P/4R1K1 b - - 3 24,h5f4 e5e8 a8e8 e1e8 f7f8 e8f8,604,79,98,521,long mate mateIn3 middlegame,https://lichess.org/v97dHnLa/black#48,,True,https://lichess.org/training/cCOrF
cDB6d,3R1bnr/1pk1p1p1/4Qp2/1q1p3p/8/8/2bN1PPP/R5K1 b - - 0 20,c7d8 a1a8 d8c7 a8c8,1669,75,98,7933,mate mateIn2 middlegame short,https://lichess.org/4QHkeMW5/black#40,,True,https://lichess.org/training/cDB6d
cGoZr,2b4k/5r2/pp1p1n1Q/2q4P/2P5/1P6/P4PP1/4R1K1 b - - 0 34,f6h7 e1e8 f7f8 e8f8,903,80,94,2823,endgame mate mateIn2 pin short,https://lichess.org/QLy2kXKs/black#68,,True,https://lichess.org/training/cGoZr
cHcno,7k/p6p/2Q2p2/8/3P1P2/1P2q1r1/P1P1KRPp/7R w - - 0 31,e2f1 e3c1 f1e2 g3e3,1750,77,82,765,endgame mate mateIn2 short,https://lichess.org/8tU2g93s#61,,True,https://lichess.org/training/cHcno
cHjmC,1r5k/6bp/3R2p1/p1q1P3/Q4P1B/2PN3P/P1P5/1K5R w - - 1 32,b1c1 c5e3 c1d1 b8b1 d3c1 b1c1,1564,75,100,223,long mate mateIn3 middlegame queensideAttack,https://lichess.org/u7LXznMz#63,,True,https://lichess.org/training/cHjmC
cI1Xn,r4k2/2p5/pp2RpQ1/3n4/6P1/1nq5/2P2K2/4R3 b - - 2 34,b3c5 e6e8 a8e8 e1e8,1712,75,87,126,mate mateIn2 middlegame short,https://lichess.org/su8visGT/black#68,,True,https://lichess.org/training/cI1Xn
cK1Vm,1r2rk2/p1q2p2/2p2QnR/1p4P1/3P4/2P1P3/PP6/1K5R b - - 2 25,e8e6 h6h8 g6h8 h1h8,1395,76,76,326,mate mateIn2 middlegame sacrifice short,https://lichess.org/eJzm4gnF/black#50,,True,https://lichess.org/training/cK1Vm
cK9eQ,3rkq1r/1p1b1p2/p3pQBp/8/8/8/PPP2PPP/3RR1K1 b k - 0 21,f7g6 e1e6 d7e6 d1d8,1753,98,75,56,mate mateIn2 middlegame short,https://lichess.org/MEn7wqPH/black#42,,True,https://lichess.org/training/cK9eQ
cLJoK,r1bq3r/ppp1bQ2/3p1n1k/5Pp1/4P3/2P2R2/PP4PP/RN4K1 b - - 1 16,d8e8 f3h3 f6h5 h3h5,1388,74,77,163,mate mateIn2 middlegame short,https://lichess.org/GKmeI3Er/black#32,Bishops_Opening Bishops_Opening_Other_variations,True,https://lichess.org/training/cLJoK
cNJzs,r2q3r/4n3/1pn1pQpk/2p2N2/p2pP3/P4R2/BPP3PP/R5K1 b - - 7 23,e7f5 f3h3 f5h4 h3h4,1365,99,58,56,mate mateIn2 middlegame short,https://lichess.org/KmKMyZpq/black#46,,True,https://lichess.org/training/cNJzs
cNZgt,2r2r2/1p3pk1/p1q1p1p1/3pP1QR/8/N1P2P1P/1n4P1/4R1K1 b - - 0 27,f8h8 g5f6 g7g8 h5h8,1164,77,93,1469,mate mateIn2 middlegame short,https://lichess.org/a7Ynyrds/black#54,,True,https://lichess.org/training/cNZgt
cO5AT,r7/5ppk/3Q3p/1P2pP2/2B1P3/2PP3q/5P1N/7K w - - 1 32,d3d4 a8a1 c4f1 a1f1,1152,76,82,309,endgame mate mateIn2 pin short,https://lichess.org/aqc2ouRa#63,,True,https://lichess.org/training/cO5AT
cOL1f,4r1k1/4rpp1/8/pppR1B2/8/2P3qP/PPQ5/3R2K1 w - - 0 28,c2g2 e7e1 d1e1 e8e1,1152,75,98,400,mate mateIn2 middlegame short,https://lichess.org/I2JcP4Rq#55,,True,https://lichess.org/training/cOL1f
cQVcv,5rk1/6pp/2p5/4Q3/P3p1qP/4P1P1/1R1R3K/5r2 w - - 4 35,e5g5 f1h1 h2h1 g4h3 h1g1 f8f1,1757,74,96,15398,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/PIr5E74C#69,,True,https://lichess.org/training/cQVcv
cRrZd,3Nrnr1/pq1n1kpb/8/2pp2QP/8/B4P1B/5K2/4R3 b - - 1 34,e8d8 e1e7,1246,75,88,3193,master mate mateIn1 middlegame oneMove,https://lichess.org/A0Mo6YLx/black#68,,True,https://lichess.org/training/cRrZd
cSiA3,6k1/pb4pp/1p1bp2r/P2p3q/3P4/2PBNr2/1PQ3P1/R3RK2 w - - 0 28,g2f3 h5f3 c2f2 h6h1,1748,74,91,884,mate mateIn2 middlegame short,https://lichess.org/aZVgiMt8#55,,True,https://lichess.org/training/cSiA3
cTzu9,5r1k/5p2/p6p/4PQ2/2pqB2P/8/PK2P2P/2R5 w - - 1 29,b2b1 f8b8 e4b7 b8b7 b1c2 b7b2,1543,75,88,263,endgame long mate mateIn3,https://lichess.org/3X9iKdF6#57,,True,https://lichess.org/training/cTzu9
cUEd8,8/p4pp1/1k2p1r1/8/P3n2p/3Qp1qb/2P3r1/1R4RK b - - 3 35,b6c7 b1b7 c7b7 d3d7 b7b6 g1b1 b6c5 b1b5 c5c4 d7d3,2489,86,66,342,attraction exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/e87VrNb1/black#70,,True,https://lichess.org/training/cUEd8
cUy58,6k1/1b1qrp1p/2p2RBQ/1pP5/3r4/8/6PP/5RK1 b - - 0 33,h7g6 f6g6 f7g6 f1f8,1784,76,96,476,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/hR92cRcH/black#66,,True,https://lichess.org/training/cUy58
cYDq9,8/5pk1/p4p2/1p1P1Pp1/1P1Q4/PB3q2/2P1R2r/5K2 w - - 0 38,e2f2 h2h1,1924,87,88,3036,endgame master mate mateIn1 oneMove,https://lichess.org/JbddtNoP#75,,True,https://lichess.org/training/cYDq9
cYxbR,4r2k/pp5p/8/4r3/3BN3/2PQ1K1q/PP6/3R4 w - - 1 33,e4g3 e8f8 d3f5 f8f5,1068,80,94,2594,mate mateIn2 middlegame pin short,https://lichess.org/DTib1joH#65,,True,https://lichess.org/training/cYxbR
cZeaW,6k1/1b4p1/5p1p/p2p1P2/1q6/6QP/PP2R1PK/2r5 b - - 1 34,b4b6 e2e8 g8f7 g3g6,1319,75,93,4725,endgame mate mateIn2 short,https://lichess.org/CYPcYRNB/black#68,,True,https://lichess.org/training/cZeaW
ca2tg,1r2r3/pPpQ3p/3bkNn1/7R/4p3/8/PP1q1PP1/R4K2 b - - 2 28,e6f6 h5f5,1643,76,94,2717,mate mateIn1 middlegame oneMove,https://lichess.org/eQPxoEDr/black#56,,True,https://lichess.org/training/ca2tg
cb5Kh,7Q/4rk1p/5pr1/5R2/4q3/3pbR1P/PP4P1/7K b - - 1 42,d3d2 f5f6 g6f6 f3f6,1920,203,84,18,mate mateIn2 middlegame short,https://lichess.org/lXKIw82x/black#84,,True,https://lichess.org/training/cb5Kh
cc3lF,2r3k1/1b1p1pPR/p3p3/4n1P1/1q2P3/p1rBP3/1P3Q2/1K1R4 b - - 0 25,g8h7 d1h1 h7g7 f2f6 g7g8 h1h8,2197,87,81,164,exposedKing long mate mateIn3 middlegame,https://lichess.org/aGITjUGF/black#50,,True,https://lichess.org/training/cc3lF
ccTHt,r3k1r1/5p2/b3pQ2/p3P1P1/8/4q3/P2R2PK/3R4 b q - 5 27,e3g5 d2d8 a8d8 d1d8,1319,77,80,555,mate mateIn2 middlegame short,https://lichess.org/Y9Cx1XJy/black#54,,True,https://lichess.org/training/ccTHt
cdGSF,r7/k1p5/8/1Q3p2/8/5qP1/PP5K/3RR3 w - - 3 34,e1e2 a8h8 h2g1 h8h1,1620,75,95,411,endgame mate mateIn2 short,https://lichess.org/t0IsVdL7#67,,True,https://lichess.org/training/cdGSF
cfoB5,1k5r/1b4p1/p4p2/1p1N2p1/3QP3/P4qPr/1PR4P/2R3K1 w - - 1 29,c2c3 h3g3 h2g3 h8h1,1831,74,93,14468,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/k314wBMn#57,,True,https://lichess.org/training/cfoB5
cgVNm,8/3R1rkp/2p3pQ/5pP1/4p3/1qP5/r4P1P/2K4R b - - 4 26,g7g8 d7d8 f7f8 d8f8,843,82,90,931,endgame mate mateIn2 short,https://lichess.org/6K9s3kUF/black#52,,True,https://lichess.org/training/cgVNm
cgVfJ,2bqr2k/8/3pp1Q1/2pP2b1/2P5/8/r5PP/2R2RK1 b - - 0 28,e8g8 g6h5 h8g7 f1f7,1349,75,96,20093,mate mateIn2 middlegame short,https://lichess.org/qVofOsYF/black#56,,True,https://lichess.org/training/cgVfJ
cgWbZ,1k6/1p6/4Pp1p/pP2pN2/P1Q1P1q1/5R2/3r1KPP/8 w - - 3 35,f2e3 g4g5 f3f4 g5f4,1673,75,98,1115,endgame mate mateIn2 short,https://lichess.org/JoewpWJQ#69,,True,https://lichess.org/training/cgWbZ
chaEk,5r1k/2R3pp/3p4/1P2p3/1PQ1P2q/3BBbn1/8/4N1K1 w - - 2 35,e1f3 h4h1 g1f2 f8f3,1666,76,95,1615,fork intermezzo mate mateIn2 middlegame short,https://lichess.org/aTAcZDnE#69,,True,https://lichess.org/training/chaEk
ci51R,r1b2qk1/1p6/2p2bQp/p2p4/3P4/P7/1P3PPP/2R1R1K1 b - - 1 24,f8g7 e1e8,1008,76,97,977,mate mateIn1 middlegame oneMove,https://lichess.org/SgRUrwPR/black#48,,True,https://lichess.org/training/ci51R
ci6fg,r1b3k1/pp3r1p/3q2pQ/3p4/2pP4/2P2N1n/PPB3P1/1R2RK2 b - - 0 24,d6g3 e1e8 f7f8 e8f8,991,86,89,1136,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/b6qiQW3b/black#48,,True,https://lichess.org/training/ci6fg
ciokT,6Q1/1r1nk1p1/4p3/pq6/8/2P3P1/P4PP1/4R1K1 b - - 3 30,b5g5 e1e6,1708,76,8,119,endgame mate mateIn1 oneMove,https://lichess.org/8vTYQLpO/black#60,,True,https://lichess.org/training/ciokT
cip4E,6k1/p2R1p1p/6p1/8/4Q3/2q5/P1P1KPPP/7r w - - 0 24,d7a7 h1e1,1477,108,82,303,endgame mate mateIn1 oneMove,https://lichess.org/EUcfJezV#47,,True,https://lichess.org/training/cip4E
cjPbw,1r5r/5pk1/6p1/p3p3/1q1nP3/8/PP3Q2/1K1B1R1R b - - 7 32,b4b7 f2f6 g7g8 h1h8,1170,74,95,13702,mate mateIn2 middlegame short,https://lichess.org/pdA2GilN/black#64,,True,https://lichess.org/training/cjPbw
ckJ7e,6rk/pbp1p3/1p1p2q1/7p/3bP3/2NP2RP/PPP1QRP1/7K b - - 0 22,g6g3 e2h5 h8g7 f2f7,1390,77,97,20412,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/H4eC3nbc/black#44,,True,https://lichess.org/training/ckJ7e
cmscB,6k1/6pp/P7/1Q6/4P3/4q2P/3R2P1/r1K5 w - - 1 36,c1b2 e3a3 b2c2 a1c1,1799,75,95,14262,endgame mate mateIn2 short,https://lichess.org/bQyshwZh#71,,True,https://lichess.org/training/cmscB
cnJON,5k1Q/1pqbr3/p2R2p1/5n2/4P3/P6P/1PP2PP1/6K1 b - - 1 29,f8f7 d6f6,1741,76,91,5742,endgame mate mateIn1 oneMove,https://lichess.org/WXhdXPyR/black#58,,True,https://lichess.org/training/cnJON
cpqRt,8/pp3p1k/3qbQpp/3p4/5R1R/1P4PP/5PK1/r6r b - - 7 35,d6b8 h4h6 h7h6 f4h4,1339,76,93,735,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/K3ldFQYQ/black#70,,True,https://lichess.org/training/cpqRt
cqVgz,4r3/ppp3k1/3n2p1/3P1p2/3Q4/2P5/P1P2Pq1/1K5R b - - 1 28,g7f8 d4f6 d6f7 h1h8,1971,77,80,343,endgame mate mateIn2 pin short,https://lichess.org/lQifUWh6/black#56,,True,https://lichess.org/training/cqVgz
criFC,5rk1/5p2/p4Qp1/8/2p4R/P6P/1Pqr2P1/5R1K b - - 5 33,c2b2 h4h8,1679,77,92,3841,endgame mate mateIn1 oneMove,https://lichess.org/axl1INfZ/black#66,,True,https://lichess.org/training/criFC
cscA9,4kr2/5p2/p3bQp1/q1p1P2p/2n5/P2R1N2/1rP2PPP/2KR4 b - - 1 23,a5b6 d3d8 b6d8 d1d8,1011,77,76,75,mate mateIn2 middlegame short,https://lichess.org/bIUsNKrH/black#46,,True,https://lichess.org/training/cscA9
cuNRv,1r3rk1/4R2p/p1p2p1Q/5bp1/5q2/7P/PPP3P1/4R2K b - - 3 26,f8f7 e7e8 b8e8 e1e8 f7f8 e8f8,1161,85,94,582,long mate mateIn3 middlegame,https://lichess.org/DL0JLTZ1/black#52,,True,https://lichess.org/training/cuNRv
cvCGl,7r/p5k1/3p1p2/2p2Bp1/4r3/1PQ3PP/P2R3K/5q2 w - - 0 36,f5e4 h8h3,1494,78,89,749,endgame master mate mateIn1 oneMove,https://lichess.org/uVssbWCt#71,,True,https://lichess.org/training/cvCGl
