PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Knight,puzzle_ref
XoZ0A,QR6/8/2N3pp/3n4/8/5kPP/6r1/6K1 w - - 1 52,g1f1 d5e3 f1e1 g2e2,1569,77,96,21857,endgame mate mateIn2 short,https://lichess.org/IvTAFoFy#103,,True,https://lichess.org/training/XoZ0A
XvyJr,3r4/pp1r2p1/4bp2/1p4k1/2p1PRPN/PP1P2K1/2P5/5R2 b - - 1 29,c4d3 f4f5 e6f5 f1f5 g5h6 f5h5,1868,77,95,7500,endgame long mate mateIn3 sacrifice,https://lichess.org/gonI3zez/black#58,,True,https://lichess.org/training/XvyJr
Y04v8,7k/p5p1/3QN2p/1p2p2n/1P2q3/1B5P/P4rP1/R6K w - - 0 31,b3d5 h5g3 h1g1 f2g2,1714,74,87,305,mate mateIn2 middlegame short,https://lichess.org/Q1qr5605#61,,True,https://lichess.org/training/Y04v8
Y2ZNl,2r2k2/p4R2/1p3Kp1/4Np2/4bP2/8/P1p4P/8 b - - 4 41,f8e8 f7e7 e8f8 e5g6 f8g8 e7g7,1822,77,96,9994,endgame exposedKing long mate mateIn3,https://lichess.org/B4Jr0vG3/black#82,,True,https://lichess.org/training/Y2ZNl
YCVoG,7k/1N4bp/4p1p1/3n1bB1/3P4/7P/Pr4P1/3KRR2 w - - 0 28,b7d6 d5c3 d1c1 b2c2,1939,76,95,2955,mate mateIn2 middlegame short,https://lichess.org/2TyEfJ2X#55,,True,https://lichess.org/training/YCVoG
YDPc4,8/7R/6p1/R7/7P/6nk/2r5/6K1 w - - 5 49,a5a3 c2g2,1634,85,88,2348,endgame master mate mateIn1 oneMove,https://lichess.org/cD8c6Pcs#97,,True,https://lichess.org/training/YDPc4
YJ3GR,5k2/3R4/4PN2/3p2pK/8/3b1P2/8/6r1 b - - 0 64,g1e1 d7f7,1653,79,87,380,endgame mate mateIn1 oneMove,https://lichess.org/Ojwf3bAj/black#128,,True,https://lichess.org/training/YJ3GR
YM2ZJ,8/R7/7k/pB4pn/P4r2/6K1/6P1/8 w - - 14 48,g3h3 f4h4,1355,109,87,112,endgame mate mateIn1 oneMove,https://lichess.org/D9UMuHu4#95,,True,https://lichess.org/training/YM2ZJ
YNpcq,4rrk1/5p2/p3pPpp/1p1pP3/3Nn1P1/2P3P1/PP4K1/1R5R b - - 3 27,g8h7 h1h6 h7h6 b1h1 h6g5 d4f3 g5g4 h1h4 g4f5 h4f4,1600,76,87,714,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/eUAKqudi/black#54,,True,https://lichess.org/training/YNpcq
YPWQ8,3Q4/8/7k/p5np/1pp2p2/B4Pp1/4r1K1/2R4R w - - 1 45,g2g1 g5f3 g1f1 e2f2,1656,90,71,46,endgame mate mateIn2 short,https://lichess.org/xjhTGlwQ#89,,True,https://lichess.org/training/YPWQ8
YR1N4,2k5/2R5/3K4/2N5/7p/8/8/6qr b - - 1 55,c8d8 c5e6 d8e8 c7e7,1648,75,98,3977,endgame mate mateIn2 short,https://lichess.org/r5umz8iA/black#110,,True,https://lichess.org/training/YR1N4
YTMsw,8/P3R1pk/2B4p/5p2/1p5P/1P2pn2/r7/5K2 w - - 0 47,a7a8q a2f2,1730,82,86,561,endgame master mate mateIn1 oneMove,https://lichess.org/wNV4rh9r#93,,True,https://lichess.org/training/YTMsw
YW6bA,1k6/p2R4/2K5/PN5p/1P5b/7P/5p2/6r1 b - - 4 44,f2f1q d7b7 b8c8 b5d6 c8d8 b7d7,1837,82,86,52,endgame long mate mateIn3,https://lichess.org/AmkqiYPh/black#88,,True,https://lichess.org/training/YW6bA
YWvjr,N1k4r/Bp3ppp/2Q1pn2/2b5/2q5/8/P1P2PPP/1R1R2K1 b - - 0 17,b7c6 b1b8,1167,76,98,548,master mate mateIn1 middlegame oneMove,https://lichess.org/Gb6tdQ8i/black#34,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation,True,https://lichess.org/training/YWvjr
YZGr6,r4r2/pb3p2/1p1p1Npk/4p3/2Pn2R1/P2B1P2/1P5P/2K3R1 b - - 5 23,b7f3 g4g6 f7g6 g1g6,1776,90,44,30,mate mateIn2 middlegame sacrifice short,https://lichess.org/tLikdsSS/black#46,,True,https://lichess.org/training/YZGr6
YZO43,8/8/R4pk1/Q2p1p1p/6p1/6P1/2r1rn1P/5RK1 w - - 0 39,a5d5 f2h3 g1h1 e2h2,997,81,91,578,discoveredAttack endgame mate mateIn2 short,https://lichess.org/PzTxoboo#77,,True,https://lichess.org/training/YZO43
YeYYs,4R3/1pp4p/3p2p1/3P4/1P3n2/P4BkP/3r4/5RK1 w - - 7 31,e8e3 f4h3 g1h1 d2h2,1191,75,93,8698,endgame mate mateIn2 short,https://lichess.org/cJwGyTLj#61,,True,https://lichess.org/training/YeYYs
YlKm3,4k3/4n1R1/4pNP1/3p1p2/2pP1P2/7r/4K3/8 b - - 3 52,e8f8 g7f7,1652,86,87,1156,endgame mate mateIn1 oneMove,https://lichess.org/Xcu2IKAz/black#104,,True,https://lichess.org/training/YlKm3
Ymhy1,6k1/p2n1ppp/4p3/5b2/2BP4/2n1PNB1/r4PPP/3K2R1 w - - 4 20,d1c1 a2c2,1766,79,89,1959,mate mateIn1 middlegame oneMove,https://lichess.org/wrnSYoUb#39,,True,https://lichess.org/training/Ymhy1
YnFcQ,6k1/p5p1/1p1N2p1/5q2/2P4b/1P3n1P/P3rPP1/3Q1K2 w - - 0 34,d6f5 e2f2,1500,75,100,273,endgame mate mateIn1 oneMove,https://lichess.org/zMzkiJFL#67,,True,https://lichess.org/training/YnFcQ
YnvSt,6k1/1B5p/p3p3/6n1/2N3n1/6P1/PP3r1P/R2R1K2 w - - 0 31,f1g1 g5h3 g1h1 f2h2,1403,75,93,1570,mate mateIn2 middlegame short,https://lichess.org/pIFbQVNp#61,,True,https://lichess.org/training/YnvSt
YoIgK,8/p1b5/bpp4R/4Nk2/P4p2/1P3K2/2r2P2/B7 b - - 15 33,f5g5 e5f7 g5f5 h6f6,1690,143,84,13,endgame mate mateIn2 short,https://lichess.org/ov8XgALr/black#66,,True,https://lichess.org/training/YoIgK
YrvZJ,6k1/5ppp/1N6/8/5n2/4nNP1/1P1r3P/1R3K2 w - - 1 36,f1e1 d2e2,1328,75,89,2310,endgame master mate mateIn1 oneMove,https://lichess.org/WLlyJ2GO#71,,True,https://lichess.org/training/YrvZJ
Ysszq,8/2k2ppp/1p2P3/2p2PB1/1nP1P3/pr6/6PP/K2R4 w - - 1 35,e6f7 b4c2 a1a2 b3b2,959,80,97,282,endgame mate mateIn2 short,https://lichess.org/MlOLka1g#69,,True,https://lichess.org/training/Ysszq
YsuAh,8/2Q3pk/P7/2P5/4n3/1P3nP1/r6P/5K2 w - - 2 41,c7f4 a2f2,1670,83,89,2221,endgame master mate mateIn1 oneMove,https://lichess.org/FzNJdmw3#81,,True,https://lichess.org/training/YsuAh
YswLk,8/5N2/7p/2R1B3/1P3P2/6nk/3r4/6K1 w - - 2 43,c5c3 d2g2,1797,79,67,728,endgame master mate mateIn1 oneMove,https://lichess.org/mK3i1fMC#85,,True,https://lichess.org/training/YswLk
YxYBR,1k4r1/1p6/p6p/2QN4/2Pn4/6KP/PP6/7R w - - 1 38,g3h4 d4f5 h4h5 g8g5,1602,78,95,14564,endgame mate mateIn2 short,https://lichess.org/68HkLGaK#75,,True,https://lichess.org/training/YxYBR
YyTHV,2r3k1/p5Rn/6Kp/2rp2B1/b2N3q/3P3P/8/6q1 b - - 1 40,g8f8 d4e6 f8e8 g7e7,1598,72,97,13265,fork mate mateIn2 middlegame short,https://lichess.org/PniIdFQP/black#80,,True,https://lichess.org/training/YyTHV
Yz2jw,q5k1/5R2/3K2P1/2p2N2/3b4/3P4/2r5/8 b - - 3 56,a8e8 f5h6 g8h8 f7h7,1732,89,85,88,endgame master mate mateIn2 short,https://lichess.org/dmg4SZ7f/black#112,,True,https://lichess.org/training/Yz2jw
Z3QHW,5R2/1R6/p1n1p1p1/k4p2/P1K1p3/1P1r4/5P2/8 w - - 8 54,f8a8 c6e5 c4c5 d3d5,1645,74,99,440,endgame mate mateIn2 short,https://lichess.org/dJAg0XSK#107,,True,https://lichess.org/training/Z3QHW
Z3Zu8,2r2k2/1R6/4KN2/8/2p1P3/1p6/8/7r b - - 0 49,c8c5 b7f7,1662,113,60,191,endgame master mate mateIn1 oneMove,https://lichess.org/LVfQEyKw/black#98,,True,https://lichess.org/training/Z3Zu8
Z4m0y,7R/8/5p2/p4Nnk/4P3/1p4P1/1r6/5K2 b - - 1 46,h5g4 h8h4 g4f3 h4f4,1317,110,57,63,endgame mate mateIn2 short,https://lichess.org/uGLzj754/black#92,,True,https://lichess.org/training/Z4m0y
Z4mD1,r7/p5nk/1pp1pN2/3p3P/4r3/8/PPP5/2K2NR1 b - - 1 29,h7h6 g1g6,1312,82,94,8931,endgame mate mateIn1 oneMove,https://lichess.org/6GgQtGXp/black#58,,True,https://lichess.org/training/Z4mD1
Z7UqZ,8/6R1/8/5N1k/4p2P/4P1K1/3p4/8 b - - 0 52,d2d1q g7g5,1408,147,60,13,endgame master mate mateIn1 oneMove,https://lichess.org/4jWX5hwC/black#104,,True,https://lichess.org/training/Z7UqZ
Z9ga4,3rr2k/p2b1R2/7p/1pp4N/7N/P3n2P/1PP3P1/2KB4 b - - 0 27,d7e6 h4g6 h8g8 f7g7,1521,75,86,149,mate mateIn2 middlegame short,https://lichess.org/NUhA72pU/black#54,,True,https://lichess.org/training/Z9ga4
ZAej0,7k/p7/3p1Pp1/7p/5n1K/2P5/PP1R1Pr1/3R4 w - - 0 39,d2d5 g2g4,1640,75,96,518,endgame mate mateIn1 oneMove,https://lichess.org/fsGj1eXj#77,,True,https://lichess.org/training/ZAej0
ZCPxW,r6k/pb3R1p/1p1q2rN/n1pPP1Q1/2P5/P1PB4/6PP/6K1 b - - 0 25,g6g5 f7h7,1151,86,100,70,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/3gy78MkS/black#50,,True,https://lichess.org/training/ZCPxW
ZCgQO,4N2k/6R1/5pKp/8/8/1P4b1/r7/8 b - - 1 39,g3f4 g7h7 h8g8 e8f6 g8f8 h7f7,2063,77,95,6750,endgame exposedKing long mate mateIn3,https://lichess.org/5yZwyPYa/black#78,,True,https://lichess.org/training/ZCgQO
ZHIs6,1r6/7R/p2kp3/K1np4/5R2/8/2P5/8 w - - 5 44,h7h6 b8b5,1161,81,77,547,endgame mate mateIn1 oneMove,https://lichess.org/rGobBCD9#87,,True,https://lichess.org/training/ZHIs6
ZHtOg,k3r3/8/P7/1N6/2Kp4/8/2P3r1/1R6 b - - 0 45,e8d8 b5c7 a8a7 b1b7,1002,87,93,879,endgame mate mateIn2 short,https://lichess.org/mi8cCBDN/black#90,,True,https://lichess.org/training/ZHtOg
ZI4JG,5r1k/pp1R1N2/1bp1K1B1/7p/6r1/8/PP6/8 b - - 3 38,h8g8 f7h6 g8h8 d7h7,1424,78,96,22026,endgame fork mate mateIn2 short,https://lichess.org/1DHlgqyR/black#76,,True,https://lichess.org/training/ZI4JG
ZK8vS,2kr1b1r/1pp1R1pp/2N5/nP1q4/2pp1B2/1n3Q2/1P3PPP/R5K1 b - - 0 21,d5f3 e7c7,1469,103,60,224,master masterVsMaster mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/QDAP7Jxd/black#42,,True,https://lichess.org/training/ZK8vS
ZKSwP,4k3/5p1p/1p2pPpQ/1q1rP3/pPNp2P1/K1nP4/7P/7R w - - 7 34,h6h7 b5b4 a3b4 d5b5 b4a3 b5b3,1691,75,91,2286,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/qY11kdZC#67,,True,https://lichess.org/training/ZKSwP
ZNKuT,2B5/8/8/R4p2/8/4nk2/1r6/4K3 w - - 37 59,c8f5 b2e2,1674,80,86,636,endgame master mate mateIn1 oneMove,https://lichess.org/PYUzp2tp#117,,True,https://lichess.org/training/ZNKuT
ZNMex,7k/8/6RP/p4pN1/8/1pn5/r7/7K b - - 1 48,b3b2 g5f7 h8h7 g6g7,890,87,100,61,endgame mate mateIn2 short,https://lichess.org/OHjJTdxZ/black#96,,True,https://lichess.org/training/ZNMex
ZO2Kw,8/7p/5p2/8/5P2/r5NK/1R3k1P/3q4 b - - 8 47,f2g1 b2g2,574,88,98,358,endgame mate mateIn1 oneMove,https://lichess.org/PGKl6Icf/black#94,,True,https://lichess.org/training/ZO2Kw
ZSUoU,5rk1/R2R1N2/4p2p/2P2p2/1nP5/7P/p4PPK/2r5 b - - 0 37,a2a1q f7h6 g8h8 d7h7,1066,76,97,2028,mate mateIn2 middlegame short,https://lichess.org/vG2xrVW2/black#74,,True,https://lichess.org/training/ZSUoU
ZUbVa,2k2b2/ppp1pNp1/8/8/3nPBn1/2N3P1/PP3P1r/R5K1 w - - 0 21,a1d1 d4f3 g1f1 h2f2,1783,74,92,733,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/OeFfp4pr#41,,True,https://lichess.org/training/ZUbVa
ZWdjO,4R1k1/pp6/2p2rNK/3p3p/P2P2p1/2P5/8/5r2 b - - 5 38,g8f7 e8e7 f7g8 e7g7,1803,79,84,70,endgame mate mateIn2 short,https://lichess.org/bS4KiydD/black#76,,True,https://lichess.org/training/ZWdjO
ZZ9kU,2r1k2r/b5Np/p1qB4/1p2P3/3p4/1P6/3RK3/5R2 b k - 0 31,e8d7 f1f7 d7d8 g7e6 d8e8 f7e7,1497,76,95,1117,exposedKing long mate mateIn3 middlegame,https://lichess.org/jqO19iNt/black#62,,True,https://lichess.org/training/ZZ9kU
ZacqR,r1b2k1r/pp1nR2p/2p2BB1/3pN3/8/8/q4PPP/1N4K1 b - - 0 25,h7g6 e5g6 f8g8 e7g7,1712,74,87,937,fork mate mateIn2 middlegame short,https://lichess.org/OyQ3fP6n/black#50,,True,https://lichess.org/training/ZacqR
Zb7Zk,3k4/2R3pp/8/pr6/8/KN2nNP1/P6P/8 w - - 6 37,c7g7 e3c4 a3a4 b5b4,1288,74,96,15118,endgame mate mateIn2 short,https://lichess.org/yDHCmHl5#73,,True,https://lichess.org/training/Zb7Zk
ZbANu,8/PB4k1/7p/5p2/4p2p/2N3nP/1P1r1r2/4R1K1 w - - 0 39,a7a8q f2g2,1387,231,71,27,master mate mateIn1 middlegame oneMove,https://lichess.org/DxfpAcYY#77,,True,https://lichess.org/training/ZbANu
Zev9Q,7k/1b3p2/p3p2P/1p1pP1NP/1q1P4/nP1Qr3/P7/K5R1 b - - 4 33,e3d3 g5f7 h8h7 g1g7,1018,78,84,207,endgame mate mateIn2 short,https://lichess.org/AdrKUGSX/black#66,,True,https://lichess.org/training/Zev9Q
Zjhk2,7k/6pp/8/8/P1B2nn1/BP1P4/6r1/R4K2 w - - 0 29,a3d6 g4e3 f1e1 g2e2,2155,76,95,5929,endgame mate mateIn2 short,https://lichess.org/HCvJqDT3#57,,True,https://lichess.org/training/Zjhk2
ZkuqD,Q7/5pkp/6p1/2P5/4n3/3bB2P/4rPP1/R3K2R w KQ - 1 29,e1d1 e4c3 d1c1 e2c2,1327,76,95,21120,mate mateIn2 middlegame short,https://lichess.org/URrhg2Ix#57,,True,https://lichess.org/training/ZkuqD
ZsazH,8/8/R2R2Bp/1p2p3/5n2/1P3Pk1/P4r2/6K1 w - - 3 44,g6d3 f4h3 g1h1 f2h2,1647,74,91,1625,endgame mate mateIn2 short,https://lichess.org/wdVgEGv9#87,,True,https://lichess.org/training/ZsazH
ZuNTm,8/3b2Bn/1n2k1N1/6Pp/1pr5/7P/5RBK/8 b - - 0 49,h7g5 f2f6,1816,85,75,299,master mate mateIn1 middlegame oneMove,https://lichess.org/ZU4eKsgs/black#98,,True,https://lichess.org/training/ZuNTm
a1H4y,k4r2/p1p1b1pp/2K1p3/1NP1P3/3P3q/1R6/2P5/8 b - - 3 40,a7a5 b5c7 a8a7 b3b7,1120,77,94,171,endgame mate mateIn2 short,https://lichess.org/VHIVeTgW/black#80,,True,https://lichess.org/training/a1H4y
a3Sex,8/8/8/8/r7/2nNK3/p1k4R/8 b - - 3 57,c2d1 h2d2,2071,75,97,624,endgame mate mateIn1 oneMove,https://lichess.org/r6gYhHj7/black#114,,True,https://lichess.org/training/a3Sex
a3UVi,7r/8/4N1R1/5P1k/3pP3/2pP1K2/1pb5/8 b - - 3 50,b2b1q e6f4 h5h4 g6g4,1762,76,97,6376,endgame mate mateIn2 short,https://lichess.org/z5l71M7J/black#100,,True,https://lichess.org/training/a3UVi
a753N,r4r1k/pp3p2/n4P1p/4N3/8/7P/PPK2PR1/8 b - - 2 26,f8e8 e5f7 h8h7 g2g7,965,88,95,2106,endgame mate mateIn2 short,https://lichess.org/M0ueFGVb/black#52,,True,https://lichess.org/training/a753N
aFdyt,3r4/p1pR1nk1/1p2p1Nr/5pqP/2P1b1n1/2Q5/PP2B1P1/K6R b - - 13 28,g7h7 d7f7 h7g8 f7g7,1399,76,94,4676,hangingPiece mate mateIn2 middlegame short,https://lichess.org/Cnr3d3bT/black#56,,True,https://lichess.org/training/aFdyt
aFqR9,7r/p4R1N/Pp6/1n2k3/1r2p1P1/8/7P/3R2K1 b - - 0 30,e5e6 h7g5 e6e5 f7f5,1675,75,96,4996,endgame mate mateIn2 short,https://lichess.org/2ddCTRHP/black#60,,True,https://lichess.org/training/aFqR9
aG2O6,1R6/P5kp/5pb1/3P4/3Bn3/8/r3r1P1/R4K2 w - - 0 32,a7a8q e4g3 f1g1 e2g2,1487,97,82,91,mate mateIn2 middlegame short,https://lichess.org/CCx5938r#63,,True,https://lichess.org/training/aG2O6
aKP62,8/2R5/3N2k1/P2Pp3/4P3/4Pbn1/4r3/6K1 w - - 5 65,d6f5 e2g2,1375,75,99,798,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/QHlysVbt#129,,True,https://lichess.org/training/aKP62
aKTJn,8/1kp5/pp6/8/P2P3R/1PPnp1NP/5rP1/3K4 w - - 5 40,h4e4 f2d2,1585,77,90,1156,endgame mate mateIn1 oneMove,https://lichess.org/GPurk6Rg#79,,True,https://lichess.org/training/aKTJn
aOm7k,8/3p1N1k/p3p3/1p2B1R1/8/1b6/2r3P1/7K b - - 1 40,b3d5 g5g7,1471,77,96,1748,endgame master mate mateIn1 oneMove,https://lichess.org/7Z3CyFPT/black#80,,True,https://lichess.org/training/aOm7k
aQDSZ,r2q1r2/pp3pk1/5Np1/5nP1/1b6/1B1P4/2P5/3K1R1R b - - 2 26,f8g8 h1h7 g7f8 h7f7,1443,74,91,1224,mate mateIn2 middlegame short,https://lichess.org/7XgpvOmP/black#52,,True,https://lichess.org/training/aQDSZ
aWFQo,6k1/4p1r1/3p2r1/1B2P2Q/4b1nP/2P5/1P4P1/R5RK w - - 1 35,a1e1 g4f2 h1h2 g6g2 g1g2 g7g2,1178,76,95,3258,discoveredAttack long mate mateIn3 middlegame,https://lichess.org/WcEThJDr#69,,True,https://lichess.org/training/aWFQo
aXGrV,r4rk1/pR2R2p/2p2pp1/2P4n/6N1/6bK/6B1/3q4 b - - 1 44,f6f5 g4h6 g8h8 e7h7,1328,75,86,317,mate mateIn2 middlegame short,https://lichess.org/bkKmyJXh/black#88,,True,https://lichess.org/training/aXGrV
aZ8yh,8/r6k/2p1N2p/pp2n3/3p4/P2P3P/BPP2r2/2K3R1 b - - 3 28,e5f3 e6f8 h7h8 g1g8,1509,74,97,25578,endgame mate mateIn2 short,https://lichess.org/zTtQDl5A/black#56,,True,https://lichess.org/training/aZ8yh
aZqdm,8/7R/8/6P1/8/2P3kn/3r4/R6K w - - 1 53,g5g6 d2h2,1479,80,64,234,endgame master mate mateIn1 oneMove,https://lichess.org/E6yIExYV#105,,True,https://lichess.org/training/aZqdm
arhbz,8/6R1/p3r1p1/1p1p1p2/1P1P2k1/P3PNn1/6K1/8 b - - 1 44,g3e4 g7h7 f5f4 h7h4 g4f5 h4f4,2251,77,96,95,endgame long mate mateIn3 quietMove,https://lichess.org/vhMzPjrl/black#88,,True,https://lichess.org/training/arhbz
atY8Y,8/2k5/5R2/K3nBp1/P3P3/1r4P1/8/8 w - - 0 51,f6f8 e5c6 a5a6 b3b6,1949,77,88,942,endgame mate mateIn2 short,https://lichess.org/l9lkCOR5#101,,True,https://lichess.org/training/atY8Y
atbkj,8/8/5k2/5p2/P4N2/1pn5/r4PPP/2K1R3 w - - 0 38,f4d3 a2c2,1674,84,87,1508,endgame mate mateIn1 oneMove,https://lichess.org/MxfKudAu#75,,True,https://lichess.org/training/atbkj
avo6R,8/6p1/7p/5R2/3b2K1/3pk1N1/P1r4P/8 b - - 0 45,d3d2 f5f3,1463,77,92,7149,endgame master mate mateIn1 oneMove,https://lichess.org/HgTaBhtY/black#90,,True,https://lichess.org/training/avo6R
axBqh,1Q6/8/8/P4ppp/8/4k3/4rn1P/1R1K4 w - - 1 47,d1c1 f2d3 c1d1 e2d2,1683,75,94,13177,endgame mate mateIn2 short,https://lichess.org/2IY5M6Yi#93,,True,https://lichess.org/training/axBqh
b1CKl,2k4r/N3Rpp1/pn1Bpn1p/8/3P4/4P3/5PPK/5q2 b - - 7 27,c8d8 a7c6 d8c8 e7c7,1142,81,69,46,mate mateIn2 middlegame short,https://lichess.org/GNfrYrrW/black#54,,True,https://lichess.org/training/b1CKl
b3Ur3,1k6/5R2/BN6/2p1P1p1/3pnbPp/P6P/7r/6K1 b - - 3 57,h2h3 f7b7,1608,77,82,382,endgame mate mateIn1 oneMove,https://lichess.org/48tnuRZI/black#114,,True,https://lichess.org/training/b3Ur3
b7I9Y,3b3r/pp3p1p/3p2p1/1PnN1b2/2P1k3/4PN2/PK1R2PP/5B2 b - - 8 26,f5e6 d2d4 e4f5 d4f4,1826,79,82,312,mate mateIn2 middlegame short,https://lichess.org/WaV5x0Yl/black#52,,True,https://lichess.org/training/b7I9Y
b81pW,1Q6/6k1/7p/3RP3/3P2rp/4Pn2/7K/8 w - - 1 51,h2h3 g4g3,1142,86,93,720,endgame mate mateIn1 oneMove,https://lichess.org/iDWhTaFm#101,,True,https://lichess.org/training/b81pW
b8uUA,N7/2RR2pp/p4p1k/8/1n3KP1/4r3/P6P/8 w - - 1 34,d7g7 b4d5 f4f5 e3e5,1835,73,95,13672,endgame fork mate mateIn2 short,https://lichess.org/wUqE6xWU#67,,True,https://lichess.org/training/b8uUA
b93P6,r3r2k/2pQ1R1p/2p3pN/1pq1P3/p7/2nP4/R1P3PP/7K b - - 5 30,c5e5 f7h7,1013,75,98,288,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/3gvhTgrg/black#60,,True,https://lichess.org/training/b93P6
bBeXh,1r4k1/p6p/K1n1Pp2/3p4/8/BP6/P1P3PP/R6R w - - 1 28,a3d6 b8b6,1278,76,87,314,endgame mate mateIn1 oneMove,https://lichess.org/9t2DZXsW#55,,True,https://lichess.org/training/bBeXh
bD1SB,r3bR2/pp3R1k/1qn1N1np/3p4/6PN/P1r5/1PB3K1/8 b - - 1 29,e8f7 f8f7 h7h8 h4g6 h8g8 f7g7,1668,165,62,16,deflection long mate mateIn3 middlegame pin,https://lichess.org/mZeKU327/black#58,,True,https://lichess.org/training/bD1SB
bG53t,7k/5p1q/p4P1p/1p1pPQN1/1P1P4/6R1/6PK/2r5 b - - 0 42,h7f5 g5f7 h8h7 g3g7,959,84,95,173,endgame mate mateIn2 short,https://lichess.org/kJNzj1OF/black#84,,True,https://lichess.org/training/bG53t
bGXtr,1r3rk1/R4R1p/4p1pb/8/6N1/P1q2QP1/5P1P/6K1 b - - 2 32,c3f3 g4h6 g8h8 f7h7,1576,75,96,14101,hangingPiece mate mateIn2 middlegame short,https://lichess.org/hBeNVeza/black#64,,True,https://lichess.org/training/bGXtr
bHBVu,3rk3/ppp4R/3p4/3Np3/4P2p/1B1P1Pq1/PPP1K3/8 b - - 4 27,c7c6 d5f6 e8f8 h7f7,1961,75,96,12243,endgame mate mateIn2 short,https://lichess.org/jQVfUPTb/black#54,,True,https://lichess.org/training/bHBVu
bNEIL,8/7R/5BP1/5n2/8/5k2/r7/6K1 w - - 1 54,g6g7 a2g2 g1f1 f5e3 f1e1 g2e2,2377,79,93,5923,endgame exposedKing long mate mateIn3,https://lichess.org/Pw9if02y#107,,True,https://lichess.org/training/bNEIL
bOJlt,r6k/8/1p1pp1RP/1P1p2N1/3P1P2/p1PK4/1r6/8 b - - 3 33,a3a2 g5f7 h8h7 g6g7,959,76,100,456,endgame mate mateIn2 short,https://lichess.org/9CZFyk62/black#66,,True,https://lichess.org/training/bOJlt
bPpRa,8/7B/8/2k5/5n1B/p6P/3rn1P1/4R2K w - - 0 50,h4g5 e2g3 h1g1 d2g2,1333,95,83,84,discoveredAttack endgame mate mateIn2 short,https://lichess.org/yZfBU3mD#99,,True,https://lichess.org/training/bPpRa
bVBEk,8/p4k1p/4p3/1p1p4/1P6/P3RprP/2r1nP2/3NRK2 w - - 0 32,f2g3 e2g3 f1g1 c2g2,1467,74,87,173,endgame mate mateIn2 short,https://lichess.org/g8vTZFND#63,,True,https://lichess.org/training/bVBEk
bWXzt,6k1/1p1R4/6pp/1p2pn1K/1P3N2/P4P1P/6r1/8 w - - 0 39,f4g6 g2g5,1470,75,90,1388,endgame master mate mateIn1 oneMove,https://lichess.org/42OkF4vn#77,,True,https://lichess.org/training/bWXzt
bYhM6,1R6/2B3pk/1P3p2/8/8/3pnP1P/1r6/4K3 w - - 1 47,b8d8 b2e2,1651,76,90,4458,endgame master mate mateIn1 oneMove,https://lichess.org/hzdEBFxG#93,,True,https://lichess.org/training/bYhM6
baY3C,8/p1p1p2k/8/3rB1Np/5P1r/8/P7/K5R1 b - - 1 35,h7h6 g5f7 h6h7 g1g7,1040,108,58,34,endgame mate mateIn2 short,https://lichess.org/mavytCZe/black#70,,True,https://lichess.org/training/baY3C
beOaW,4Nn2/ppk2p2/2pR4/2P5/4pq1r/1P1Q3P/1P3P2/1K6 b - - 1 36,c7c8 d6d8,660,80,76,175,endgame mate mateIn1 oneMove,https://lichess.org/yR4y7yiv/black#72,,True,https://lichess.org/training/beOaW
bhZHQ,7r/pp6/1b1R4/4Pk2/5B2/1P1R1nPK/P6P/8 w - - 3 39,h3g2 h8h2 g2f1 h2f2,2055,74,95,8712,endgame mate mateIn2 short,https://lichess.org/psMUbTjs#77,,True,https://lichess.org/training/bhZHQ
bkQem,8/pp4R1/2p5/8/2P1nN1k/1K2p2P/PP1r4/8 b - - 9 36,d2f2 g7g4,1520,85,81,370,endgame master mate mateIn1 oneMove,https://lichess.org/6SJQ9YBz/black#72,,True,https://lichess.org/training/bkQem
bsvYH,8/1B3ppk/7p/B1R5/3Pp3/4nb2/6rP/2R2K2 w - - 0 39,f1e1 g2e2,1588,98,80,78,mate mateIn1 middlegame oneMove,https://lichess.org/HIQ5DYs5#77,,True,https://lichess.org/training/bsvYH
btfPW,6k1/R4Rp1/3bp1N1/6Pn/3B4/1r1P4/2r2P2/6K1 b - - 0 30,b3d3 f7g7 h5g7 a7g7,1662,74,93,2244,mate mateIn2 middlegame short,https://lichess.org/zmgQGMpW/black#60,,True,https://lichess.org/training/btfPW
bv8zC,6k1/P1R3p1/5p1p/5P2/2Rp2Pb/1P1P4/2Pn3r/5K2 w - - 1 43,f1g1 d2f3 g1f1 h2f2,1499,117,78,25,endgame mate mateIn2 short,https://lichess.org/M2V840DA#85,,True,https://lichess.org/training/bv8zC
bxHV6,6k1/5R2/6K1/2b2N1p/4r1pP/8/8/8 b - - 9 59,g4g3 f5h6 g8h8 f7h7,1768,74,94,1930,endgame master mate mateIn2 short,https://lichess.org/RNPUiBlP/black#118,,True,https://lichess.org/training/bxHV6
