PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Knight,puzzle_ref
S4sx7,3rr3/pp4p1/1bn1P2p/2p2k1P/4R3/5NP1/PP3P2/2K1R3 b - - 0 26,d8d6 e4f4,1704,83,90,468,mate mateIn1 middlegame oneMove,https://lichess.org/k6CJKqpl/black#52,,True,https://lichess.org/training/S4sx7
S8QA7,1r6/6k1/6p1/2p2p1P/1n1p1P2/pQpP4/2P1P3/K2R3R w - - 3 36,b3e6 b4c2 a1a2 b8b2,964,76,86,220,endgame mate mateIn2 short,https://lichess.org/Qi20pXhQ#71,,True,https://lichess.org/training/S8QA7
SAaDI,6k1/1p1R2p1/r5Np/4B2P/p1q1B3/PnP3P1/1P3P2/6K1 b - - 0 34,c4e4 d7g7,1519,77,98,2929,endgame master mate mateIn1 oneMove,https://lichess.org/O1zLz0Gw/black#68,,True,https://lichess.org/training/SAaDI
SCc0J,5k2/1b5p/pP4r1/P4p2/3B1P2/8/BP3n2/2R4K w - - 1 37,h1h2 g6g2,1542,83,91,743,endgame mate mateIn1 oneMove,https://lichess.org/4CVMjkcs#73,,True,https://lichess.org/training/SCc0J
SEReY,8/R6B/2pk2Pp/3p4/1p1P4/p7/2rn4/K5R1 w - - 2 41,g6g7 d2b3 a1b1 c2b2,1558,75,100,385,endgame mate mateIn2 short,https://lichess.org/AavHP1ZS#81,,True,https://lichess.org/training/SEReY
SEzfe,5k2/pR6/5NKp/6p1/8/1Pr2p1P/6r1/8 b - - 3 35,c3c6 b7f7,1672,79,94,1826,endgame mate mateIn1 oneMove,https://lichess.org/TWqJH5P8/black#70,,True,https://lichess.org/training/SEzfe
SOtqd,k2r4/2p1n1pp/P5q1/1Npp4/8/4Pr2/2PB1PPK/RR6 b - - 0 22,f3f2 b5c7 a8a7 b1b7,1115,80,100,84,mate mateIn2 middlegame queensideAttack short,https://lichess.org/BQk3gu3h/black#44,,True,https://lichess.org/training/SOtqd
SkUaP,4r2k/pppn2b1/3pN3/3P1qNp/1PP2p2/7P/P1Q2P2/4BKR1 b - - 6 25,f5c2 g5f7 h8h7 g1g7,1330,77,81,205,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/E6gCEkdR/black#50,,True,https://lichess.org/training/SkUaP
Sv6AI,1q3rk1/R2R2pp/pp2n3/5N2/4p1PP/1P1n4/P7/7K b - - 5 41,g7g6 f5h6 g8h8 d7h7,1545,77,95,1123,mate mateIn2 middlegame short,https://lichess.org/WuwuXBo9/black#82,,True,https://lichess.org/training/Sv6AI
T8TUE,3r4/p5p1/2n4k/1p3R2/2b3PN/2K5/4P2P/8 b - - 0 33,c4e6 f5h5,1162,76,95,475,endgame master mate mateIn1 oneMove,https://lichess.org/xhViRiaV/black#66,,True,https://lichess.org/training/T8TUE
T9cV4,7k/2R5/4N3/3P4/2P5/1pn3PP/r7/2K5 w - - 0 39,c7b7 a2c2,1768,76,93,794,endgame master mate mateIn1 oneMove,https://lichess.org/id5zSElC#77,,True,https://lichess.org/training/T9cV4
TDpDa,6B1/P2R4/8/3p1p2/8/3kn3/r7/4K3 w - - 1 44,g8d5 a2e2,1714,75,98,840,endgame mate mateIn1 oneMove,https://lichess.org/S6f4UMeo#87,,True,https://lichess.org/training/TDpDa
TM2x8,4r3/1pR2p1k/5Ppp/1p2P3/7N/1Q5P/1r2q1PK/8 b - - 0 41,b2b3 c7f7 h7h8 h4g6 h8g8 f7g7,1300,211,100,22,deflection endgame long master mate mateIn3,https://lichess.org/qUtohNR3/black#82,,True,https://lichess.org/training/TM2x8
TPBUU,8/1R6/4R3/p4Bp1/P4kP1/5n2/7r/5K2 w - - 6 44,b7f7 f4g3 f5b1 h2f2,2162,75,89,267,endgame mate mateIn2 short,https://lichess.org/X6OBPoJh#87,,True,https://lichess.org/training/TPBUU
TWrlD,Q7/5pkp/6p1/8/6P1/P1R4n/3r1r2/2R3K1 w - - 0 48,g1h1 f2h2,1066,86,93,230,endgame mate mateIn1 oneMove,https://lichess.org/tq0vVZ9z#95,,True,https://lichess.org/training/TWrlD
TYVxK,5N1k/7P/5pR1/pp3r2/2n5/1KP4P/8/8 b - - 1 42,f5f2 g6g8,819,96,96,144,endgame master mate mateIn1 oneMove,https://lichess.org/M4MNz041/black#84,,True,https://lichess.org/training/TYVxK
TgnDL,8/6k1/7p/3N1npK/p2P1P2/P1P4R/6r1/R7 w - - 7 45,f4g5 g2g5,1307,296,82,24,endgame mate mateIn1 oneMove,https://lichess.org/pwFQGuSz#89,,True,https://lichess.org/training/TgnDL
Tk1Im,7q/3pkp2/3RpN2/1KPbPpPB/r7/8/8/3R4 b - - 0 38,h8a8 d6d7 e7f8 d7f7,1492,75,94,1424,mate mateIn2 middlegame short,https://lichess.org/bWXepejH/black#76,,True,https://lichess.org/training/Tk1Im
Tr6M2,5n2/1PR5/N3k3/4pN1p/P1p1P2P/1nP5/K7/2b2r2 w - - 7 50,b7b8q f1f2 a2b1 f2b2,1100,75,100,177,mate mateIn2 middlegame short,https://lichess.org/2TABUDOP#99,,True,https://lichess.org/training/Tr6M2
U3aD9,5k2/6R1/5P2/8/p4NK1/Pp6/1n3r2/8 b - - 5 48,b2c4 f4e6 f8e8 g7e7,1846,90,81,46,endgame mate mateIn2 short,https://lichess.org/AewaUr0p/black#96,,True,https://lichess.org/training/U3aD9
UFEGs,r7/5pk1/6p1/3Pp2p/1r2P2P/1nN4R/1P1R2P1/1K3B2 w - - 3 31,d2c2 a8a1,903,78,100,262,mate mateIn1 middlegame oneMove,https://lichess.org/vAhv78aF#61,,True,https://lichess.org/training/UFEGs
UHuT7,5k2/7R/1n3NP1/p4p1p/1p6/1Pp5/P1Pr4/2K5 b - - 0 44,d2g2 h7f7,1809,81,89,520,endgame master mate mateIn1 oneMove,https://lichess.org/HLninwPr/black#88,,True,https://lichess.org/training/UHuT7
ULssp,4b3/1pr4p/p2p4/P2P1p1n/2P1kN2/1R4PP/4NK2/8 b - - 8 37,h5f4 b3e3,1500,78,88,406,endgame master mate mateIn1 oneMove,https://lichess.org/NCRYoaoB/black#74,,True,https://lichess.org/training/ULssp
UPPQN,1r3nk1/1q2b3/1rn1pP2/pp1pN2p/2pP1B2/P1P3RP/1P1N1PP1/R5K1 b - - 1 27,g8h8 e5f7 h8h7 g3g7,1245,75,100,120,kingsideAttack master masterVsMaster mate mateIn2 middlegame short,https://lichess.org/fz2xqWwy/black#54,,True,https://lichess.org/training/UPPQN
US6od,2R5/kp3ppp/8/1B1n4/1P6/4NPbP/1r3rP1/R5K1 b - - 9 29,a7b6 e3d5 b6b5 c8c5,1413,79,82,175,mate mateIn2 middlegame short,https://lichess.org/45rIqe0a/black#58,,True,https://lichess.org/training/US6od
UV2MD,6k1/1R6/6N1/5P1p/p6P/1pn3P1/6r1/2K5 w - - 0 43,f5f6 g2c2,2007,84,83,153,endgame master mate mateIn1 oneMove,https://lichess.org/5BjpiNKf#85,,True,https://lichess.org/training/UV2MD
UV4qk,2r2r2/bp3pp1/p1b1p3/4Pk1P/6P1/4BN2/PP3PK1/R2q3R b - - 0 23,f5g4 h1h4 g4f5 h4f4,1363,79,94,563,mate mateIn2 middlegame short,https://lichess.org/i2HFVXb1/black#46,,True,https://lichess.org/training/UV4qk
UVfiH,8/6k1/1pB1Q2p/1R3p2/2P4P/pP1np3/Pr6/3K4 w - - 5 48,b5f5 b2d2,1819,74,100,210,endgame master mate mateIn1 oneMove,https://lichess.org/bh5i0N6L#95,,True,https://lichess.org/training/UVfiH
UWr9p,5k2/1p3R2/6P1/3P4/4P1N1/1r6/2r2PK1/q7 b - - 0 40,f8g8 g4h6 g8h8 f7h7,1993,78,97,163,endgame mate mateIn2 short,https://lichess.org/ZgTVTOAd/black#80,,True,https://lichess.org/training/UWr9p
UXbmm,3r2r1/5p1k/p3b2p/1p2p2N/4P3/P2P1R1P/1P4P1/2B3K1 b - - 6 28,h7g6 f3f6 g6h7 f6h6,1690,74,92,121,endgame mate mateIn2 short,https://lichess.org/VEJr5ogY/black#56,,True,https://lichess.org/training/UXbmm
UkbKD,5k2/R4n2/2p2N2/4rK2/1P6/2P3P1/1P5n/7R w - - 11 38,f5g6 e5g5 g6h7 g5g7,1466,82,100,137,endgame mate mateIn2 short,https://lichess.org/ysCZxkok#75,,True,https://lichess.org/training/UkbKD
Ukdal,1r1n1b1r/pbN1kppp/1p2pn2/4N1B1/2B5/8/PP3PPP/2KR3R b - - 3 14,b8c8 d1d7,1594,94,81,84,mate mateIn1 middlegame oneMove pin,https://lichess.org/CBRhAwjI/black#28,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,True,https://lichess.org/training/Ukdal
UnWOp,8/2N2kp1/2Q1p3/5p1K/P4n2/6r1/8/8 w - - 0 52,h5h4 g3g4,1550,78,100,82,endgame mate mateIn1 oneMove,https://lichess.org/UYXPpAP6#103,,True,https://lichess.org/training/UnWOp
Uqc5U,3qrbk1/pb3ppp/1p2p3/1B2N3/1p1P2Q1/4P1nP/PBr3P1/3RR1K1 w - - 0 21,b5e8 c2g2,1467,76,94,856,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/vUJftuDt#41,,True,https://lichess.org/training/Uqc5U
UsSIc,8/7k/2rb1N2/6RP/pp2P3/3K4/8/8 b - - 3 54,h7h6 g5g6,1191,76,100,162,endgame mate mateIn1 oneMove,https://lichess.org/Yt7S3FrR/black#108,,True,https://lichess.org/training/UsSIc
UsgLA,8/6k1/1PN1R1p1/5nP1/p1N5/K1n5/8/1r6 w - - 0 48,c6e5 b1b3,1427,87,33,70,endgame master mate mateIn1 oneMove,https://lichess.org/tEGKv9Ki#95,,True,https://lichess.org/training/UsgLA
UxIuE,3r4/2R5/1p2P1p1/p5Pp/2P1k3/4n1B1/PPK4P/8 w - - 5 38,c2c3 d8d3,1181,78,92,696,endgame mate mateIn1 oneMove,https://lichess.org/OWe4dKy6#75,,True,https://lichess.org/training/UxIuE
V4F6M,5Q1k/1p5n/2pN2RP/4r3/8/q7/8/5R1K b - - 0 40,h7f8 d6f7 h8h7 g6g7,2003,77,98,1201,endgame fork mate mateIn2 short,https://lichess.org/RwDj81uK/black#80,,True,https://lichess.org/training/V4F6M
V6mTg,5r2/r4p2/5NRk/2p4P/pp2P3/3P2R1/1PP3P1/7K b - - 1 40,f7g6 g3g6,1124,81,78,79,endgame mate mateIn1 oneMove,https://lichess.org/3mVCWoUV/black#80,,True,https://lichess.org/training/V6mTg
VAaZZ,5rk1/R2R1N2/6p1/P6p/7P/8/r5b1/6K1 b - - 0 36,g2h3 f7h6 g8h8 d7h7,1145,77,100,156,endgame mate mateIn2 short,https://lichess.org/X0iMyqK6/black#72,,True,https://lichess.org/training/VAaZZ
VD7rR,6r1/k1N5/1RP4p/P3K3/1P4r1/5p2/8/8 b - - 0 54,g8g7 b6b7,1489,76,85,323,endgame mate mateIn1 oneMove,https://lichess.org/bJiEI7wv/black#108,,True,https://lichess.org/training/VD7rR
VIBMU,2k5/p3R1p1/3B1p1p/1p3P2/2pN4/2r5/6r1/1K6 b - - 3 45,c3d3 e7c7 c8d8 d4e6 d8e8 c7e7,1962,128,81,12,endgame exposedKing long mate mateIn3,https://lichess.org/UfnxcanZ/black#90,,True,https://lichess.org/training/VIBMU
VR5Pw,3QN1kq/7p/p3pbpB/2p5/2n3P1/7P/PP6/5R1K b - - 0 30,f6d8 f1f8,1271,76,100,481,endgame mate mateIn1 oneMove,https://lichess.org/fMG4OHd7/black#60,,True,https://lichess.org/training/VR5Pw
VSiUz,5k2/3R3p/1p2NP2/6p1/8/4P2P/5PK1/2r1q3 b - - 2 39,f8e8 d7e7,1757,82,81,260,endgame mate mateIn1 oneMove,https://lichess.org/GZSGRuL4/black#78,,True,https://lichess.org/training/VSiUz
VWWbM,3R3k/5r2/6RB/bq1pP1N1/3P3p/7P/pP3PP1/2K5 b - - 7 35,a5d8 g5f7 h8h7 g6g7,1330,75,100,186,endgame fork hangingPiece mate mateIn2 short,https://lichess.org/3mAt8Exx/black#70,,True,https://lichess.org/training/VWWbM
VY2Wf,8/6R1/8/1p6/5N1k/4nK2/r4P2/8 b - - 3 39,e3f5 g7g4,1749,77,83,340,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/tZ3EXDBM/black#78,,True,https://lichess.org/training/VY2Wf
VdALJ,3r4/ppp2pkp/5NP1/2q1PP2/2B3P1/4Q3/bPPr4/2K4R b - - 0 26,c5e3 h1h7 g7f8 h7f7,1675,75,99,1663,mate mateIn2 middlegame short,https://lichess.org/T1SfUtAB/black#52,,True,https://lichess.org/training/VdALJ
VeFkS,3r3r/ppb2p1p/5p2/5N2/1P3P2/P3k3/6PP/3R1RK1 b - - 3 23,e3e4 f5g3 e4e3 f1f3,1941,81,93,162,endgame mate mateIn2 short,https://lichess.org/QBCHxc8l/black#46,,True,https://lichess.org/training/VeFkS
ViYRX,r2r4/kR1N4/p2Pp1n1/3p4/3P3p/8/1P3PP1/2R3K1 b - - 0 39,a7b7 c1c7,1294,75,99,1395,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/JoDpYG5K/black#78,,True,https://lichess.org/training/ViYRX
VmfI0,3r4/1p6/p2r3p/3Nbk1P/5P2/3R3K/P7/3R4 b - - 0 37,f5e4 d3e3 e4f5 e3e5,1958,76,99,570,endgame master mate mateIn2 short,https://lichess.org/DMpMRH39/black#74,,True,https://lichess.org/training/VmfI0
W7FTV,k2rr3/Bp3ppp/b1R2n2/1N6/P7/5B2/3b1PPP/1R4K1 b - - 0 22,b7c6 f3c6 a6b7 b5c7 a8a7 b1b7,1869,75,94,1134,discoveredAttack exposedKing fork long mate mateIn3 middlegame,https://lichess.org/I48OVizG/black#44,,True,https://lichess.org/training/W7FTV
WLQQg,5rk1/R2R1N1p/1r1p2p1/8/3b4/6P1/5PKP/8 b - - 0 33,b6b2 f7h6 g8h8 d7h7,1043,186,33,13,discoveredAttack endgame mate mateIn2 short,https://lichess.org/H1VKrGKz/black#66,,True,https://lichess.org/training/WLQQg
WRHHr,4r2k/ppp2p2/n2p2bP/5PN1/8/8/PPP4P/1K4R1 b - - 0 24,g6f5 g5f7 h8h7 g1g7,1500,500,100,8,endgame mate mateIn2 short,https://lichess.org/ROlVxhiJ/black#48,,True,https://lichess.org/training/WRHHr
WZ2sv,6k1/5pp1/1Q2b2p/p6n/P3Pn2/P4N1P/2r3P1/3R3K w - - 0 29,b6a5 h5g3 h1g1 c2g2,1362,75,99,2075,mate mateIn2 middlegame short,https://lichess.org/5Bdc8HVe#57,,True,https://lichess.org/training/WZ2sv
WZHFA,8/3k4/7R/8/7P/P1B2np1/1Pr5/5K2 w - - 0 47,h6g6 c2f2,1945,81,84,572,endgame mate mateIn1 oneMove,https://lichess.org/ujbEMpsE#93,,True,https://lichess.org/training/WZHFA
WfktV,7r/1b3pk1/4p1p1/1pp1PnP1/5P2/2BQ4/PP6/R3R1K1 w - - 0 30,d3b5 h8h1 g1f2 h1h2 f2f1 f5g3 f1g1 h2g2,1822,92,45,23,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/u5lMaioa#59,,True,https://lichess.org/training/WfktV
WfqbU,8/7p/5p2/8/8/R4nk1/PPP1r3/3R2K1 w - - 0 40,g1f1 e2f2,1094,77,64,85,endgame mate mateIn1 oneMove,https://lichess.org/SOTMmGFF#79,,True,https://lichess.org/training/WfqbU
WovpH,r4q1r/pbppkp1p/1pn2N1Q/2b1P3/2B5/5N1P/PP3PP1/3R1RK1 b - - 2 16,f8h6 d1d7 e7f8 d7f7,1193,75,100,1435,mate mateIn2 middlegame short,https://lichess.org/XTUzFs45/black#32,Italian_Game Italian_Game_Scotch_Gambit,True,https://lichess.org/training/WovpH
WpSjW,5R1k/4N3/3K1Ppp/r2P4/7P/2q2P2/8/8 b - - 2 55,h8h7 f8f7 h7h8 e7g6 h8g8 f7g7,1756,75,89,160,deflection endgame long mate mateIn3,https://lichess.org/wxRMZdlQ/black#110,,True,https://lichess.org/training/WpSjW
Wq2LL,6r1/R3P3/4k3/3pB3/P2P2n1/7p/2P5/7K w - - 5 47,a4a5 g4f2 h1h2 g8g2,1131,77,100,208,endgame mate mateIn2 short,https://lichess.org/hDO8Hcri#93,,True,https://lichess.org/training/Wq2LL
X2tJN,r4rk1/1RR2N1p/p3p1p1/P2pP3/2n2P2/8/4bPBP/6K1 b - - 0 28,c4a5 f7h6 g8h8 c7h7,1028,76,83,191,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/mk1tgvch/black#56,,True,https://lichess.org/training/X2tJN
X8k2w,R7/5ppk/p5r1/4P2p/N1p2n1K/P4r2/7P/5R2 w - - 2 38,f1f3 g6g4,1316,75,100,813,endgame mate mateIn1 oneMove,https://lichess.org/VzU4gSNK#75,,True,https://lichess.org/training/X8k2w
XCzTA,N4k2/pp1Qbpp1/8/2p1p3/1PPnP1n1/P2p2P1/3P1PKr/R1B1R3 w - - 2 23,g2g1 d4f3 g1f1 h2f2,1762,75,99,368,fork mate mateIn2 middlegame short,https://lichess.org/BrHymMIp#45,,True,https://lichess.org/training/XCzTA
XDF6l,r7/6p1/8/5N1k/5P1p/7K/p2n4/R7 b - - 0 99,d2b3 a1g1 g7g6 g1g5,1887,88,74,57,endgame mate mateIn2 short,https://lichess.org/8uABvrqh/black#198,,True,https://lichess.org/training/XDF6l
XEX1E,2b3k1/1p1p1R2/2n1p1NP/r5N1/p5P1/Pn6/RP6/6K1 b - - 0 37,a5g5 f7g7,1951,77,97,763,mate mateIn1 middlegame oneMove,https://lichess.org/qGykzLpG/black#74,,True,https://lichess.org/training/XEX1E
XKm8J,8/5N2/8/8/8/1knR4/5rPP/2K5 w - - 0 44,d3f3 f2c2,1448,83,71,68,endgame mate mateIn1 oneMove,https://lichess.org/qaZHeqzg#87,,True,https://lichess.org/training/XKm8J
XOfAQ,1rk4r/2R1Rp1p/p1N1n1p1/1p1N4/3b4/8/PPP2PPP/2K5 b - - 6 20,e6c7 e7c7,1323,82,87,59,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/zhaUaQpS/black#40,,True,https://lichess.org/training/XOfAQ
XYsPL,5k2/4R3/4pBN1/1p3rP1/8/6K1/5r2/8 b - - 1 45,f8g8 e7g7,1337,76,77,154,endgame master mate mateIn1 oneMove,https://lichess.org/IYzGSfTD/black#90,,True,https://lichess.org/training/XYsPL
XbhL5,r3r1k1/ppPR4/n1p4p/4bNp1/4B3/7P/P4PP1/6K1 b - - 1 29,a6c7 f5h6 g8h8 d7h7,1610,102,76,42,mate mateIn2 middlegame short,https://lichess.org/sbQtnBp7/black#58,,True,https://lichess.org/training/XbhL5
Xt83T,r7/pp4k1/5Nn1/2p1p1P1/3nP1b1/P2P1r2/BPP1p3/2K1R2R b - - 1 27,f3f1 h1h7 g7f8 h7f7,1934,76,86,401,mate mateIn2 middlegame short,https://lichess.org/smzw04pg/black#54,,True,https://lichess.org/training/Xt83T
XxKOx,8/7p/R5pk/4R1Nn/8/7P/P2r1rP1/7K w - - 9 35,a6a7 h5g3 h1g1 f2g2,1727,74,99,569,endgame mate mateIn2 short,https://lichess.org/zPfVvD3z#69,,True,https://lichess.org/training/XxKOx
Xz9TI,k7/6p1/pR1N1n1p/2p2P2/4PB2/P7/2q2PK1/8 b - - 2 34,a8a7 d6c8 a7a8 b6b8,1791,74,96,1036,endgame mate mateIn2 short,https://lichess.org/1AovaciM/black#68,,True,https://lichess.org/training/Xz9TI
Y9P1Y,r6r/2p2p2/p2p1N1k/4p2P/4PnR1/1PPP2R1/3b4/7K b - - 5 31,f4e6 g4g6 f7g6 g3g6,1483,76,97,573,mate mateIn2 middlegame sacrifice short,https://lichess.org/xXycqfjh/black#62,,True,https://lichess.org/training/Y9P1Y
YCuLs,2r1r1k1/1b3p2/pp2pPpp/4N3/3P1PQ1/qP4RP/2p5/4R1K1 b - - 1 31,c2c1q g4g6 f7g6 g3g6 g8h8 e5f7 h8h7 g6g7,2006,76,97,423,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/4eX9JbLo/black#62,,True,https://lichess.org/training/YCuLs
YFrpX,R7/ppp1k2p/3p4/4p3/4P3/P1NPK2b/1Pn1B2n/R1B3r1 w - - 0 20,e3f2 g1g2,1294,75,88,483,mate mateIn1 middlegame oneMove,https://lichess.org/qrkGi06l#39,,True,https://lichess.org/training/YFrpX
YHz88,1Q6/6p1/3K1nk1/5b2/8/8/3r4/5R2 w - - 2 44,d6e7 d2d7 e7f8 d7f7,1594,75,96,1709,endgame mate mateIn2 short,https://lichess.org/yOlkFRkh#87,,True,https://lichess.org/training/YHz88
YIuu3,1B2R3/5ppk/7p/2p5/2P2p1n/5BnP/r2r4/2R1N1K1 w - - 4 34,b8f4 h4f3 e1f3 d2g2,1602,75,97,2158,master mate mateIn2 middlegame short,https://lichess.org/0R6JBHyX#67,,True,https://lichess.org/training/YIuu3
YJEBg,r3k2r/5R2/pp1Np3/2p1N3/2B5/3PK1P1/6q1/8 b - - 2 35,e8d8 f7d7,1879,77,93,1074,mate mateIn1 middlegame oneMove,https://lichess.org/ZXXU4Sgh/black#70,,True,https://lichess.org/training/YJEBg
YSgN3,3r3r/1kN3pp/B3Rpb1/3P1n2/qP6/8/5PP1/2R3K1 b - - 2 29,b7b8 e6b6 b8a7 b6b7,1189,75,100,413,mate mateIn2 middlegame queensideAttack short,https://lichess.org/pMK1K2IO/black#58,,True,https://lichess.org/training/YSgN3
YZcAo,8/8/8/4B3/5P2/R5nk/2r5/7K w - - 2 43,h1g1 c2g2,1695,76,100,269,endgame mate mateIn1 oneMove,https://lichess.org/sQngBwGg#85,,True,https://lichess.org/training/YZcAo
YcGYP,8/1p6/1p6/p3B1pr/rk6/4NK2/5P2/1R6 b - - 3 40,b4a3 e3c2 a3a2 b1b2,1929,77,97,1499,endgame mate mateIn2 short,https://lichess.org/wjmUFFLV/black#80,,True,https://lichess.org/training/YcGYP
YmmkV,7r/1b2k3/p3PNp1/1p4P1/2Pn1P2/1P6/P4K1P/2B1R3 w - - 3 34,f2g3 d4f5 g3f2 h8h2 f2f1 f5g3 f1g1 h2g2,1852,75,86,98,deflection endgame mate mateIn4 veryLong,https://lichess.org/ExICFcfr#67,,True,https://lichess.org/training/YmmkV
YwMoY,3r2k1/2R1R1p1/p2r1pNp/1p2p2P/4b3/P5P1/1P3P1K/8 b - - 1 30,d6d1 e7g7,1019,75,100,195,endgame mate mateIn1 oneMove,https://lichess.org/r7BJae5f/black#60,,True,https://lichess.org/training/YwMoY
Z3Aj1,4N3/pp4kp/4p1p1/8/P2P4/BPb1n3/2r2RPP/6K1 b - - 3 28,g7g8 f2f8,1320,75,100,1644,endgame mate mateIn1 oneMove,https://lichess.org/kspyYFhl/black#56,,True,https://lichess.org/training/Z3Aj1
Z3sZT,3N2R1/8/6k1/4Bp2/8/p5PK/4q2P/6b1 b - - 9 44,g6h6 d8f7 h6h7 g8g7,1928,79,98,283,endgame mate mateIn2 short,https://lichess.org/Aue5dcib/black#88,,True,https://lichess.org/training/Z3sZT
Z5eec,1R5R/7P/5pk1/8/1p2p1K1/1r6/5n2/8 w - - 10 57,g4f4 b3f3,1313,75,100,377,endgame mate mateIn1 oneMove,https://lichess.org/kYaqjE1i#113,,True,https://lichess.org/training/Z5eec
Z9sSb,8/p4k1p/2pR1bp1/3P4/3n1P2/1P4P1/r5BP/2K1R3 w - - 0 33,g2e4 d4b3 c1b1 a2b2,1904,87,76,39,endgame mate mateIn2 short,https://lichess.org/oolyXZ8C#65,,True,https://lichess.org/training/Z9sSb
ZI4At,8/8/8/R6P/4B3/5P1k/Pr2n3/3R3K w - - 1 42,h5h6 e2g3 h1g1 b2g2,1252,75,88,144,endgame mate mateIn2 short,https://lichess.org/Nq3fXrJ8#83,,True,https://lichess.org/training/ZI4At
ZLt1I,8/pp3pk1/2p2nr1/3b4/3P1Q2/7P/PPB2n2/5R1K w - - 0 29,h1h2 g6g2,1299,75,100,965,mate mateIn1 middlegame oneMove,https://lichess.org/McYAO4OP#57,,True,https://lichess.org/training/ZLt1I
ZW9US,8/5pk1/6p1/8/4n3/7P/1r2r1P1/Q5RK w - - 1 41,g1b1 e4g3 h1g1 e2g2,1580,84,68,90,endgame master mate mateIn2 short,https://lichess.org/uQE6GwR3#81,,True,https://lichess.org/training/ZW9US
Za1PS,1r5k/R3R3/5pNp/3p4/4b3/4q1P1/6PK/8 b - - 3 56,h8g8 e7g7,940,76,100,128,endgame mate mateIn1 oneMove,https://lichess.org/JFHs8Y7L/black#112,,True,https://lichess.org/training/Za1PS
ZhdWx,2kr3r/R2b3q/1N2p3/3B1pp1/3P4/4P1p1/1P3P1P/5RK1 b - - 0 27,c8b8 a7b7,1698,77,64,658,mate mateIn1 middlegame oneMove,https://lichess.org/BQVIpSVS/black#54,,True,https://lichess.org/training/ZhdWx
ZlNtS,5r2/6R1/8/P2P3p/4P2k/6pn/6K1/R7 w - - 0 41,a5a6 f8f2 g2h1 f2h2,1637,77,63,200,endgame mate mateIn2 short,https://lichess.org/e6BPBvKp#81,,True,https://lichess.org/training/ZlNtS
ZrSEu,7k/p7/3N1K2/1p6/r2n4/5R2/8/6R1 b - - 2 37,d4f3 d6f7 h8h7 g1g7,1993,74,91,229,endgame mate mateIn2 short,https://lichess.org/5cpPaj1b/black#74,,True,https://lichess.org/training/ZrSEu
Ztsz3,3r3r/p4pbp/2N1k1p1/8/pBb1P3/8/PPK3PP/3R3R b - - 0 20,d8c8 d1d6,1359,76,90,833,mate mateIn1 middlegame oneMove,https://lichess.org/vsdp3uQM/black#40,,True,https://lichess.org/training/Ztsz3
a0FIb,7k/p4p2/3N1P1p/2p1p1n1/r3P2K/8/6R1/8 b - - 7 50,g5e4 d6f7 h8h7 g2g7,1137,82,100,57,endgame mate mateIn2 short,https://lichess.org/rexECCL9/black#100,,True,https://lichess.org/training/a0FIb
aK2fu,8/7R/kp6/p2N1NP1/5P2/3nP3/PP4r1/2K2n2 w - - 1 47,c1d1 g2d2,1570,77,92,390,endgame master mate mateIn1 oneMove,https://lichess.org/zoyzyCws#93,,True,https://lichess.org/training/aK2fu
aKb5W,5rk1/3RRNbp/p5p1/1p6/5P2/6PP/r7/6K1 b - - 0 38,g7f6 f7h6 g8h8 e7h7,940,95,100,37,discoveredAttack endgame mate mateIn2 short,https://lichess.org/coyekxQ0/black#76,,True,https://lichess.org/training/aKb5W
aMYBK,R7/p4p2/kp1p4/4p3/3nP1B1/2NPK1P1/Pr3r2/8 b - - 5 37,f2c2 g4c8 a6a5 a8a7 a5b4 a7a4 b4c5 a4c4,2206,79,90,131,deflection endgame mate mateIn4 veryLong,https://lichess.org/08boqOcE/black#74,,True,https://lichess.org/training/aMYBK
aWBcy,2k2r2/2p5/R7/2p1N3/2P3p1/P5Pp/4nP2/1R4K1 w - - 1 38,g1h2 f8f2 h2h1 e2g3 h1g1 f2g2,1369,77,94,815,deflection endgame long mate mateIn3,https://lichess.org/SekjhSzz#75,,True,https://lichess.org/training/aWBcy
aWFVD,3k4/R7/2rNKp2/2r4p/8/8/P7/8 b - - 9 67,h5h4 a7d7,1548,79,85,650,endgame mate mateIn1 oneMove,https://lichess.org/jXiKNhsu/black#134,,True,https://lichess.org/training/aWFVD
aXsb1,6k1/R7/4KNp1/4P3/5r2/3r3p/8/8 b - - 1 45,g8f8 a7f7,1662,79,84,200,endgame master mate mateIn1 oneMove,https://lichess.org/HxIB7qrv/black#90,,True,https://lichess.org/training/aXsb1
