PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref,King_x,King_y,dir_detail
vsXDO,8/8/3p4/8/3qkpK1/8/2Q5/8 b - - 2 61,e4e5 c2f5,1284,79,65,199,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/vyNFJmpY/black#122,,True,https://lichess.org/training/vsXDO,4,4,Queen_right_King
SIN03,r3r1k1/1p3p1p/p2p2n1/2pPp1qp/2P1Pb2/2NB1QNK/PP6/R4R2 w - - 2 22,g3h5 g5h4 h3g2 h4h2,1284,75,100,679,mate mateIn2 middlegame short,https://lichess.org/iPw1QopK#43,,True,https://lichess.org/training/SIN03,6,1,Queen_right_King
Pth97,8/Q7/4pppk/1q1b3p/5P1P/2K3P1/3R4/8 w - - 5 54,a7d4 b5b3,1284,171,57,39,endgame mate mateIn1 oneMove,https://lichess.org/uTT8w2nw#107,,True,https://lichess.org/training/Pth97,2,2,Queen_left_King
LzzRE,r1b1k2r/pp1p1p1p/4p2b/qN2n3/2P3Q1/5N2/PP2K1PP/R4B1R w kq - 0 14,f3e5 a5d2 e2f3 d2e3,1284,186,25,18,mate mateIn2 middlegame short,https://lichess.org/nrNxECb5#27,English_Opening English_Opening_Anglo-Indian_Defense,True,https://lichess.org/training/LzzRE,5,2,Queen_left_King
kJL27,r1b4r/6k1/1b2PqBp/3p2pQ/p5p1/2P5/PP4PP/4RR1K b - - 0 26,f6g6 f1f7 g6f7 h5f7,1285,76,97,10256,mate mateIn2 middlegame short xRayAttack,https://lichess.org/hOXgTdLE/black#52,,True,https://lichess.org/training/kJL27,6,6,Queen_left_King
sSn4t,3r4/8/Qb6/2p1q2p/2k4P/P7/1PP2PP1/6K1 b - - 0 39,c4d4 a6d3,1285,81,88,362,endgame mate mateIn1 oneMove,https://lichess.org/suGNW2qr/black#78,,True,https://lichess.org/training/sSn4t,3,3,Queen_below_King
w3Xtv,r1bq2nr/ppppk1p1/1b5p/nP1QN3/4P3/B1P5/P2P1PPP/RN2K2R b KQ - 8 12,d7d6 d5f7,1285,76,97,1602,mate mateIn1 middlegame oneMove pin,https://lichess.org/NjuwutWF/black#24,Italian_Game Italian_Game_Classical_Variation,True,https://lichess.org/training/w3Xtv,4,6,Queen_right_King
6wHEA,7Q/p6r/1pp3Rk/2p1P2p/8/3P3P/qPP3P1/6K1 b - - 0 36,h6g6 h8f6,1285,76,80,192,endgame master mate mateIn1 oneMove,https://lichess.org/GPTfyobu/black#72,,True,https://lichess.org/training/6wHEA,6,5,Queen_left_King
Lxu5b,4r1k1/ppp2r2/8/3Q4/3p4/3P2BP/PPPq1PK1/R6R w - - 7 27,g3c7 d2f2,1285,108,58,93,mate mateIn1 middlegame oneMove,https://lichess.org/Qmxjja1m#53,,True,https://lichess.org/training/Lxu5b,6,1,Queen_left_King
geCRM,2bq1b1r/2p1kp1p/1p1pn3/1Pn1ppPQ/2B4P/4PN2/2PP4/BN2K2R b K - 3 16,e6g7 h5f7,1286,94,80,53,mate mateIn1 oneMove opening,https://lichess.org/kmLDtMWf/black#32,Polish_Opening Polish_Opening_Kings_Indian_Variation,True,https://lichess.org/training/geCRM,4,6,Queen_right_King
sAMVg,3r3Q/2pq1k1R/r5p1/p2p2P1/4p3/8/PPP3PP/6K1 b - - 1 28,f7e6 h8f6,1286,75,100,1212,endgame mate mateIn1 oneMove,https://lichess.org/YUxoWePh/black#56,,True,https://lichess.org/training/sAMVg,4,5,Queen_right_King
SJId1,r2q1bnr/pp2k1pp/2np4/3Qp1N1/4P3/7P/PPP2PP1/R1B1K2R b KQ - 0 12,g8h6 d5e6,1287,95,89,84,mate mateIn1 oneMove opening,https://lichess.org/YgHLPoXT/black#24,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,True,https://lichess.org/training/SJId1,4,6,Queen_below_King
Wsx4Q,2Q5/6p1/3bkp1p/2p5/3p2Pq/P2P4/KPP5/8 b - - 2 36,e6e5 c8f5,1287,76,73,88,endgame mate mateIn1 oneMove,https://lichess.org/WvBhWJC5/black#72,,True,https://lichess.org/training/Wsx4Q,4,4,Queen_right_King
RCL0S,7k/pp4p1/2p1r3/3p2b1/3q4/1P2B3/P1Q1KP2/R4R2 w - - 2 36,a1d1 e6e3 f2e3 d4e3,1287,76,93,8791,mate mateIn2 middlegame short,https://lichess.org/tiw7GsMw#71,,True,https://lichess.org/training/RCL0S,4,1,Queen_above_King
GhLkz,1r3r1k/4Q1pp/3p4/1b2p3/8/P1R1BN1P/5P2/2R1Kq2 w - - 1 31,e1d2 f1e2,1287,324,71,27,mate mateIn1 middlegame oneMove,https://lichess.org/6DR9tP4I#61,,True,https://lichess.org/training/GhLkz,3,1,Queen_right_King
D9uD6,2r5/1p3Q2/2k1p3/3pPp2/p1q2n2/P3B2P/1P3R1K/8 b - - 2 38,f4d3 f7e6 c6b5 e6b6,1287,79,89,362,endgame fork mate mateIn2 short,https://lichess.org/4J6iK2Ow/black#76,,True,https://lichess.org/training/D9uD6,1,4,Queen_above_King
rehVc,r1bq1bnr/ppp2Qp1/3k3p/4np2/2B1PB2/2P5/PP3PPP/RN2K2R b KQ - 1 10,d8e7 f7d5,1287,79,94,313,mate mateIn1 oneMove opening,https://lichess.org/YHHtaZb2/black#20,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,True,https://lichess.org/training/rehVc,3,5,Queen_below_King
Ah5TH,2kr1r2/1pp3p1/p5qp/3Bp3/1PPnPp2/P2P1N1P/5K2/R2Q1R2 w - - 3 22,f3d4 g6g3 f2e2 g3e3,1288,148,41,19,mate mateIn2 middlegame short,https://lichess.org/1nUSNtkS#43,,True,https://lichess.org/training/Ah5TH,4,1,Queen_above_King
eZ85G,rn1q1b1r/ppp2kpp/4bn2/6N1/8/1Q6/PP1P1PPP/RNB1K2R b KQ - 3 8,f7e7 b3e6,1288,290,67,5,mate mateIn1 oneMove opening,https://lichess.org/d55NkY89/black#16,French_Defense French_Defense_Knight_Variation,True,https://lichess.org/training/eZ85G,4,6,Queen_below_King
a70uv,r1bqn2r/pp1nbpk1/2p1p2p/3pN2Q/3P3P/2PBP3/PP1N1PP1/R3K2R b KQ - 5 14,d7f6 h5f7,1288,108,56,70,mate mateIn1 middlegame oneMove,https://lichess.org/nCv2NU4O/black#28,Queens_Pawn_Game Queens_Pawn_Game_Mason_Variation,True,https://lichess.org/training/a70uv,6,6,Queen_left_King
rRplW,rnbq1bnr/1p2p1p1/p2p3p/2p3kP/3PP3/8/PPP2PP1/RNBQK2R b KQ - 0 8,g5f6 d1f3 c8f5 f3f5,1289,76,90,577,mate mateIn2 opening short,https://lichess.org/3VDA2X7d/black#16,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/rRplW,5,5,Queen_below_King
4uE3E,8/3Q2nk/p6p/8/3P2K1/P3qP1P/1P6/8 w - - 2 39,d4d5 e3g5,1289,74,95,3800,endgame mate mateIn1 oneMove,https://lichess.org/1WlqMOEe#77,,True,https://lichess.org/training/4uE3E,6,3,Queen_above_King
8D3Cd,r6k/1p2p2p/p1ppB1p1/3Pq3/4K1P1/8/1bP1QPP1/3R3R w - - 6 24,e4d3 e5d4,1289,83,93,346,mate mateIn1 middlegame oneMove,https://lichess.org/hOvoPfzR#47,,True,https://lichess.org/training/8D3Cd,3,2,Queen_above_King
atY8S,1k1b1r2/R6p/Q2p1rp1/2p1p3/1q2P3/3P3P/5PP1/6K1 b - - 3 39,b4b6 a7a8 b8c7 a6c8,1289,77,95,18448,endgame mate mateIn2 queensideAttack short,https://lichess.org/KHt2Sa5R/black#78,,True,https://lichess.org/training/atY8S,2,6,Queen_above_King
WU5Qm,r4r2/5p1R/p2kp1B1/1p1p2Q1/5P2/2q3P1/5PK1/3n4 b - - 1 35,f7g6 g5e7 d6c6 e7c7,1289,80,60,111,endgame mate mateIn2 short,https://lichess.org/ZKfhT13i/black#70,,True,https://lichess.org/training/WU5Qm,2,5,Queen_above_King
6adCw,4r1r1/1p3p2/p3b1k1/3pBp2/3P2q1/2P3P1/PP1Q2K1/7R b - - 5 33,f7f6 d2h6 g6f7 h6f6,1289,107,82,30,mate mateIn2 middlegame short,https://lichess.org/vWiO9auN/black#66,,True,https://lichess.org/training/6adCw,5,6,Queen_below_King
SkDGo,5k2/3b4/3q1b1p/3p1PpN/2pP4/2P2K1P/4Q1P1/1B6 w - - 1 41,h5f6 d6f4,1289,142,50,37,endgame mate mateIn1 oneMove,https://lichess.org/KsJYjcJe#81,,True,https://lichess.org/training/SkDGo,5,2,Queen_above_King
ztXJg,2R3k1/p7/1p2p1q1/3pb3/4b3/7Q/r4BP1/6K1 b - - 9 38,g8g7 h3h8 g7f7 h8f8,1290,76,98,5679,mate mateIn2 middlegame short,https://lichess.org/vURrTovI/black#76,,True,https://lichess.org/training/ztXJg,5,6,Queen_above_King
msVuR,3Q1k2/2r1r3/7b/p2pp3/P1P5/4P1R1/3KRP2/7q b - - 4 41,f8f7 d8g8 f7f6 g8g6,1290,77,93,268,mate mateIn2 middlegame short,https://lichess.org/76halSSK/black#82,,True,https://lichess.org/training/msVuR,5,5,Queen_right_King
8rFUB,r1bq1b1r/ppp1k1pp/2np1n2/4p1N1/4P3/1QP5/PP1P1PPP/RNB1K2R b KQ - 3 7,h7h6 b3f7,1290,79,91,448,mate mateIn1 oneMove opening,https://lichess.org/bsNCQelk/black#14,Ponziani_Opening Ponziani_Opening_Neumann_Gambit,True,https://lichess.org/training/8rFUB,4,6,Queen_right_King
Tn53i,8/3Q2p1/1K3p1p/5k2/8/7P/6P1/q7 b - - 13 64,f5g5 d7g4,1290,76,100,4191,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/IUlQRrLJ/black#128,,True,https://lichess.org/training/Tn53i,6,4,Queen_below_King
bD4Yb,r1br1k2/pp1q2pQ/2np1b1p/3Bp3/7P/2B2P2/PP2N1P1/2KR3R b - - 4 19,d7f5 h7g8 f8e7 g8f7,1291,76,89,290,mate mateIn2 middlegame short,https://lichess.org/FKAj0s9n/black#38,,True,https://lichess.org/training/bD4Yb,4,6,Queen_right_King
ynTLX,6k1/p4p1p/1p1p2p1/6q1/5R2/1P1B1Q2/P5KP/2r5 w - - 4 31,g2f2 g5g1 f2e2 g1e1,1291,77,90,107,endgame mate mateIn2 short,https://lichess.org/CwmenVWm#61,,True,https://lichess.org/training/ynTLX,4,1,Queen_below_King
WC5dm,8/8/p4p2/1p2qkp1/1P5p/PQ5P/6P1/7K b - - 19 67,f5f4 b3f3,1291,131,56,42,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/XUQlNZnl/black#134,,True,https://lichess.org/training/WC5dm,5,3,Queen_below_King
Z5jP2,6r1/8/pqpQbkrR/5R2/4p3/1P2P2P/P6K/8 b - - 0 32,f6f5 d6f4,1291,76,100,392,endgame mate mateIn1 oneMove,https://lichess.org/P9k3FYnE/black#64,,True,https://lichess.org/training/Z5jP2,5,4,Queen_below_King
gB07F,2r1r1k1/pp2b1p1/4p1n1/3pBpN1/3P1P2/3qP1P1/PP5Q/4R1KR b - - 5 23,e7g5 h2h7 g8f7 h7g7,1291,81,94,2368,fork mate mateIn2 middlegame short,https://lichess.org/UagkLvA7/black#46,,True,https://lichess.org/training/gB07F,5,6,Queen_right_King
P6yKt,r3rk2/ppp3p1/4qpQN/8/5bP1/2P3KR/PP4P1/3R4 w - - 0 32,g3f4 e6e5 f4f3 e5e3,1291,79,94,2362,mate mateIn2 middlegame short,https://lichess.org/BXfzNF89#63,,True,https://lichess.org/training/P6yKt,5,2,Queen_left_King
MmzHF,r4k1b/2p3qP/1p4p1/pPpP1bN1/P1P1pp2/1KN5/5PQR/7R w - - 0 32,c3e4 g7b2,1291,75,99,3295,mate mateIn1 middlegame oneMove,https://lichess.org/OsCC7XqH#63,,True,https://lichess.org/training/MmzHF,1,2,Queen_below_King
4dNAd,8/1p1r3p/1pk1qp2/6p1/3P4/Q5BP/5PPK/8 b - - 8 44,b6b5 a3c5,1292,77,93,903,endgame master mate mateIn1 oneMove,https://lichess.org/tNOCSURB/black#88,,True,https://lichess.org/training/4dNAd,2,5,Queen_below_King
Cr12W,r1bq1b1r/ppp1n3/2n2k1p/7Q/3PPR1P/8/PPP3P1/RNB3K1 b - - 0 13,f6g7 h5f7,1292,297,33,3,mate mateIn1 oneMove opening,https://lichess.org/Vwkcheza/black#26,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,True,https://lichess.org/training/Cr12W,6,6,Queen_left_King
ZVsbw,rnbqkb1r/ppp3pp/3p1B2/4N3/3Pp3/8/PPP2PPP/RN1QKB1R b KQkq - 0 6,g7f6 d1h5 e8e7 h5f7,1292,93,70,73,mate mateIn2 opening short,https://lichess.org/iqdSwNY8/black#12,Latvian_Gambit Latvian_Gambit_Other_variations,True,https://lichess.org/training/ZVsbw,4,6,Queen_right_King
PPhyn,r1b2k1r/p2n1p2/2p2bqp/6pB/2PB4/P1P3P1/4QP1P/R3R1K1 b - - 1 22,g6f5 e2e8 f8g7 e8f7,1292,76,97,22859,mate mateIn2 middlegame short,https://lichess.org/vQwMO4sI/black#44,,True,https://lichess.org/training/PPhyn,6,6,Queen_left_King
DqzvJ,r1b2r1b/pp2q1kp/1np1pp1N/8/3PB1Qp/2P5/PP3PPP/R4RK1 b - - 3 20,g7h6 g4h4 h6g7 h4h7,1292,82,94,14149,mate mateIn2 middlegame short,https://lichess.org/TGbgdwmt/black#40,,True,https://lichess.org/training/DqzvJ,6,6,Queen_right_King
DTJuR,b1N3k1/4n2q/4p1pB/p3PpQ1/3P4/1r4PK/5P2/8 b - - 2 36,e7c8 g5d8 g8f7 d8f8,1292,76,97,793,endgame fork mate mateIn2 short,https://lichess.org/xclKbSya/black#72,,True,https://lichess.org/training/DTJuR,5,6,Queen_above_King
Wcq5Q,r2q3r/pppb1pk1/4p2p/4P1p1/8/2PB1QP1/P1P3PP/R4RK1 b - - 6 18,d7c6 f3f7,1292,77,98,8351,mate mateIn1 middlegame oneMove,https://lichess.org/Ocai73QY/black#36,French_Defense French_Defense_Knight_Variation,True,https://lichess.org/training/Wcq5Q,6,6,Queen_left_King
wzczF,6r1/1p2r3/pPq1pk1p/P1PpR1pP/1R1P1pP1/5P2/2Q3K1/8 b - - 6 41,g8g7 e5f5 e6f5 c2f5,1293,79,91,316,endgame mate mateIn2 sacrifice short,https://lichess.org/ssjaGXMD/black#82,,True,https://lichess.org/training/wzczF,5,5,Queen_below_King
0H1GN,r1bq3r/pp2k1bp/2nppnp1/2p3N1/4PB2/1QPP4/PP1N1PPP/R3K2R b KQ - 5 10,e6e5 b3f7,1293,75,95,5991,mate mateIn1 middlegame oneMove,https://lichess.org/IcNjXlRY/black#20,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/0H1GN,4,6,Queen_right_King
rnZFX,r1b1q2r/pp4p1/1b2N1k1/4Pp2/1nPp1P2/6Q1/7P/RNB2R1K b - - 4 22,g6f7 g3g7 f7e6 g7f6 e6d7 f6d6,1293,77,90,303,long master mate mateIn3 middlegame sacrifice,https://lichess.org/gQaUt3Ex/black#44,,True,https://lichess.org/training/rnZFX,3,6,Queen_below_King
xqrnM,8/p4pk1/1p4p1/4N2r/3q2K1/3B1P2/PP1Q4/4RR2 w - - 1 26,g4g3 d4h4 g3g2 h4h2,1293,77,97,14437,mate mateIn2 middlegame short,https://lichess.org/X7fZ8zIw#51,,True,https://lichess.org/training/xqrnM,6,1,Queen_right_King
EDkEN,r1b1k2r/ppp2ppp/2p5/2b4n/4P2q/2NP1P2/PPP3PP/R1BQKB1R w KQkq - 1 8,e1e2 h4f2,1293,163,57,22,mate mateIn1 oneMove opening,https://lichess.org/WIHmO0g5#15,Russian_Game Russian_Game_Stafford_Gambit,True,https://lichess.org/training/EDkEN,4,1,Queen_right_King
MrYza,4r1kQ/3r4/4p1p1/p4q2/8/7P/5P1K/B5R1 b - - 1 46,g8f7 h8g7,1293,75,98,1332,endgame mate mateIn1 oneMove,https://lichess.org/d4xVXmfG/black#92,,True,https://lichess.org/training/MrYza,5,6,Queen_right_King
7Ypyn,r4r2/ppp1k1pp/5n2/2p2P1B/3q4/3PK3/PPP3PP/RNBQ3R w - - 1 12,e3d2 f6e4 d2e2 d4f2,1293,76,79,218,mate mateIn2 middlegame pin short,https://lichess.org/g38YlQGG#23,Petrovs_Defense Petrovs_Defense_Italian_Variation,True,https://lichess.org/training/7Ypyn,4,1,Queen_right_King
9GsgN,r1bq1b1r/ppp1k1pp/8/3np1Q1/1nB1N3/8/PPPP1PPP/R1B1K2R b KQ - 9 11,d5f6 g5e5 c8e6 e5e6,1293,78,94,13769,mate mateIn2 opening short,https://lichess.org/zXCscarJ/black#22,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/9GsgN,4,6,Queen_below_King
2kHWD,5rk1/5pp1/2p5/4Q3/p1P1n3/P3q2P/1R3rK1/4N2R w - - 7 35,b2f2 e3f2,1293,78,92,114,mate mateIn1 middlegame oneMove,https://lichess.org/P3v7xE2d#69,,True,https://lichess.org/training/2kHWD,6,1,Queen_left_King
UDqNX,r2rb1Q1/2p1k1b1/1p1p3q/pPnPp1N1/2P4P/P4R2/5PP1/3R2K1 b - - 7 33,e8h5 f3f7 h5f7 g8f7,1294,77,90,2182,mate mateIn2 middlegame sacrifice short,https://lichess.org/hHxOB8qZ/black#66,,True,https://lichess.org/training/UDqNX,4,6,Queen_right_King
KqrVA,2r3nr/pp1N1k2/1q2p1p1/n2pPpP1/3P3p/Q1R2N2/PP3PP1/5RK1 b - - 9 21,c8c3 a3f8,1294,77,83,285,mate mateIn1 middlegame oneMove,https://lichess.org/FFWtvSON/black#42,,True,https://lichess.org/training/KqrVA,5,6,Queen_above_King
9DBCi,2r3k1/5ppb/p5qp/3p4/Pp4P1/1PB4P/3K1rQ1/2R1R3 w - - 0 29,g2f2 g6d3,1294,75,92,4326,mate mateIn1 middlegame oneMove,https://lichess.org/JTFdFXKc#57,,True,https://lichess.org/training/9DBCi,3,1,Queen_above_King
atc0I,8/5q1p/1p4p1/1k6/p2Q4/1b3P1P/5BP1/7K b - - 1 43,f7c4 d4b6,1294,76,89,171,endgame master mate mateIn1 oneMove,https://lichess.org/ZVx5hUJf/black#86,,True,https://lichess.org/training/atc0I,1,4,Queen_above_King
7WUQY,3r1r2/ppp2pk1/3qbR1p/3p2pQ/8/1PP3PP/1P1N2PK/5R2 b - - 12 23,f8h8 f6f7 e6f7 h5f7,1294,75,98,9343,mate mateIn2 middlegame short,https://lichess.org/3fiGll7s/black#46,,True,https://lichess.org/training/7WUQY,6,6,Queen_left_King
ZERyF,6k1/1p6/p2p2B1/2pPp3/2P2bpq/3P1R1P/PP4K1/5R2 w - - 0 31,h3g4 h4h2,1294,171,60,53,endgame mate mateIn1 oneMove,https://lichess.org/xzgwVUMQ#61,,True,https://lichess.org/training/ZERyF,6,1,Queen_right_King
BK1aM,r3q3/pp1b4/4pQ2/2pk4/3P4/1PP3r1/P6K/4RR2 b - - 1 27,g3g6 f6e5 d5c6 e5c5,1294,79,96,25662,mate mateIn2 middlegame short,https://lichess.org/foie7kvd/black#54,,True,https://lichess.org/training/BK1aM,2,5,Queen_below_King
RV6UC,5q2/2p2P2/pk2KQ2/1p6/4n3/1PP3PB/P7/8 w - - 1 48,f6f5 f8d6,1294,78,93,6171,endgame master mate mateIn1 oneMove,https://lichess.org/myU3PJHh#95,,True,https://lichess.org/training/RV6UC,4,5,Queen_left_King
vtzZ3,r4r2/2p2pk1/p1q1bR1p/1p4pQ/4p3/1P1P2PP/1PP3P1/5RK1 b - - 1 22,f8h8 f6f7 e6f7 h5f7,1295,75,100,939,mate mateIn2 middlegame short,https://lichess.org/URQQbvm9/black#44,,True,https://lichess.org/training/vtzZ3,6,6,Queen_left_King
4aGVV,r4rk1/pp1b2pp/2pn4/4pqPP/3PpP2/4P1K1/P1Q1BB2/R4R2 w - - 0 26,d4e5 f5h3,1295,77,80,863,mate mateIn1 middlegame oneMove,https://lichess.org/gzXP6tea#51,,True,https://lichess.org/training/4aGVV,6,2,Queen_right_King
THu1n,r2q1b1r/ppp1k1pp/3p1n2/3QN1B1/6b1/1B6/P4PPP/qN3RK1 b - - 0 12,a1e5 d5f7,1295,75,98,4825,mate mateIn1 middlegame oneMove,https://lichess.org/QNK3aaso/black#24,Scotch_Game Scotch_Game_Goring_Gambit,True,https://lichess.org/training/THu1n,4,6,Queen_right_King
6Tlkf,8/1b4p1/p2Q2Pk/1pR5/3K4/P1P5/1P6/7q w - - 1 50,d6f8 h1e4,1295,76,72,615,endgame mate mateIn1 oneMove,https://lichess.org/tjOecodg#99,,True,https://lichess.org/training/6Tlkf,3,3,Queen_right_King
Kvd5w,6k1/pp2p3/6p1/2p2p2/3rPP2/1P1PK1P1/P2R1Q2/7q w - - 2 38,e4e5 d4e4 d3e4 h1e4,1295,84,100,64,endgame mate mateIn2 sacrifice short,https://lichess.org/MJlBzq2i#75,,True,https://lichess.org/training/Kvd5w,4,2,Queen_above_King
TGWa9,r1q4r/pp4k1/2b1P2p/6b1/6Q1/8/PPP3PP/1K1R3R b - - 0 20,g7h7 g4f5 h7g7 f5f7,1296,80,91,5611,mate mateIn2 middlegame short,https://lichess.org/vEpL7Ajf/black#40,,True,https://lichess.org/training/TGWa9,6,6,Queen_left_King
eQwAY,r7/pp2Q3/2b3pk/4N1P1/5q1r/2PP1P2/P7/bN3RK1 b - - 0 30,h6h5 e7h7 h5g5 h7g6,1296,78,84,639,mate mateIn2 middlegame short,https://lichess.org/613twPAb/black#60,,True,https://lichess.org/training/eQwAY,6,4,Queen_above_King
Uagbn,8/p4R2/2p3pk/3p4/3P3q/2PQ1Pb1/PP4P1/6K1 w - - 0 31,f7f8 h4h2 g1f1 h2h1 f1e2 h1e1,1296,78,93,196,endgame long mate mateIn3,https://lichess.org/F873t8J1#61,,True,https://lichess.org/training/Uagbn,4,1,Queen_below_King
ytTaT,r2q1k1r/1b2np2/p1np1Npp/1p2p3/4P3/1BP2Q2/PP1N1PPP/R4RK1 b - - 3 17,f8g7 f6h5 g6h5 f3f7,1296,78,77,221,discoveredAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/OGsY6v2V/black#34,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation,True,https://lichess.org/training/ytTaT,6,6,Queen_left_King
sMcIr,7k/pp4p1/3q1rB1/7Q/2Prp2P/P7/1P3pK1/2R5 b - - 3 39,h8g8 h5h7 g8f8 h7h8 f8e7 h8e8,1297,75,85,317,endgame long mate mateIn3,https://lichess.org/j2A1EFP0/black#78,,True,https://lichess.org/training/sMcIr,4,6,Queen_above_King
Mfgbt,r1b2rk1/pp4pp/4p3/8/1P1q1p1Q/P6P/3NK1P1/3R1B1R w - - 0 22,d2f3 d4e3,1297,82,58,93,mate mateIn1 middlegame oneMove,https://lichess.org/554nIWMH#43,,True,https://lichess.org/training/Mfgbt,4,1,Queen_above_King
CdY7L,1r1q1rk1/6b1/p2p1pQ1/1ppPp3/2P1B3/3Pn1PP/PP6/R4RK1 b - - 1 20,e3f1 g6h7 g8f7 e4g6 f7e7 h7g7 f8f7 g7f7,1297,89,83,52,deflection exposedKing kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/utxJNI4r/black#40,,True,https://lichess.org/training/CdY7L,4,6,Queen_right_King
X8ANF,8/p4pk1/1p2p1p1/4Q3/8/6K1/q5P1/8 b - - 1 39,g7h6 e5h8 h6g5 h8h4 g5f5 h4f4,1298,74,91,575,endgame long mate mateIn3 queenEndgame,https://lichess.org/KZdxFpR5/black#78,,True,https://lichess.org/training/X8ANF,5,4,Queen_below_King
7mPfw,6rr/pp2k3/2p1pn2/b2p2qN/3P1NP1/5QK1/PPP5/3R1R2 w - - 0 25,h5f6 g5h4 g3g2 h4h2,1298,101,88,17,fork mate mateIn2 middlegame short,https://lichess.org/WAO4BxIQ#49,,True,https://lichess.org/training/7mPfw,6,1,Queen_right_King
qh1Sl,7k/ppp3pp/8/8/2Q2p2/P2KrPP1/1PP5/R1B3q1 w - - 2 28,c1e3 g1e3,1298,77,71,280,endgame mate mateIn1 oneMove,https://lichess.org/C7qeNuXL#55,,True,https://lichess.org/training/qh1Sl,3,2,Queen_right_King
ril8L,8/8/4p1pQ/3p4/1p2k3/5qPP/5P2/6K1 b - - 2 47,f3f5 h6e3,1299,82,76,180,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/3YExe2Uj/black#94,,True,https://lichess.org/training/ril8L,4,3,Queen_below_King
GmQvX,8/P7/6p1/8/6P1/3k1K2/6P1/2q5 w - - 0 50,a7a8q c1e3,1299,78,83,313,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/nkLI4hpB#99,,True,https://lichess.org/training/GmQvX,5,2,Queen_left_King
dYbqu,8/8/8/4P2Q/3p1q2/5k2/5p2/5K2 b - - 0 58,f3e3 h5e2,1299,74,95,17246,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/VXc2FC2z/black#116,,True,https://lichess.org/training/dYbqu,4,2,Queen_below_King
TMQsN,r1bq2nr/1p2k1b1/p1npp2p/2p2P1Q/P1B5/2N5/1PPP2PP/R1B2RK1 b - - 0 12,e6f5 h5f7,1299,75,94,5898,mate mateIn1 oneMove opening,https://lichess.org/dEiLMm2W/black#24,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack,True,https://lichess.org/training/TMQsN,4,6,Queen_right_King
R3oCG,r4rk1/ppp3pp/3p4/5Nq1/3pP2b/P2P3P/RPP1K1P1/3Q1R2 w - - 2 18,f5h4 g5e3,1299,87,82,53,mate mateIn1 middlegame oneMove,https://lichess.org/qoDoqgIe#35,Italian_Game Italian_Game_Paris_Defense,True,https://lichess.org/training/R3oCG,4,1,Queen_above_King
ErTxh,rnb1k2r/pp3ppp/1q6/3pp3/4P1n1/3P1NP1/PP2K1BP/R1BQ2NR w kq - 5 11,e4d5 b6f2,1299,77,98,5515,mate mateIn1 oneMove opening,https://lichess.org/adP4ZCJS#21,Mieses_Opening Mieses_Opening_Other_variations,True,https://lichess.org/training/ErTxh,4,1,Queen_right_King
VCoCc,r2q3r/ppp1kRpp/3bb3/3Q2N1/2n5/4P3/PPP3PP/RN4K1 b - - 5 14,e6f7 d5f7,1300,121,58,27,mate mateIn1 middlegame oneMove,https://lichess.org/eZ6gy4I8/black#28,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation,True,https://lichess.org/training/VCoCc,4,6,Queen_right_King
06Gez,r1r5/5pk1/4p3/4PpP1/1PpP1n2/P4NKq/5P2/R1R1Q3 w - - 4 38,g3f4 h3g4 f4e3 g4e4 e3d2 e4d3,1300,77,94,3212,long mate mateIn3 middlegame,https://lichess.org/xEsQ02l1#75,,True,https://lichess.org/training/06Gez,3,1,Queen_above_King
JifSG,8/5Q2/4p1pk/3p3P/8/2r2PK1/2r5/8 b - - 0 38,h6h5 f7h7 h5g5 h7h4 g5f5 h4f4,1300,85,76,70,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/f1YQy10g/black#76,,True,https://lichess.org/training/JifSG,5,4,Queen_below_King
PbsDZ,2r2rk1/n1p2pp1/p2bp2p/Np4q1/1P1P4/P3PP1n/1BQ1B1KP/2R2R2 w - - 3 21,g2h3 g5h5 h3g2 h5h2,1300,116,45,11,mate mateIn2 middlegame short,https://lichess.org/wmK8vo0x#41,,True,https://lichess.org/training/PbsDZ,6,1,Queen_right_King
