PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,Quadrant,rook_king_dir,puzzle_ref
5rdV7,1r6/2p2kp1/2qbbp2/p3p3/4N1p1/3PQ3/PKPB1PPP/3R3R w - - 1 21,b2c1 d6a3,1010,101,67,24,mate mateIn1 middlegame oneMove,https://lichess.org/VHrAiL5E#41,,True,,,https://lichess.org/training/5rdV7
XR53p,6k1/2p5/8/N1p3Bp/P6P/1P6/1r3bb1/2R1K3 w - - 2 35,e1d1 g2f3,1010,84,89,284,endgame mate mateIn1 oneMove,https://lichess.org/fubEzoNE#69,,True,,,https://lichess.org/training/XR53p
zBxBP,2r2r1k/5p1p/3ppQ2/4b2N/qP1BP3/p1P5/b2K3P/2R3R1 b - - 1 30,e5f6 d4f6,1010,170,38,12,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/gBghp60P/black#60,,True,,,https://lichess.org/training/zBxBP
xVjgj,1r3rk1/pb3ppp/5Q2/4p3/2R4B/5P2/Pq4PP/5RK1 b - - 0 20,g7f6 c4g4 g8h8 h4f6,1010,88,95,421,intermezzo mate mateIn2 middlegame short,https://lichess.org/KaxfcxGG/black#40,,True,,,https://lichess.org/training/xVjgj
5Fw91,r3k2r/1p3p1p/p1b1p3/2b2p2/2B1N3/5P2/PPP2P1P/3R1RK1 w kq - 0 17,e4c5 h8g8 g1h1 c6f3,1010,83,95,7169,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/wqk0i0n2#33,Sicilian_Defense Sicilian_Defense_OKelly_Variation,True,,,https://lichess.org/training/5Fw91
FLma0,5rk1/pp3ppp/2p1b3/4P3/1b1r1BP1/5B2/PP2KP1P/R6R w - - 0 18,f4e3 e6c4,1010,230,25,4,mate mateIn1 middlegame oneMove,https://lichess.org/LLOmGkP3#35,Queens_Pawn_Game Queens_Pawn_Game_Anti-Torre,True,,,https://lichess.org/training/FLma0
qk7Bz,r1b2b1r/pp2kBpp/2n2n2/6N1/4p3/P1N1B3/1P3PPP/3RK2R b K - 0 12,h7h6 e3c5,1011,76,96,437,mate mateIn1 middlegame oneMove,https://lichess.org/K29qRxUM/black#24,Queens_Gambit_Declined Queens_Gambit_Declined_Semi-Tarrasch_Defense,True,,,https://lichess.org/training/qk7Bz
HLizX,r1bkr3/p5pp/2p5/2b2p2/5P2/5N2/PPPB2PP/R3K2R w KQ - 4 14,e1f1 c8a6 c2c4 a6c4,1011,75,100,162,mate mateIn2 middlegame short,https://lichess.org/DYAVnxgL#27,Kings_Gambit_Declined Kings_Gambit_Declined_Falkbeer_Countergambit,True,,,https://lichess.org/training/HLizX
pi4IL,3rkb1r/ppp2p1p/4bp2/4p1B1/2P5/8/PP2PPPP/R3KB1R w KQk - 0 11,g5f6 f8b4,1011,76,100,120,mate mateIn1 middlegame oneMove,https://lichess.org/TJwQW0ef#21,English_Opening English_Opening_Anglo-Indian_Defense,True,,,https://lichess.org/training/pi4IL
ifxn9,2krr3/1pp2p2/1p3b1p/3n2p1/1P6/P4PBP/1Q3KP1/2R2R2 w - - 4 24,b2c2 f6d4,1011,213,82,26,mate mateIn1 middlegame oneMove,https://lichess.org/wIvF6r37#47,,True,,,https://lichess.org/training/ifxn9
UNcgB,6k1/5p1p/p2Bp3/1p1b4/6R1/1P3P2/2q3PK/8 b - - 1 35,g8h8 d6e5 f7f6 e5f6,1011,77,100,316,endgame mate mateIn2 short,https://lichess.org/EA6rJkfG/black#70,,True,,,https://lichess.org/training/UNcgB
sYfpy,rn5k/p1N1n1pb/2p4p/8/1bB3PN/7P/PPP2r2/R1BK3R w - - 2 18,c7a8 h7c2,1012,86,95,2790,mate mateIn1 middlegame oneMove,https://lichess.org/3OHgmo2y#35,Philidor_Defense Philidor_Defense_Other_variations,True,,,https://lichess.org/training/sYfpy
YV2xp,7r/ppp1kppp/5n2/7q/8/2N1B2P/PPP2PPK/3RR3 b - - 1 17,h8e8 e3c5,1012,86,92,481,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/qPIxsjr3/black#34,Philidor_Defense Philidor_Defense_Other_variations,True,,,https://lichess.org/training/YV2xp
edp8n,7R/R4p2/1pp1k1p1/1b1p2n1/1P2r1P1/6B1/5PK1/8 b - - 6 41,e4b4 h8e8 e6f6 g3e5,1012,84,91,152,endgame mate mateIn2 short,https://lichess.org/3uXyjHHN/black#82,,True,,,https://lichess.org/training/edp8n
fiWe5,8/pp3k1p/1bp1bN1P/4B1P1/5P2/P7/4r3/2R2R1K w - - 5 39,f6h7 e6d5 f1f3 d5f3,1012,81,93,586,mate mateIn2 middlegame short,https://lichess.org/lnMYItBX#77,,True,,,https://lichess.org/training/fiWe5
lU56d,1rb1kb1r/ppN2ppp/2n2n2/4p3/8/2N1BP2/PPP3PP/3RKB1R b Kk - 2 11,e8e7 e3c5,1013,78,83,622,mate mateIn1 oneMove opening,https://lichess.org/j8f2rqkQ/black#22,Sicilian_Defense Sicilian_Defense_Other_variations,True,,,https://lichess.org/training/lU56d
6FbBn,N2kr3/pp3ppp/3p4/2p2b2/3b4/1P3PP1/P1PP2BP/3R1K1R w - - 5 22,c2c3 f5d3,1013,81,61,102,mate mateIn1 middlegame oneMove,https://lichess.org/m0hL6qPE#43,,True,,,https://lichess.org/training/6FbBn
mlWZX,3B4/pbp2k1p/1p4p1/5p2/2P2P2/1P4r1/P1B4P/R4R1K w - - 1 27,c2e4 b7e4 f1f3 e4f3,1013,137,57,19,endgame hangingPiece mate mateIn2 short,https://lichess.org/AOBs2ewo#53,,True,,,https://lichess.org/training/mlWZX
pePL9,2kr1b1r/ppp3p1/4p2p/3NN3/8/7P/PPb1PPP1/R3KB1R w KQ - 0 13,d5e3 f8b4,1013,116,82,31,mate mateIn1 middlegame oneMove,https://lichess.org/KsCAtm1y#25,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation,True,,,https://lichess.org/training/pePL9
DAccF,2kr2nr/Rp2bppp/2p1b3/4P3/2P1NB2/5N2/1Pn2PPP/4KB1R w - - 1 14,e1e2 e6c4,1014,76,99,592,mate mateIn1 middlegame oneMove,https://lichess.org/imktLGo1#27,Slav_Defense Slav_Defense_Diemer_Gambit,True,,,https://lichess.org/training/DAccF
VojGU,3rk1r1/p4p1p/5p2/1P2p3/1bB1P1b1/2N1K1P1/1P3P1P/R3R3 w - - 4 18,a1a7 b4c5,1014,79,96,204,mate mateIn1 middlegame oneMove,https://lichess.org/oRVlXsBL#35,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation,True,,,https://lichess.org/training/VojGU
97AQA,8/6pk/5Q1p/3b1p2/5P2/1P2P1r1/7P/1R3R1K w - - 0 36,f1f3 d5f3,1015,98,100,67,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/RZietl9s#71,,True,,,https://lichess.org/training/97AQA
KiTGO,8/6k1/8/p2QpBPP/3bP3/P1r2K2/8/2r5 w - - 5 49,f3g4 c1g1 g4h4 d4f2,1015,99,68,23,endgame mate mateIn2 short,https://lichess.org/lb4nlze3#97,,True,,,https://lichess.org/training/KiTGO
j3Ega,8/1p6/p3r1k1/P5p1/1P3p2/1bP1NK1P/5PP1/2R5 w - - 0 32,e3g4 b3d5,1015,76,97,1760,endgame mate mateIn1 oneMove,https://lichess.org/sE6fLR8u#63,,True,,,https://lichess.org/training/j3Ega
oauww,r1bk3r/pp2p2p/1N1p2p1/1B1Pbp2/4n3/4B3/PP3PPP/2R2RK1 b - - 3 17,a7b6 e3b6,1015,159,67,20,mate mateIn1 middlegame oneMove,https://lichess.org/y1iK52dp/black#34,Sicilian_Defense Sicilian_Defense_Old_Sicilian,True,,,https://lichess.org/training/oauww
oddwt,8/6pk/7p/1p3q2/4r1P1/3bB3/P4P1P/R2R2K1 w - - 0 38,g4f5 e4g4 g1h1 d3e4 f2f3 e4f3,1015,86,94,158,endgame long mate mateIn3,https://lichess.org/Z2dX1GJD#75,,True,,,https://lichess.org/training/oddwt
2etUn,2b4r/1p1p1ppp/pR1k4/n2Np1B1/2Pb4/P5PN/7P/4KB1n b - - 3 21,d6c5 g5e7 d7d6 e7d6,1015,83,94,3834,mate mateIn2 middlegame short,https://lichess.org/yKQ00iSu/black#42,,True,,,https://lichess.org/training/2etUn
Gf0b7,1rb1kb1r/ppN2ppp/2n2n2/4p3/8/P3B3/1P3PPP/3RKBNR b Kk - 4 11,e8e7 e3c5,1016,78,86,196,master mate mateIn1 oneMove opening,https://lichess.org/TNuyAAth/black#22,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack,True,,,https://lichess.org/training/Gf0b7
emOE4,1r3rk1/5Rpp/p2p4/2pB3Q/P1P1P3/3P4/1pq3PP/5RK1 b - - 0 24,b2b1q f7f8,1016,79,95,2384,doubleCheck kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/up41CTjJ/black#48,,True,,,https://lichess.org/training/emOE4
HxhlK,2k1r3/Qbp3pp/1p6/p2r4/P7/5q2/5PPP/R4RK1 w - - 0 22,g2f3 d5g5 g1h1 b7f3,1016,78,88,113,discoveredAttack endgame mate mateIn2 short,https://lichess.org/zAGdLOKz#43,,True,,,https://lichess.org/training/HxhlK
7UpVy,8/3k2p1/6pp/1b1Bp3/1b2P3/3P1P2/P1r1K1PP/1R5R w - - 2 34,e2f1 b5d3 f1g1 b4c5,1016,75,100,352,endgame mate mateIn2 short,https://lichess.org/FVViAk5r#67,,True,,,https://lichess.org/training/7UpVy
T2PaS,r4k1r/1ppn2p1/p4Q1p/3B1p2/8/8/PPPB2PP/4R2K b - - 0 20,d7f6 d2b4 c7c5 b4c5,1016,76,85,219,endgame mate mateIn2 short,https://lichess.org/xM8VGfWh/black#40,,True,,,https://lichess.org/training/T2PaS
AfwhV,8/6pk/7p/2Qp4/4b3/2P3KP/6r1/8 w - - 4 45,g3h4 g7g5 h4h5 e4f3,1016,86,85,32,endgame mate mateIn2 short,https://lichess.org/do8UndY2#89,,True,,,https://lichess.org/training/AfwhV
oqk8E,3r1rk1/ppp2p1p/5p2/8/1n1BR3/1P5P/P1P2PP1/3R2K1 b - - 0 18,b4c2 e4g4 g8h8 d4f6,1016,79,57,106,endgame mate mateIn2 short,https://lichess.org/IgSxXa7H/black#36,Italian_Game Italian_Game_Scotch_Gambit,True,,,https://lichess.org/training/oqk8E
71MDL,6k1/5p1p/3Bb3/2P5/3p1K1P/3p1B2/r4r2/6R1 b - - 4 43,g8h8 d6e5 f7f6 e5f6,1016,85,86,47,endgame mate mateIn2 short,https://lichess.org/1u1mDH1a/black#86,,True,,,https://lichess.org/training/71MDL
rA7rs,r4r2/4R3/p5R1/3pk3/4Nbb1/2KB4/P1P2p2/6q1 b - - 1 42,e5f5 e4f2,1018,78,98,3624,discoveredAttack mate mateIn1 middlegame oneMove,https://lichess.org/bogKHWMG/black#84,,True,,,https://lichess.org/training/rA7rs
A3eIW,3r3r/1kp2p2/4pq1p/p1p5/Q7/P1P1P1P1/5PP1/1R2KB2 b - - 1 21,b7c8 f1a6,1018,77,83,94,endgame mate mateIn1 oneMove,https://lichess.org/MQvP42V0/black#42,,True,,,https://lichess.org/training/A3eIW
sMx5y,2r1kb1r/1b4pp/p1n1ppN1/1pp5/4BP2/4B3/PPPR2PP/2K4R b k - 1 16,h7g6 e4g6 e8e7 e3c5,1018,79,91,458,interference mate mateIn2 middlegame short,https://lichess.org/kvKQkEzr/black#32,Sicilian_Defense Sicilian_Defense_Closed,True,,,https://lichess.org/training/sMx5y
001om,5r1k/pp4pp/5p2/1BbQp1r1/6K1/7P/1PP3P1/3R3R w - - 2 26,g4h4 c5f2 g2g3 f2g3,1018,80,89,224,mate mateIn2 middlegame short,https://lichess.org/VWOIWtIh#51,,True,,,https://lichess.org/training/001om
P79Su,r4k1r/pp4pp/n7/7n/2BP4/1P6/P1P1RP1b/R1B2K2 b - - 0 21,a6c7 c1a3 h2d6 a3d6,1018,77,99,1016,mate mateIn2 middlegame short,https://lichess.org/lIyqrUp7/black#42,,True,,,https://lichess.org/training/P79Su
fMUvl,2kr2nr/ppp2ppp/3b4/4n3/4P3/2N1K3/PPP1BP1P/R1B4R w - - 4 14,f2f4 d6c5,1018,82,94,272,mate mateIn1 middlegame oneMove,https://lichess.org/pVPQCehi#27,Englund_Gambit Englund_Gambit_Other_variations,True,,,https://lichess.org/training/fMUvl
oLsWT,b4rk1/p2RR1p1/8/7r/8/6BK/P6P/8 w - - 2 35,h3g4 a8f3,1019,88,90,670,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/aLF2Ap28#69,,True,,,https://lichess.org/training/oLsWT
sVE5M,1r6/pb4kp/1p4p1/3Npr2/2P5/1P3P2/P4P1P/3R1RK1 w - - 0 22,d5e7 f5g5 g1h1 b7f3,1019,76,86,191,endgame mate mateIn2 short,https://lichess.org/Xai5NlQw#43,,True,,,https://lichess.org/training/sVE5M
YZQbk,r1b2b1r/ppN1kppp/2n2n2/4p3/4p3/4B3/PPP2PPP/2KR1BNR b - - 3 11,a8b8 e3c5,1019,78,96,743,mate mateIn1 oneMove opening,https://lichess.org/Wm9iB9rj/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,,,https://lichess.org/training/YZQbk
r827C,2kr1br1/pbp2p2/5n1p/4p3/3P4/2P2q2/PP3N1P/RNBQ1R1K w - - 0 16,d1f3 b7f3,1019,85,91,88,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/I50cHjye#31,Italian_Game Italian_Game_Two_Knights_Defense,True,,,https://lichess.org/training/r827C
VhcZO,r2qk3/1pp2p2/1b1p3p/4pn2/P3P2B/2Pb1N2/3N1PrP/R2QK2R w KQq - 2 17,h4d8 b6f2,1020,81,92,282,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/PSIjZ2Cg#33,Italian_Game Italian_Game_Classical_Variation,True,,,https://lichess.org/training/VhcZO
NBvBF,8/3p2p1/p2kpB1p/3b4/5P2/6r1/P6P/1R3R1K w - - 2 30,f1f3 d5f3,1020,79,92,461,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/bkQLLGDb#59,,True,,,https://lichess.org/training/NBvBF
OCVWy,8/1p1R1ppk/7p/8/3BbP2/1B4KP/PP3P2/6r1 w - - 3 42,g3h4 g7g5 f4g5 h6g5 h4h5 e4f3,1020,79,100,314,endgame long mate mateIn3,https://lichess.org/BMw9UeER#83,,True,,,https://lichess.org/training/OCVWy
1iHkq,r5nr/3p2k1/p1bPp3/1p6/1P5p/P3K2P/2P1B2B/6R1 b - - 2 30,g7h6 h2f4 h6h7 e2d3 c6e4 d3e4,1020,76,100,353,exposedKing long mate mateIn3 middlegame,https://lichess.org/EUv3v7d5/black#60,,True,,,https://lichess.org/training/1iHkq
9RBia,5bR1/r4p1k/1p5p/2p2Q1q/p1PP4/Pn2PP1B/6RK/8 b - - 0 37,h5f5 h3f5,1020,76,89,249,mate mateIn1 middlegame oneMove,https://lichess.org/iHHgOe8a/black#74,,True,,,https://lichess.org/training/9RBia
MfdHq,8/pR5p/3k3B/2pBbpp1/r1P1p3/5nP1/5PKP/8 b - - 3 28,a4a1 h6f8,1020,103,86,37,endgame mate mateIn1 oneMove,https://lichess.org/WcYy3Lip/black#56,,True,,,https://lichess.org/training/MfdHq
gMc1U,4kb1r/ppp1pppp/5n2/1N6/8/1P1RB3/PP4qP/2K3NR b k - 1 15,e7e5 b5c7 e8e7 e3c5,1020,77,93,2532,mate mateIn2 middlegame short,https://lichess.org/okRxZvQo/black#30,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Other_variations,True,,,https://lichess.org/training/gMc1U
BLFWE,r1b1r3/p1p1kppp/2p2n2/8/8/P1B2P2/1PP4P/2KR1B1R b - - 2 14,c8e6 c3b4 c6c5 b4c5,1020,78,100,278,mate mateIn2 middlegame short,https://lichess.org/N2SaCTNY/black#28,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted,True,,,https://lichess.org/training/BLFWE
6i8vZ,6rN/8/1kb1P2p/1p1pQ3/pB6/8/P6P/3R1RK1 w - - 1 36,g1h1 d5d4 e5e4 c6e4 f1f3 e4f3,1021,79,100,204,discoveredAttack long mate mateIn3 middlegame,https://lichess.org/0Tsrb93I#71,,True,,,https://lichess.org/training/6i8vZ
ReTDl,8/2r5/1pPpRk2/1B1K2p1/5b2/7P/8/8 b - - 3 52,f6f5 b5d3,1021,76,87,236,endgame master mate mateIn1 oneMove,https://lichess.org/UIcgXdjw/black#104,,True,,,https://lichess.org/training/ReTDl
I1X9w,r7/8/2R5/p5pk/2B1Prpb/1P6/P5P1/2R4K b - - 0 37,f4e4 c4f7,1021,95,94,405,endgame mate mateIn1 oneMove,https://lichess.org/4MhZvU3q/black#74,,True,,,https://lichess.org/training/I1X9w
3eWHY,2Q5/2p2ppk/2p4p/3pP3/3PbP1K/B1P4P/P5r1/8 w - - 2 33,c8c7 g7g5 f4g5 h6g5 h4h5 e4f3,1021,88,92,1036,endgame long mate mateIn3,https://lichess.org/vhoGVtQ1#65,,True,,,https://lichess.org/training/3eWHY
HBU1J,3r2k1/1b4pp/pN1p1r2/5p2/4P3/1P3P2/P4P1P/3R1RK1 w - - 2 23,e4e5 f6g6 g1h1 b7f3,1021,76,100,132,endgame mate mateIn2 short,https://lichess.org/UkNneYqj#45,,True,,,https://lichess.org/training/HBU1J
8aFvR,r1br2k1/p1p2ppp/2p5/1B2p3/6n1/5N1P/PP2KbP1/RNB4R w - - 0 13,b5c6 c8a6 c6b5 a6b5,1021,77,85,110,mate mateIn2 middlegame short,https://lichess.org/QQf0JA4a#25,Ponziani_Opening Ponziani_Opening_Jaenisch_Counterattack,True,,,https://lichess.org/training/8aFvR
Qyygu,2krr3/p4ppp/2p1bn2/2b5/8/2N2N2/PPP1KPPP/R1B4R w - - 4 12,h1d1 e6c4,1022,76,100,221,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/pB4MsiFd#23,Scandinavian_Defense Scandinavian_Defense_Boehnke_Gambit,True,,,https://lichess.org/training/Qyygu
MOdbM,2k3r1/pp3p2/n4P2/2p5/3P1B2/2P2bp1/PP4Nr/R4KR1 w - - 0 24,g2e1 f3e2,1022,79,100,525,mate mateIn1 middlegame oneMove,https://lichess.org/dwY56uG6#47,,True,,,https://lichess.org/training/MOdbM
cwL0o,3r3r/2p1kppp/2p2n2/8/1b6/2N1Bq1P/PPP1QP2/3RK1R1 b - - 7 17,f3h3 e3c5,1022,82,94,932,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/DFA9cqT7/black#34,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,True,,,https://lichess.org/training/cwL0o
qsu7r,r2kbb1r/pp4pp/4pn2/4N3/8/2N1B3/PP3PPP/R2R2K1 b - - 1 14,d8e7 e3c5,1022,89,95,573,mate mateIn1 middlegame oneMove,https://lichess.org/WstBHlKb/black#28,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation,True,,,https://lichess.org/training/qsu7r
SrRGZ,3b1rk1/pb4p1/7p/7P/3P2K1/2P1B3/PP3P2/6R1 w - - 9 38,g1g3 b7c8,1023,86,95,103,endgame mate mateIn1 oneMove,https://lichess.org/vIaOWcWg#75,,True,,,https://lichess.org/training/SrRGZ
inJIq,r6k/1p4Rp/3bb1q1/p7/2QBp3/8/2P3PP/6K1 b - - 0 27,e6c4 g7g6 d6e5 d4e5,1023,126,82,15,discoveredAttack endgame mate mateIn2 short,https://lichess.org/kzG6P59w/black#54,,True,,,https://lichess.org/training/inJIq
7dUsN,6r1/4b2p/8/p1N1Pk2/1p6/4BN1P/Pn5K/R6R w - - 1 28,e5e6 e7d6 f3e5 d6e5 e3f4 e5f4,1023,82,96,3150,long mate mateIn3 middlegame,https://lichess.org/0KJlyoR7#55,,True,,,https://lichess.org/training/7dUsN
McuPC,1r4k1/R4r1p/2b1p1p1/3p2q1/8/2PB2P1/2K4Q/6R1 w - - 6 32,a7f7 c6a4,1023,76,100,297,mate mateIn1 middlegame oneMove,https://lichess.org/7Rj4GGyW#63,,True,,,https://lichess.org/training/McuPC
lKQaC,r1b1r1k1/p4ppp/6n1/1p1P4/1b6/1PN2PB1/P5PP/2R1KB1R w K - 1 17,e1f2 b4c5,1023,78,88,214,mate mateIn1 middlegame oneMove,https://lichess.org/8pdWGdjM#33,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined,True,,,https://lichess.org/training/lKQaC
cyyVg,1r3b1r/p1p1kpp1/4bn1p/1B2p3/8/N1P1B3/PP3PPP/R2R2K1 b - - 1 15,a7a6 e3c5,1023,90,94,757,mate mateIn1 middlegame oneMove,https://lichess.org/PX53BIHp/black#30,Italian_Game Italian_Game_Two_Knights_Defense,True,,,https://lichess.org/training/cyyVg
gXIno,5r1k/pp3p1p/4p3/3p1p1b/3P1b2/P2P3P/B1P2Pq1/2R1QRK1 w - - 0 23,g1g2 f8g8 g2h1 h5f3,1023,77,90,66,mate mateIn2 middlegame short,https://lichess.org/Nx2ubTvj#45,,True,,,https://lichess.org/training/gXIno
r6BwL,3rk2r/ppp2ppp/8/8/5B2/PPb3P1/2bnPP1P/2R1KB1R w Kk - 0 14,c1c2 d2f3,1023,90,79,73,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/1BTEUM9g#27,Zukertort_Opening Zukertort_Opening_Nimzo-Larsen_Variation,True,,,https://lichess.org/training/r6BwL
rUa7g,2b5/8/1R3K2/P1kNp1p1/2pbPp2/2B2P2/6r1/8 b - - 7 46,g5g4 c3b4,1023,76,95,785,endgame master mate mateIn1 oneMove,https://lichess.org/B5QFy8yR/black#92,,True,,,https://lichess.org/training/rUa7g
roJ51,2kr3r/p1pnq3/1p2p2p/2P2pp1/3PP3/P1Q2PP1/7P/1R2KB1R b K - 0 18,b6c5 f1a6,1023,78,100,206,mate mateIn1 middlegame oneMove,https://lichess.org/jc4awLzS/black#36,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation,True,,,https://lichess.org/training/roJ51
c686j,6rr/3b4/p1nkp3/1p1p1p1p/3R1P2/PP2P1P1/4B3/2R1BK2 b - - 8 39,c6d4 e1b4,1024,78,100,236,mate mateIn1 middlegame oneMove,https://lichess.org/2AMLKG88/black#78,,True,,,https://lichess.org/training/c686j
BWd9w,2kr1bnr/ppp2ppp/4b3/4P3/4P3/P1N2N2/1Pn2PPP/1RB1KB1R w - - 1 12,e1e2 e6c4,1024,76,100,98,mate mateIn1 oneMove opening,https://lichess.org/YkFsBSko#23,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,True,,,https://lichess.org/training/BWd9w
9Xhji,r4rk1/ppp2p1p/3p1p2/4P3/2B1P2B/3P4/PPP1q3/2K3R1 b - - 0 20,g8h8 h4f6,1024,76,100,170,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/RKDouUms/black#40,,True,,,https://lichess.org/training/9Xhji
778S4,r3k3/p3pp1p/2p5/1q1bPpr1/N7/1pP2P2/P3Q2P/3RR2K w q - 0 24,e2b5 d5f3,1024,76,84,142,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/i2CK28Ql#47,,True,,,https://lichess.org/training/778S4
qdLWm,2k5/ppqn4/2ppB1Q1/6P1/3bP3/2N3nP/PPP1r3/R1B3K1 w - - 7 24,c1e3 d4e3,1024,92,90,149,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/RVYnaGUT#47,,True,,,https://lichess.org/training/qdLWm
EkJBH,2kr4/1pp4p/p7/2n1p3/PQ6/3b4/1P2pP1P/R3R1K1 w - - 0 25,b4c5 d8g8 g1h1 d3e4 f2f3 e4f3,1024,84,95,2200,endgame long mate mateIn3,https://lichess.org/EqQP0sJn#49,,True,,,https://lichess.org/training/EkJBH
97nI4,r4k1r/pp1Q2p1/1bp2n2/4B2p/8/1B4P1/PP3P1P/R3R1K1 b - - 0 23,f6d7 e5d6,1024,76,100,166,mate mateIn1 middlegame oneMove,https://lichess.org/gOm1dzHS/black#46,,True,,,https://lichess.org/training/97nI4
5zZOT,r3r1k1/4Bp1p/2pP2p1/p4B2/8/7P/P1P5/2K4R b - - 0 22,g6f5 h1g1 g8h8 e7f6,1024,78,89,98,endgame mate mateIn2 short,https://lichess.org/LV6Mv1p2/black#44,,True,,,https://lichess.org/training/5zZOT
VrOfI,8/ppk3pp/3p4/5r2/3Bb3/P1P2n2/5PPP/4RRK1 w - - 8 23,g2f3 f5g5 g1h1 e4f3,1025,78,87,448,endgame intermezzo mate mateIn2 short,https://lichess.org/e8KKP2fo#45,,True,,,https://lichess.org/training/VrOfI
Onauo,8/5pkp/7p/5P1K/3RBb2/6rP/2P3P1/8 w - - 0 38,c2c4 g3g5 h5h4 f4g3,1025,79,88,201,endgame mate mateIn2 short,https://lichess.org/B0rxBNbZ#75,,True,,,https://lichess.org/training/Onauo
7dVtk,r4r1k/2p2p2/p2q1Q1p/1p6/5P2/P2BPp1P/1B1P1K1P/6R1 b - - 0 26,d6f6 b2f6,1025,151,71,15,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/bz4i0Cyy/black#52,,True,,,https://lichess.org/training/7dVtk
0PFWE,2r1k2r/1p3p2/p5pp/3pP3/3KbB1P/bN2P3/P4PP1/4R1NR w k - 3 27,f2f3 a3b2,1025,76,87,309,mate mateIn1 middlegame oneMove,https://lichess.org/4U9B12h8#53,,True,,,https://lichess.org/training/0PFWE
6wKsu,r1b4r/ppN1kppp/2nq1n2/2Q5/2B5/4B3/PPP2PPP/3RK2R b K - 6 14,d6c5 e3c5,1025,79,90,550,mate mateIn1 middlegame oneMove,https://lichess.org/PsRDVlLh/black#28,Kings_Knight_Opening Kings_Knight_Opening_Other_variations,True,,,https://lichess.org/training/6wKsu
6PsNj,rn1N2k1/6pp/p7/1pbp4/8/1B6/PPP1r1bP/R1BQR1K1 w - - 2 18,d1d4 c5d4 c1e3 d4e3,1026,81,94,1393,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2IGzpXKn#35,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,True,,,https://lichess.org/training/6PsNj
jVeBr,2kr3r/pp3p1p/2n1bN2/8/1b6/4PN2/PP2KPPP/R4B1R w - - 3 15,f6e4 e6c4,1026,75,100,513,mate mateIn1 middlegame oneMove,https://lichess.org/2fkTIIxG#29,Queens_Pawn_Game Queens_Pawn_Game_Krause_Variation,True,,,https://lichess.org/training/jVeBr
fVX2j,5k2/R4pr1/1n6/7q/3p3K/3B1Q1P/PP4P1/2r3b1 w - - 0 34,f3h5 g1f2 g2g3 f2g3,1026,77,80,208,master mate mateIn2 middlegame short,https://lichess.org/xEr9BSBq#67,,True,,,https://lichess.org/training/fVX2j
Unb0p,8/4kp1p/3bb3/8/1r6/3PBK1P/r3B1P1/2R1R3 w - - 5 39,e2f1 e6d5,1026,77,90,1313,mate mateIn1 middlegame oneMove,https://lichess.org/InrRzDVd#77,,True,,,https://lichess.org/training/Unb0p
u7VrQ,2r1r3/1p3kp1/pBn1Rp1p/4p2P/4P1P1/P4P2/1PP1B3/1K1R4 b - - 0 35,f7e6 e2c4 e6e7 b6c5,1026,82,100,89,endgame mate mateIn2 short,https://lichess.org/YRmaOY31/black#70,,True,,,https://lichess.org/training/u7VrQ
44xVp,r1b4r/pp2kpp1/4pn1p/1B6/8/4BP2/PPP3PP/2KR3R b - - 2 15,a7a6 e3c5,1026,115,68,34,mate mateIn1 middlegame oneMove,https://lichess.org/wPqWa7Sy/black#30,French_Defense French_Defense_Rubinstein_Variation,True,,,https://lichess.org/training/44xVp
